Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,5,1296,CHI,Charlotte Bobcats,23.0,NBA,PG,76.0,2706.0,13.1,0.51,0.45,0.2,1.7,9.0,5.2,32.5,1.9,0.6,18.5,18.2,,2.1,1.9,4.1,0.07,,-0.5,-0.4,-0.8,0.8
2005,5,1296,CHI,Charlotte Bobcats,24.0,NBA,PG,77.0,2800.0,15.3,0.5,0.36,0.19,1.3,10.8,6.1,31.5,2.3,0.6,12.6,22.3,,2.5,4.7,7.2,0.12,,0.9,1.6,2.5,3.2
2006,5,1296,CHI,Charlotte Bobcats,25.0,NBA,PG,81.0,2955.0,15.5,0.53,0.32,0.29,1.1,10.0,5.6,28.9,1.6,0.6,13.4,21.4,,4.1,3.5,7.6,0.12,,1.1,0.6,1.8,2.8
2007,5,1296,CHI,Charlotte Bobcats,26.0,NBA,PG,80.0,2839.0,17.0,0.56,0.32,0.27,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,,5.5,4.6,10.1,0.17,,1.7,1.1,2.8,3.5
2008,5,1296,CHI,Charlotte Bobcats,27.0,NBA,PG,75.0,2380.0,13.1,0.5,0.3,0.18,1.3,10.6,5.8,30.9,1.9,0.6,15.4,18.9,,1.5,2.1,3.6,0.07,,-0.9,0.2,-0.8,0.7
2009,5,1296,CHI,Charlotte Bobcats,28.0,NBA,SG,51.0,1339.0,13.9,0.55,0.4,0.2,1.4,9.1,5.3,22.7,2.5,1.0,16.0,18.1,,1.3,1.3,2.6,0.09,,0.0,0.9,0.9,1.0
2010,5,1296,CHI,Charlotte Bobcats,29.0,NBA,SG,74.0,2481.0,11.6,0.5,0.37,0.15,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,,1.2,2.8,4.0,0.08,,-1.6,1.0,-0.5,0.9
2011,31,1296,TOT,Total After Trade,30.0,NBA,"PG,SG",72.0,2157.0,12.3,0.54,0.3,0.2,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,,1.8,1.2,3.0,0.07,,-1.0,-0.2,-1.3,0.4
2011,30,1296,WAS,Washington Wizards,30.0,NBA,SG,48.0,1471.0,13.5,0.55,0.26,0.24,1.0,9.3,5.0,22.7,1.9,0.5,14.8,17.1,,1.7,0.6,2.3,0.08,,-0.7,-0.3,-1.0,0.4
2011,1,1296,ATL,Atlanta Hawks,30.0,NBA,PG,24.0,686.0,9.8,0.53,0.41,0.11,1.2,8.0,4.7,17.9,1.5,0.8,16.0,16.0,,0.2,0.5,0.7,0.05,,-1.8,0.0,-1.8,0.0
2012,1,1296,ATL,Atlanta Hawks,31.0,NBA,SG,48.0,1237.0,9.2,0.51,0.46,0.11,1.1,8.5,4.8,16.3,1.6,0.7,15.8,13.9,,0.4,1.4,1.8,0.07,,-2.6,0.5,-2.1,-0.1
2013,5,1296,CHI,Charlotte Bobcats,32.0,NBA,PG,60.0,1764.0,10.8,0.49,0.43,0.23,1.0,9.3,5.1,27.5,1.9,1.1,17.5,14.7,,1.0,2.1,3.1,0.08,,-2.0,1.2,-0.9,0.5
2014,5,1296,CHI,Charlotte Bobcats,33.0,NBA,PG,73.0,2116.0,10.8,0.49,0.39,0.2,1.7,8.5,5.2,22.6,2.0,1.0,15.1,17.3,,0.4,3.3,3.8,0.08,,-2.4,1.4,-1.0,0.6
2015,5,1296,CHI,Charlotte Bobcats,34.0,NBA,SG,66.0,1610.0,6.8,0.47,0.44,0.13,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,,-0.3,1.3,1.0,0.03,,-3.8,0.0,-3.8,-0.7
2016,31,1296,TOT,Total After Trade,35.0,NBA,PG,46.0,631.0,7.2,0.5,0.48,0.12,1.4,10.2,5.9,16.0,1.2,0.2,18.1,11.6,,0.1,0.5,0.6,0.04,,-3.9,0.5,-3.5,-0.2
2016,5,1296,CHI,Charlotte Bobcats,35.0,NBA,PG,35.0,555.0,7.3,0.53,0.48,0.14,1.4,9.5,5.5,15.0,1.2,0.1,17.8,12.0,,0.2,0.4,0.6,0.05,,-3.9,0.3,-3.6,-0.2
2016,1,1296,ATL,Atlanta Hawks,35.0,NBA,PG,11.0,76.0,6.2,0.23,0.55,0.0,1.5,15.4,8.6,23.8,1.3,1.0,21.4,8.2,,-0.1,0.1,0.0,0.02,,-4.3,1.8,-2.5,0.0
