Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,23.0,MIN,NBA,C,81.0,46.0,2099.0,3.3,6.5,0.512,0.0,0.0,0.0,3.3,6.5,0.513,3.1,4.3,0.722,4.7,6.3,11.0,0.4,0.8,2.1,1.3,5.8,9.8
1992,24.0,MIN,NBA,C,61.0,54.0,1481.0,3.4,8.0,0.426,0.0,0.0,,3.4,8.0,0.426,3.0,4.3,0.691,4.1,6.5,10.6,1.3,0.7,1.9,1.7,5.9,9.8
1993,25.0,MIN,NBA,C,71.0,48.0,1296.0,2.9,6.3,0.465,0.0,0.0,,2.9,6.3,0.465,2.3,3.5,0.654,3.7,5.3,9.0,0.5,0.6,1.8,1.9,6.8,8.1
1994,26.0,UTA,NBA,C,79.0,79.0,2210.0,4.2,8.3,0.505,0.0,0.0,,4.2,8.3,0.505,2.7,4.4,0.607,3.8,6.9,10.7,0.7,0.7,1.1,2.1,5.0,11.0
1995,27.0,UTA,NBA,C,34.0,34.0,905.0,4.2,8.6,0.488,0.0,0.0,,4.2,8.6,0.488,4.3,5.4,0.793,3.6,6.8,10.3,0.7,0.5,1.3,2.7,5.2,12.6
1996,28.0,UTA,NBA,C,71.0,70.0,1267.0,4.1,8.0,0.52,0.0,0.0,,4.1,8.0,0.52,3.0,4.3,0.689,2.8,5.9,8.7,0.3,0.6,1.5,2.2,6.8,11.3
1997,29.0,TOT,NBA,C,73.0,65.0,1558.0,3.2,6.6,0.489,0.0,0.0,,3.2,6.6,0.489,2.2,3.7,0.584,3.6,6.0,9.6,0.5,0.8,1.2,2.0,6.4,8.6
1997,29.0,ORL,NBA,C,1.0,1.0,19.0,3.8,3.8,1.0,0.0,0.0,,3.8,3.8,1.0,0.0,0.0,,9.5,1.9,11.4,1.9,0.0,0.0,1.9,3.8,7.6
1997,29.0,GSW,NBA,C,72.0,64.0,1539.0,3.2,6.6,0.486,0.0,0.0,,3.2,6.6,0.486,2.2,3.8,0.584,3.6,6.0,9.6,0.5,0.8,1.2,2.0,6.4,8.6
1998,30.0,GSW,NBA,C,68.0,0.0,813.0,2.6,5.7,0.457,0.0,0.0,,2.6,5.7,0.457,1.9,3.5,0.557,4.1,5.9,10.0,0.8,1.0,1.6,2.2,7.7,7.2
1999,31.0,GSW,NBA,C,26.0,0.0,159.0,3.4,7.5,0.455,0.0,0.0,,3.4,7.5,0.455,2.7,5.9,0.462,4.1,6.3,10.4,0.0,1.1,2.3,2.0,9.3,9.5
2001,33.0,NYK,NBA,C,18.0,0.0,113.0,3.8,6.4,0.6,0.0,0.0,,3.8,6.4,0.6,4.8,8.0,0.6,5.1,6.1,11.2,0.6,0.6,0.6,3.5,7.6,12.4
2002,34.0,NYK,NBA,C,32.0,8.0,248.0,0.9,3.8,0.231,0.0,0.0,,0.9,3.8,0.231,2.5,4.8,0.515,2.3,4.9,7.3,0.4,1.0,1.2,1.7,10.6,4.2
