Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1988,23.0,SAS,NBA,PF,82.0,1984.0,14.7,0.531,0.007,0.434,8.7,19.4,14.0,5.3,1.3,3.4,13.7,20.8,,0.8,1.5,2.3,0.056,,-1.6,-1.1,-2.7,-0.4
1989,24.0,SAS,NBA,PF,82.0,2401.0,14.9,0.516,0.003,0.441,11.2,20.2,15.5,3.7,2.0,2.6,14.2,20.6,,0.4,3.1,3.4,0.069,,-1.1,-0.8,-2.0,0.0
1990,25.0,MIL,NBA,PF,60.0,1291.0,13.0,0.522,0.0,0.394,9.8,23.6,16.6,2.7,1.2,2.6,13.6,19.1,,0.2,1.7,2.0,0.073,,-2.8,-0.9,-3.8,-0.6
1991,26.0,TOT,NBA,PF,68.0,924.0,9.1,0.455,0.004,0.426,10.0,25.9,17.3,2.1,1.7,2.7,20.8,16.3,,-1.2,0.9,-0.3,-0.017,,-5.1,-1.0,-6.1,-1.0
1991,26.0,MIL,NBA,PF,26.0,247.0,7.5,0.41,0.014,0.384,12.3,24.1,18.1,1.7,1.6,2.3,20.5,18.6,,-0.5,0.4,-0.1,-0.027,,-5.8,-2.1,-7.9,-0.4
1991,26.0,NJN,NBA,PF,1.0,18.0,26.4,1.0,0.0,0.0,22.4,12.1,17.5,9.1,5.4,0.0,20.0,11.2,,0.1,0.0,0.1,0.3,,5.1,4.5,9.6,0.1
1991,26.0,DEN,NBA,PF,41.0,659.0,9.2,0.463,0.0,0.451,8.7,27.0,17.0,2.1,1.6,2.9,20.9,15.6,,-0.8,0.5,-0.3,-0.022,,-5.2,-0.7,-5.9,-0.7
1992,27.0,DEN,NBA,PF,82.0,2793.0,12.6,0.486,0.005,0.314,12.3,24.7,18.2,4.1,1.5,1.4,17.1,17.1,,-0.6,3.6,3.0,0.052,,-2.4,-1.1,-3.4,-1.0
1994,29.0,DET,NBA,PF,77.0,1624.0,14.6,0.561,0.008,0.416,12.3,26.9,19.5,4.6,1.7,2.7,17.7,14.3,,1.4,2.0,3.4,0.101,,-1.7,0.1,-1.6,0.2
1995,30.0,ATL,NBA,PF,51.0,622.0,12.6,0.547,0.0,0.683,11.3,24.2,17.6,4.1,2.0,3.9,19.1,12.2,,0.3,1.3,1.5,0.118,,-3.9,1.7,-2.2,0.0
1996,31.0,SAS,NBA,PF,46.0,344.0,7.7,0.466,0.021,0.532,9.8,22.1,16.2,4.0,1.3,5.0,27.5,10.5,,-0.3,0.7,0.4,0.056,,-6.2,2.6,-3.5,-0.1
1997,32.0,SAS,NBA,C,82.0,1659.0,11.4,0.531,0.004,0.355,11.0,21.8,16.2,3.2,2.1,3.2,19.4,10.5,,0.7,1.5,2.2,0.064,,-3.6,0.1,-3.5,-0.6
1998,33.0,ATL,NBA,C,50.0,398.0,10.4,0.444,0.062,0.506,12.0,22.6,17.4,5.9,2.6,1.8,14.7,13.5,,0.0,0.7,0.7,0.09,,-4.3,0.9,-3.4,-0.1
