Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
911,297.0,82.0,20.51,2.97,7.33,0.41,1.2,3.31,0.36,1.79,3.99,0.45,0.49,0.99,1.36,0.73,0.47,1.73,2.2,2.57,0.77,0.2,1.17,1.56,8.1
