Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",22.0,NBA,PF,14.0,0.0,138.0,9.5,14.4,0.66,0.0,0.0,,9.5,14.4,0.66,2.6,5.7,0.47,3.0,7.9,11.0,1.1,2.3,3.0,2.3,8.7,21.6,,117.0,106.0
1992,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",23.0,NBA,C,4.0,2.0,117.0,6.3,16.6,0.38,0.0,0.0,,6.3,16.6,0.38,5.4,8.1,0.67,4.0,7.2,11.2,2.7,1.3,2.7,1.8,6.3,18.0,,99.0,114.0
1993,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",24.0,NBA,PF,5.0,5.0,178.0,8.5,20.2,0.42,0.0,0.0,,8.5,20.2,0.42,3.5,7.0,0.5,5.0,7.3,12.3,2.0,1.8,3.5,3.5,4.4,20.5,,90.0,105.0
1995,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",26.0,NBA,PF,10.0,10.0,376.0,9.3,19.1,0.48,0.0,0.0,,9.3,19.1,0.48,4.2,6.4,0.66,3.8,6.8,10.6,2.3,0.6,4.3,2.2,6.4,22.7,,107.0,106.0
1996,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",27.0,NBA,PF,4.0,4.0,129.0,8.0,15.5,0.51,0.0,0.4,0.0,8.0,15.1,0.53,3.2,6.4,0.5,1.2,11.6,12.7,3.2,0.4,3.6,4.0,6.8,19.1,,93.0,100.0
1997,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",28.0,NBA,PF,9.0,9.0,278.0,7.4,18.6,0.4,0.2,0.2,1.0,7.2,18.4,0.39,6.2,7.6,0.82,2.8,5.0,7.8,1.8,1.4,2.6,2.8,6.0,21.2,,99.0,108.0
1998,14.0,463,LAL,Los Angeles Lakers,Elden Campbell,"July 23, 1968",29.0,NBA,PF,13.0,0.0,180.0,6.9,15.4,0.45,0.0,0.0,,6.9,15.4,0.45,6.6,10.3,0.65,5.1,8.4,13.6,2.4,0.9,3.6,3.9,8.1,20.5,,103.0,110.0
2001,,463,CHH,None,Elden Campbell,"July 23, 1968",32.0,NBA,PF,10.0,10.0,287.0,7.9,20.0,0.4,0.0,0.0,,7.9,20.0,0.4,7.0,9.2,0.76,5.1,9.8,14.9,1.3,0.9,2.1,3.2,7.0,22.8,,99.0,100.0
2002,,463,CHH,None,Elden Campbell,"July 23, 1968",33.0,NBA,PF,9.0,9.0,254.0,10.2,23.0,0.44,0.0,0.2,0.0,10.2,22.8,0.45,5.0,7.1,0.71,2.9,9.6,12.5,3.3,1.3,4.8,3.6,7.1,25.5,,100.0,100.0
2004,9.0,463,DET,Detroit Pistons,Elden Campbell,"July 23, 1968",35.0,NBA,C,14.0,0.0,124.0,4.5,15.7,0.29,0.0,0.0,,4.5,15.7,0.29,4.5,8.1,0.56,4.5,6.7,11.2,4.5,2.7,4.0,4.0,12.6,13.5,,78.0,88.0
2005,9.0,463,DET,Detroit Pistons,Elden Campbell,"July 23, 1968",36.0,NBA,C,10.0,0.0,57.0,3.9,12.8,0.31,0.0,0.0,,3.9,12.8,0.31,3.9,7.9,0.5,3.0,14.8,17.8,4.9,2.0,0.0,3.9,12.8,11.8,,79.0,95.0
