Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",23.0,NBA,C,78.0,1962.0,10.8,0.47,0.0,0.48,11.2,20.5,15.7,4.4,1.1,3.0,18.2,22.8,-2.7,2.2,-0.5,-0.01,-4.4,-1.3,-5.8,-1.9
1990,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",24.0,NBA,C,74.0,2409.0,15.9,0.53,0.0,0.44,11.2,24.4,17.6,4.9,1.5,3.1,16.9,23.3,-0.2,3.4,3.2,0.06,-1.5,-0.2,-1.7,0.2
1991,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",25.0,NBA,C,64.0,2171.0,15.2,0.52,0.01,0.51,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,0.0,3.1,3.0,0.07,-1.4,-0.3,-1.7,0.1
1992,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",26.0,NBA,C,79.0,2800.0,16.6,0.55,0.0,0.53,12.1,25.4,18.6,5.9,0.7,2.6,15.6,20.7,3.3,2.9,6.2,0.11,-0.3,-1.0,-1.3,0.5
1993,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",27.0,NBA,C,72.0,2456.0,18.0,0.56,0.01,0.62,11.9,28.0,19.8,6.7,0.8,2.2,15.5,23.1,3.2,3.3,6.5,0.13,0.5,-0.7,-0.2,1.1
1994,16,2594,MIA,Miami Heat,Rony Seikaly,"May 10, 1965",28.0,NBA,C,72.0,2410.0,17.1,0.55,0.0,0.53,11.5,23.4,17.4,8.8,1.3,2.9,16.5,21.2,3.3,3.4,6.7,0.13,-0.1,-0.2,-0.2,1.1
1995,10,2594,GSW,Golden State Warriors,Rony Seikaly,"May 10, 1965",29.0,NBA,C,36.0,1035.0,12.7,0.57,0.0,0.51,8.2,20.4,14.2,6.7,0.9,2.4,21.3,19.9,-0.1,0.8,0.7,0.03,-2.8,-0.2,-3.0,-0.2
1996,10,2594,GSW,Golden State Warriors,Rony Seikaly,"May 10, 1965",30.0,NBA,C,64.0,1813.0,14.2,0.56,0.0,0.5,10.4,21.4,15.8,6.4,1.1,2.8,20.6,20.9,0.5,1.8,2.3,0.06,-2.5,-1.0,-3.4,-0.7
1997,22,2594,ORL,Orlando Magic,Rony Seikaly,"May 10, 1965",31.0,NBA,C,74.0,2615.0,18.3,0.57,0.0,0.55,12.0,19.6,15.7,6.5,1.0,3.2,16.2,23.7,3.5,3.3,6.8,0.12,-0.4,-0.7,-1.1,0.6
1998,31,2594,TOT,Total After Trade,Rony Seikaly,"May 10, 1965",32.0,NBA,C,56.0,1636.0,15.0,0.51,0.0,0.57,10.2,18.2,14.1,8.5,0.9,1.9,16.8,24.3,0.9,1.9,2.7,0.08,-1.0,-0.9,-1.9,0.1
1998,22,2594,ORL,Orlando Magic,Rony Seikaly,"May 10, 1965",32.0,NBA,C,47.0,1484.0,15.8,0.52,0.0,0.57,10.1,18.4,14.2,8.6,0.9,1.9,16.6,24.9,1.0,1.7,2.8,0.09,-0.6,-0.9,-1.5,0.2
1998,3,2594,NJN,New Jersey Nets,Rony Seikaly,"May 10, 1965",32.0,NBA,C,9.0,152.0,6.8,0.4,0.0,0.66,11.4,16.3,13.7,7.7,1.0,1.9,18.5,18.6,-0.2,0.1,-0.1,-0.02,-5.4,-0.7,-6.1,-0.2
1999,3,2594,NJN,New Jersey Nets,Rony Seikaly,"May 10, 1965",33.0,NBA,C,9.0,88.0,0.5,0.27,0.0,0.9,6.0,21.3,13.2,3.5,2.4,5.0,26.4,19.0,-0.5,0.1,-0.3,-0.18,-11.2,-0.2,-11.3,-0.2
