Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,22.0,WAS,NBA,SF,78.0,2519.0,15.7,0.508,0.117,0.255,3.4,7.7,5.5,17.7,1.5,0.3,12.6,28.1,,2.3,0.1,2.4,0.046,,0.4,-2.6,-2.2,-0.1
2002,23.0,WAS,NBA,SG,63.0,2203.0,16.9,0.511,0.039,0.311,3.8,7.6,5.7,14.6,0.9,0.5,9.7,28.6,,3.4,0.6,4.0,0.087,,1.5,-2.4,-0.9,0.6
2003,24.0,DET,NBA,SG,82.0,2640.0,18.7,0.531,0.093,0.411,3.9,10.5,7.1,17.0,1.3,0.4,11.6,31.3,,4.3,3.0,7.3,0.132,,1.2,-0.8,0.4,1.6
2004,25.0,DET,NBA,SG,78.0,2772.0,16.8,0.522,0.058,0.293,3.3,8.3,5.8,22.2,2.0,0.5,13.8,25.7,,3.8,4.4,8.1,0.141,,0.5,0.7,1.2,2.3
2005,26.0,DET,NBA,SG,76.0,2926.0,16.0,0.528,0.102,0.37,3.0,8.8,5.9,23.5,1.4,0.3,13.9,25.1,,3.9,3.5,7.4,0.121,,0.3,0.0,0.3,1.7
2006,27.0,DET,NBA,SG,80.0,2825.0,18.2,0.553,0.091,0.229,3.5,7.3,5.4,18.6,1.0,0.4,10.6,27.4,,5.3,2.4,7.6,0.13,,1.7,-0.9,0.8,2.0
2007,28.0,DET,NBA,SG,75.0,2763.0,18.1,0.551,0.11,0.344,3.2,8.9,6.1,19.0,1.2,0.4,10.6,25.9,,5.7,2.4,8.1,0.141,,1.8,-0.5,1.2,2.2
2008,29.0,DET,NBA,SG,72.0,2424.0,18.2,0.552,0.137,0.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,,4.8,2.9,7.7,0.152,,2.3,0.1,2.3,2.6
2009,30.0,DET,NBA,SG,67.0,2279.0,16.9,0.529,0.182,0.252,2.3,8.6,5.4,23.9,1.0,0.1,10.3,27.0,,3.1,1.4,4.5,0.095,,1.5,-1.3,0.1,1.2
2010,31.0,DET,NBA,SG,46.0,1552.0,14.9,0.505,0.192,0.336,2.2,7.7,4.8,23.5,1.0,0.2,12.3,27.9,,1.2,0.1,1.4,0.043,,0.6,-2.7,-2.1,0.0
2011,32.0,DET,NBA,SG,55.0,1498.0,15.8,0.52,0.215,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26.0,,1.6,0.2,1.8,0.059,,0.6,-2.2,-1.6,0.1
2012,33.0,CHI,NBA,SG,28.0,697.0,13.2,0.5,0.148,0.119,3.3,7.2,5.3,21.0,0.9,0.1,13.1,24.5,,0.5,0.8,1.3,0.092,,-0.7,-0.9,-1.7,0.1
2013,34.0,CHI,NBA,SG,50.0,1088.0,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25.0,,-0.6,0.9,0.4,0.016,,-2.8,-1.2,-4.0,-0.6
