Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,9,2327,DET,Detroit Pistons,22.0,NBA,C,33.0,0.0,317.0,4.0,7.9,0.5,0.0,0.0,,4.0,7.9,0.5,2.2,2.6,0.83,3.9,4.5,8.4,1.0,0.9,1.1,1.4,5.5,10.1
1999,26,2327,SAC,Sacramento Kings,23.0,NBA,C,16.0,5.0,259.0,4.6,8.5,0.54,0.0,0.0,,4.6,8.5,0.54,2.2,3.2,0.7,5.3,6.1,11.4,0.6,1.1,2.5,0.7,5.7,11.4
2001,26,2327,SAC,Sacramento Kings,25.0,NBA,C,77.0,8.0,1658.0,4.0,8.6,0.47,0.0,0.0,0.0,4.0,8.5,0.47,2.8,3.7,0.75,3.8,6.3,10.1,1.0,1.0,2.1,1.4,4.5,10.8
2002,26,2327,SAC,Sacramento Kings,26.0,NBA,C,80.0,29.0,1881.0,3.8,6.9,0.55,0.0,0.0,,3.8,6.9,0.55,2.2,3.2,0.69,3.6,7.2,10.8,1.0,1.3,1.5,1.3,3.9,9.7
2003,26,2327,SAC,Sacramento Kings,27.0,NBA,C,23.0,0.0,325.0,4.4,9.6,0.46,0.0,0.0,,4.4,9.6,0.46,2.5,4.2,0.6,5.1,6.6,11.7,0.7,1.4,1.7,1.7,5.5,11.4
2004,12,2327,IND,Indiana Pacers,28.0,NBA,C,61.0,3.0,678.0,2.5,6.1,0.41,0.0,0.0,,2.5,6.1,0.41,0.6,1.1,0.57,3.6,5.2,8.7,0.5,1.2,1.4,1.2,5.8,5.6
2005,12,2327,IND,Indiana Pacers,29.0,NBA,C,49.0,17.0,865.0,3.3,7.0,0.47,0.0,0.0,,3.3,7.0,0.47,1.4,2.0,0.67,3.5,5.0,8.5,0.7,1.2,1.0,1.3,5.1,7.9
2006,12,2327,IND,Indiana Pacers,30.0,NBA,C,45.0,32.0,771.0,3.3,7.2,0.46,0.0,0.0,,3.3,7.2,0.46,1.4,1.8,0.76,3.4,6.8,10.2,1.1,1.7,0.9,1.2,5.4,7.9
2007,6,2327,CLE,Cleveland Cavaliers,31.0,NBA,C,24.0,0.0,109.0,3.6,8.6,0.42,0.0,0.0,,3.6,8.6,0.42,0.7,1.3,0.5,5.0,5.3,10.2,1.0,1.3,0.3,1.3,8.9,7.9
2008,2,2327,BOS,Boston Celtics,32.0,NBA,C,22.0,0.0,173.0,2.5,4.8,0.52,0.0,0.0,,2.5,4.8,0.52,3.1,4.6,0.68,2.9,4.8,7.7,0.6,0.6,1.2,1.0,8.9,8.1
