Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,22,2272,ORL,Orlando Magic,Elfrid Payton,"February 22, 1994",20.0,NBA,PG,82.0,63.0,30.4,3.7,8.6,0.42,0.1,0.5,0.26,3.5,8.1,0.44,0.43,1.4,2.6,0.55,1.3,3.0,4.3,6.5,1.7,0.2,2.5,2.4,8.9
2016,22,2272,ORL,Orlando Magic,Elfrid Payton,"February 22, 1994",21.0,NBA,PG,73.0,69.0,29.4,4.4,10.0,0.44,0.4,1.3,0.33,3.9,8.7,0.45,0.46,1.5,2.6,0.59,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,10.7
2017,22,2272,ORL,Orlando Magic,Elfrid Payton,"February 22, 1994",22.0,NBA,PG,82.0,58.0,29.4,5.2,11.1,0.47,0.5,1.8,0.27,4.8,9.3,0.51,0.49,1.8,2.6,0.69,1.1,3.6,4.7,6.5,1.1,0.5,2.2,2.2,12.8
2018,31,2272,TOT,Total After Trade,Elfrid Payton,"February 22, 1994",23.0,NBA,PG,63.0,63.0,28.7,5.2,10.6,0.49,0.5,1.5,0.33,4.7,9.1,0.52,0.52,1.7,2.7,0.65,1.0,3.3,4.3,6.2,1.3,0.3,2.7,2.3,12.7
2018,22,2272,ORL,Orlando Magic,Elfrid Payton,"February 22, 1994",23.0,NBA,PG,44.0,44.0,28.6,5.4,10.4,0.52,0.6,1.5,0.37,4.8,8.9,0.55,0.55,1.6,2.6,0.63,1.1,2.9,4.0,6.3,1.5,0.4,2.6,2.2,13.0
2018,24,2272,PHO,Phoenix Suns,Elfrid Payton,"February 22, 1994",23.0,NBA,PG,19.0,19.0,29.0,4.8,11.0,0.44,0.3,1.3,0.2,4.5,9.7,0.47,0.45,1.9,2.8,0.68,0.9,4.4,5.3,6.2,1.0,0.3,2.8,2.6,11.8
2019,19,2272,NOP,New Orleans Pelicans,Elfrid Payton,"February 22, 1994",24.0,NBA,PG,42.0,42.0,29.8,4.3,9.8,0.43,0.8,2.5,0.31,3.5,7.3,0.48,0.48,1.3,1.8,0.74,1.2,4.1,5.2,7.6,1.0,0.4,2.7,1.9,10.6
2020,20,2272,NYK,New York Knicks,Elfrid Payton,"February 22, 1994",25.0,NBA,PG,45.0,36.0,27.7,4.3,9.8,0.44,0.3,1.5,0.2,4.0,8.2,0.48,0.46,1.1,1.9,0.57,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,10.0
2021,20,2272,NYK,New York Knicks,Elfrid Payton,"February 22, 1994",26.0,NBA,PG,32.0,32.0,28.0,5.2,11.8,0.44,0.4,1.8,0.24,4.8,10.0,0.48,0.46,1.6,2.1,0.74,1.3,2.4,3.7,3.7,0.6,0.2,1.8,2.0,12.4
