Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,14,2261,LAL,Los Angeles Lakers,Ruben Patterson,"July 31, 1975",23.0,NBA,SF,24.0,2.0,144.0,5.2,12.7,0.41,0.2,1.5,0.17,5.0,11.3,0.44,5.5,7.7,0.71,4.2,3.2,7.5,0.5,1.2,0.7,3.0,4.0,16.2
2000,21,2261,SEA,Seattle Supersonics,Ruben Patterson,"July 31, 1975",24.0,NBA,SF,81.0,74.0,2097.0,6.1,11.3,0.54,0.2,0.5,0.44,5.9,10.9,0.54,3.8,5.5,0.69,3.7,3.7,7.5,2.2,1.6,0.7,2.5,3.3,16.2
2001,21,2261,SEA,Seattle Supersonics,Ruben Patterson,"July 31, 1975",25.0,NBA,SF,76.0,22.0,2059.0,6.5,13.1,0.49,0.0,0.6,0.06,6.4,12.5,0.52,4.3,6.3,0.68,3.2,3.5,6.7,2.8,1.8,0.8,2.7,3.1,17.3
2002,25,2261,POR,Portland Trail Blazers,Ruben Patterson,"July 31, 1975",26.0,NBA,SF,75.0,13.0,1765.0,6.5,12.6,0.52,0.2,0.7,0.25,6.3,11.9,0.53,3.9,5.6,0.7,3.2,2.9,6.1,2.2,1.6,0.8,2.3,2.9,17.1
2003,25,2261,POR,Portland Trail Blazers,Ruben Patterson,"July 31, 1975",27.0,NBA,SF,78.0,17.0,1655.0,5.5,11.2,0.49,0.1,0.4,0.15,5.5,10.8,0.51,3.0,4.8,0.63,2.6,3.1,5.7,2.2,1.6,0.6,2.5,3.5,14.1
2004,25,2261,POR,Portland Trail Blazers,Ruben Patterson,"July 31, 1975",28.0,NBA,SF,73.0,1.0,1651.0,4.4,8.6,0.51,0.0,0.3,0.17,4.3,8.4,0.52,2.3,4.1,0.55,2.8,3.0,5.8,3.0,1.8,0.5,2.3,3.3,11.1
2005,25,2261,POR,Portland Trail Blazers,Ruben Patterson,"July 31, 1975",29.0,NBA,SF,70.0,36.0,1957.0,5.9,11.1,0.53,0.0,0.5,0.08,5.8,10.6,0.55,3.1,5.2,0.6,2.3,2.7,5.0,2.5,1.9,0.4,2.6,3.0,14.9
2006,31,2261,TOT,Total After Trade,Ruben Patterson,"July 31, 1975",30.0,NBA,"SF,SG",71.0,22.0,1792.0,6.6,12.8,0.52,0.0,0.3,0.08,6.5,12.5,0.52,4.1,6.8,0.6,2.4,2.5,4.9,2.6,1.5,0.4,3.0,3.0,17.2
2006,25,2261,POR,Portland Trail Blazers,Ruben Patterson,"July 31, 1975",30.0,NBA,SF,45.0,2.0,1056.0,6.4,12.9,0.5,0.0,0.2,0.0,6.4,12.7,0.5,4.7,7.7,0.61,2.5,2.8,5.2,2.0,1.4,0.4,2.8,2.7,17.5
2006,8,2261,DEN,Denver Nuggets,Ruben Patterson,"July 31, 1975",30.0,NBA,SG,26.0,20.0,736.0,6.8,12.5,0.54,0.0,0.3,0.17,6.8,12.2,0.55,3.2,5.5,0.58,2.2,2.2,4.4,3.3,1.7,0.4,3.3,3.5,16.8
2007,17,2261,MIL,Milwaukee Bucks,Ruben Patterson,"July 31, 1975",31.0,NBA,SF,81.0,53.0,2508.0,6.8,12.4,0.55,0.0,0.3,0.16,6.8,12.2,0.56,3.5,5.4,0.64,2.7,3.6,6.3,3.3,1.6,0.4,2.9,3.3,17.1
2008,13,2261,LAC,Los Angeles Clippers,Ruben Patterson,"July 31, 1975",32.0,NBA,SF,20.0,5.0,327.0,4.3,9.5,0.45,0.0,0.2,0.0,4.3,9.2,0.46,2.6,4.7,0.56,2.6,4.4,7.0,1.9,2.3,0.8,3.0,4.1,11.2
