Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,4,2817,CHA,Charlotte Bobcats,Jeff Matthew Taylor,"May 23, 1989",23.0,NBA,SF,77,29,19.6,2.2,5.2,0.43,0.7,2.0,0.34,1.5,3.2,0.49,0.5,1.0,1.3,0.73,0.7,1.3,1.9,0.8,0.6,0.2,0.6,1.8,6.1
2014,4,2817,CHA,Charlotte Bobcats,Jeff Matthew Taylor,"May 23, 1989",24.0,NBA,SF,26,8,24.2,3.2,8.4,0.38,0.7,2.6,0.27,2.5,5.8,0.42,0.42,1.0,1.8,0.55,0.6,1.7,2.3,0.8,0.5,0.2,1.0,2.4,8.0
2015,4,2817,CHO,Charlotte Hornets,Jeff Matthew Taylor,"May 23, 1989",25.0,NBA,SF,29,13,14.8,1.6,3.9,0.4,0.4,1.2,0.31,1.2,2.7,0.44,0.44,0.9,1.4,0.63,0.5,1.3,1.8,0.8,0.4,0.0,0.7,1.2,4.4
