Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,3,417,NJN,New Jersey Nets,22.0,NBA,SF,74.0,10.0,11.6,1.3,3.1,0.42,0.0,0.1,0.25,1.3,3.0,0.42,0.42,0.6,0.9,0.65,0.8,1.1,1.9,0.7,0.4,0.2,0.4,1.1,3.1
1992,31,417,TOT,Total After Trade,23.0,NBA,SF,28.0,0.0,10.4,1.0,2.5,0.41,0.0,0.0,0.0,1.0,2.5,0.41,0.41,0.4,0.8,0.57,0.6,1.2,1.9,0.8,0.7,0.3,0.5,1.1,2.5
1992,3,417,NJN,New Jersey Nets,23.0,NBA,SF,2.0,0.0,14.5,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,4.0
1992,27,417,SAS,San Antonio Spurs,23.0,NBA,SF,11.0,0.0,12.7,1.4,2.7,0.5,0.0,0.0,,1.4,2.7,0.5,0.5,0.3,0.8,0.33,0.5,1.5,2.0,1.0,0.7,0.3,0.5,1.6,3.0
1992,10,417,GSW,Golden State Warriors,23.0,NBA,SF,15.0,0.0,8.1,0.7,2.2,0.3,0.0,0.1,0.0,0.7,2.1,0.31,0.3,0.6,0.8,0.75,0.7,1.2,1.9,0.7,0.6,0.2,0.5,0.7,1.9
1993,10,417,GSW,Golden State Warriors,24.0,NBA,SF,70.0,9.0,18.4,2.5,5.8,0.44,0.3,0.8,0.34,2.2,4.9,0.45,0.46,0.9,1.2,0.75,1.2,1.6,2.8,1.3,0.7,0.3,0.8,1.4,6.2
1994,10,417,GSW,Golden State Warriors,25.0,NBA,SF,36.0,0.0,6.1,1.2,2.3,0.5,0.3,0.8,0.41,0.8,1.5,0.55,0.57,0.3,0.6,0.5,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9
1995,5,417,CHI,Chicago Bulls,26.0,NBA,SF,57.0,0.0,10.6,1.6,3.2,0.49,0.3,0.8,0.31,1.3,2.4,0.56,0.53,0.4,0.7,0.56,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8
1996,5,417,CHI,Chicago Bulls,27.0,NBA,SF,74.0,0.0,10.0,1.5,3.3,0.46,0.5,1.2,0.44,1.0,2.1,0.47,0.55,0.2,0.3,0.64,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8
1997,5,417,CHI,Chicago Bulls,28.0,NBA,SF,76.0,0.0,9.3,0.8,2.1,0.37,0.2,0.7,0.33,0.5,1.4,0.38,0.42,0.1,0.2,0.36,0.6,1.1,1.7,0.8,0.3,0.3,0.4,0.7,1.8
1998,5,417,CHI,Chicago Bulls,29.0,NBA,SF,74.0,0.0,8.2,1.1,2.4,0.48,0.3,0.9,0.38,0.8,1.5,0.54,0.55,0.0,0.1,0.5,0.3,0.7,1.0,0.7,0.3,0.2,0.3,0.6,2.7
1999,9,417,DET,Detroit Pistons,30.0,NBA,SF,50.0,0.0,21.1,2.0,4.8,0.42,1.2,3.0,0.41,0.8,1.8,0.42,0.54,0.3,0.4,0.72,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5
2001,9,417,DET,Detroit Pistons,32.0,NBA,SF,57.0,3.0,12.9,1.3,2.9,0.46,0.6,1.4,0.42,0.8,1.5,0.51,0.56,0.2,0.2,0.75,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4
2002,31,417,TOT,Total After Trade,33.0,NBA,SF,66.0,2.0,10.4,0.7,1.8,0.37,0.3,0.9,0.35,0.3,0.9,0.4,0.46,0.0,0.1,0.5,0.4,1.3,1.8,0.5,0.3,0.1,0.2,0.8,1.7
2002,24,417,PHO,Phoenix Suns,33.0,NBA,SF,6.0,0.0,9.0,0.3,1.0,0.33,0.3,1.0,0.33,0.0,0.0,,0.5,0.0,0.0,,0.3,1.0,1.3,0.5,0.2,0.0,0.2,1.2,1.0
2002,22,417,ORL,Orlando Magic,33.0,NBA,SF,60.0,2.0,10.5,0.7,1.9,0.38,0.3,0.9,0.35,0.4,1.0,0.4,0.46,0.0,0.1,0.5,0.5,1.4,1.8,0.5,0.3,0.1,0.2,0.8,1.8
