PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Buck Williams,23,11,,43.0,5.7,11.8,0.485,0.0,0.0,,5.7,11.8,0.485,0.485,4.1,7.4,0.556,5.2,8.9,14.1,1.5,1.4,1.5,2.6,4.0,15.5
Micheal Ray Richardson,28,11,,40.3,6.3,15.4,0.408,0.5,2.0,0.273,5.7,13.4,0.429,0.426,3.7,5.1,0.732,1.8,3.1,4.9,7.2,3.1,0.4,2.7,3.6,16.8
Otis Birdsong,28,11,,35.2,6.5,15.5,0.415,0.0,0.1,0.0,6.5,15.5,0.418,0.415,2.3,4.4,0.521,0.6,1.7,2.4,3.7,1.8,0.1,2.0,3.5,15.2
Darryl Dawkins,27,11,,30.9,6.0,10.7,0.5589999999999999,0.0,0.3,0.0,6.0,10.5,0.574,0.5589999999999999,6.4,7.5,0.843,2.0,4.2,6.2,1.2,0.5,0.9,2.9,4.7,18.4
Albert King,24,11,,26.8,4.8,11.6,0.414,0.0,0.2,0.0,4.8,11.5,0.42100000000000004,0.414,2.9,4.2,0.696,2.3,3.0,5.3,2.3,0.9,0.4,2.1,2.9,12.5
Mike Gminski,24,11,,20.3,2.6,4.5,0.58,0.0,0.0,,2.6,4.5,0.58,0.58,3.3,4.7,0.6920000000000001,2.0,3.0,5.0,0.5,0.6,1.4,0.8,1.5,8.5
Mike O'Koren,25,11,,19.6,2.3,5.4,0.424,0.0,0.1,0.0,2.3,5.3,0.431,0.424,0.5,0.5,0.833,1.6,1.5,3.2,1.9,0.3,0.4,1.1,3.4,5.0
Darwin Cook,25,11,,16.8,2.7,7.5,0.366,0.4,1.2,0.308,2.4,6.3,0.377,0.39,1.5,2.2,0.708,0.7,0.9,1.6,2.8,1.4,0.0,1.9,2.4,7.4
Kelvin Ransey,25,5,,8.8,1.2,2.8,0.429,0.2,0.2,1.0,1.0,2.6,0.385,0.46399999999999997,0.0,0.0,,0.0,0.2,0.2,2.0,0.0,0.2,1.0,1.2,2.6
Bill Willoughby,26,3,,4.3,0.3,1.0,0.33299999999999996,0.0,0.0,,0.3,1.0,0.33299999999999996,0.33299999999999996,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7
Reggie Johnson,26,7,,2.4,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.7,0.9,0.833,0.1,0.6,0.7,0.0,0.0,0.1,0.6,0.3,0.7
Foots Walker,32,2,,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
