PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Magic Johnson,24,21,,39.9,7.2,13.0,0.551,0.0,0.3,0.0,7.2,12.7,0.5660000000000001,0.551,3.8,4.8,0.8,1.2,5.4,6.6,13.5,2.0,1.0,3.8,3.4,18.2
Kareem Abdul-Jabbar,36,21,,36.5,9.8,17.7,0.555,0.0,0.0,,9.8,17.7,0.555,0.555,4.3,5.7,0.75,2.7,5.6,8.2,3.8,1.1,2.1,2.1,3.4,23.9
Michael Cooper,27,21,,34.4,4.2,9.1,0.461,0.6,1.7,0.33299999999999996,3.6,7.4,0.49,0.49200000000000005,2.4,3.0,0.8059999999999999,1.0,3.0,3.9,5.7,1.1,1.0,1.4,3.8,11.3
James Worthy,22,21,,33.7,7.8,13.0,0.599,0.0,0.1,0.5,7.8,13.0,0.599,0.6,2.0,3.3,0.609,1.7,3.3,5.0,2.7,1.3,0.5,1.9,2.7,17.7
Bob McAdoo,32,20,,22.4,5.6,10.8,0.516,0.0,0.1,0.0,5.6,10.7,0.519,0.516,2.9,4.1,0.7040000000000001,1.5,3.9,5.4,0.6,0.6,1.4,2.0,3.2,14.0
Mike McGee,24,17,,21.8,5.3,9.2,0.573,0.4,1.0,0.353,4.9,8.2,0.6,0.5920000000000001,1.5,2.3,0.6409999999999999,1.3,0.7,2.0,1.4,0.6,0.1,1.6,3.1,12.4
Kurt Rambis,25,21,,20.4,2.9,4.4,0.652,0.0,0.0,,2.9,4.4,0.652,0.652,1.0,1.6,0.636,1.6,4.2,5.8,0.7,0.5,0.5,1.0,2.7,6.7
Byron Scott,22,20,,20.2,3.7,8.1,0.46,0.1,0.5,0.2,3.6,7.6,0.47700000000000004,0.466,1.1,1.8,0.6,0.6,1.3,1.9,1.7,0.9,0.1,1.3,2.0,8.6
Jamaal Wilkes,30,14,,14.0,2.0,5.0,0.4,0.0,0.1,0.0,2.0,4.9,0.406,0.4,0.5,0.8,0.636,0.7,1.1,1.9,0.6,0.3,0.1,0.5,1.9,4.5
Swen Nater,34,17,,8.6,1.1,2.2,0.5,0.0,0.0,,1.1,2.2,0.5,0.5,1.2,1.5,0.769,0.9,1.4,2.4,0.1,0.1,0.1,0.5,1.6,3.4
Mitch Kupchak,29,9,,7.7,0.6,1.9,0.294,0.0,0.0,,0.6,1.9,0.294,0.294,0.9,1.6,0.5710000000000001,1.3,1.9,3.2,0.2,0.1,0.2,0.7,1.3,2.0
Larry Spriggs,24,9,,5.0,0.8,2.1,0.368,0.0,0.0,,0.8,2.1,0.368,0.368,1.2,1.2,1.0,0.4,0.6,1.0,0.3,0.0,0.1,0.8,1.2,2.8
