SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1984,23,PHI,Moses Malone,28,5,,42.4,7.6,16.6,0.46,0.0,0.0,,7.6,16.6,0.46,0.46,6.2,6.4,0.97,4.0,9.8,13.8,1.4,0.6,2.2,4.2,3.0,21.4
1984,23,PHI,Julius Erving,33,5,,38.8,7.2,15.2,0.47,0.0,0.2,0.0,7.2,15.0,0.48,0.47,3.8,4.4,0.86,1.8,4.6,6.4,5.0,1.6,1.2,4.2,2.8,18.2
1984,23,PHI,Andrew Toney,26,5,,36.0,8.0,15.4,0.52,0.0,1.0,0.0,8.0,14.4,0.56,0.52,4.6,6.0,0.77,1.0,1.2,2.2,3.8,0.8,0.2,5.0,4.8,20.6
1984,23,PHI,Maurice Cheeks,27,5,,34.2,7.0,13.4,0.52,0.0,0.2,0.0,7.0,13.2,0.53,0.52,2.6,3.0,0.87,0.4,2.0,2.4,3.8,2.6,0.0,2.0,3.6,16.6
1984,23,PHI,Bobby Jones,32,5,,26.0,3.0,6.2,0.48,0.0,0.0,,3.0,6.2,0.48,0.48,3.6,3.8,0.95,1.8,2.8,4.6,1.8,0.6,1.4,1.6,2.4,9.6
1984,23,PHI,Clint Richardson,27,5,,23.0,2.6,4.6,0.56,0.0,0.0,,2.6,4.6,0.56,0.56,2.2,2.4,0.92,0.8,2.4,3.2,2.0,0.6,0.2,0.8,3.4,7.4
1984,23,PHI,Marc Iavaroni,27,4,,16.0,1.8,3.8,0.47,0.3,0.5,0.5,1.5,3.3,0.46,0.5,1.8,2.0,0.88,0.8,1.3,2.0,0.8,0.3,0.3,1.3,4.5,5.5
1984,23,PHI,Sam Williams,24,4,,13.8,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.3,0.5,0.5,0.3,1.3,1.5,0.8,0.5,1.5,1.3,1.8,1.3
1984,23,PHI,Clemon Johnson,27,5,,9.0,0.8,2.4,0.33,0.0,0.0,,0.8,2.4,0.33,0.33,0.0,0.0,,0.6,0.6,1.2,0.0,0.2,0.8,0.6,1.6,1.6
1984,23,PHI,Wes Matthews,24,4,,5.8,1.0,2.0,0.5,0.3,0.5,0.5,0.8,1.5,0.5,0.56,0.3,0.5,0.5,0.0,0.0,0.0,1.0,0.3,0.0,1.0,1.0,2.5
1984,23,PHI,Sedale Threatt,22,3,,2.0,0.3,1.0,0.33,0.0,0.7,0.0,0.3,0.3,1.0,0.33,0.0,0.0,,0.3,0.3,0.7,0.3,0.3,0.0,0.7,0.0,0.7
1984,23,PHI,Leo Rautins,23,3,,1.7,0.3,1.0,0.33,0.3,0.7,0.5,0.0,0.3,0.0,0.5,0.0,0.0,,0.7,0.0,0.7,0.3,0.3,0.0,0.0,0.7,1.0
