Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,29,142,UTA,Utah Jazz,22.0,NBA,PF,81.0,2009.0,12.9,0.54,0.0,0.2,6.4,17.3,12.1,8.4,0.9,3.1,14.1,14.8,,1.3,2.3,3.6,0.09,,-1.2,0.7,-0.5,0.8
1985,29,142,UTA,Utah Jazz,23.0,NBA,PF,80.0,2481.0,14.7,0.53,0.0,0.23,6.5,15.1,10.9,8.2,0.9,2.3,11.8,20.6,,1.6,3.8,5.4,0.1,,-0.6,0.5,-0.2,1.2
1986,29,142,UTA,Utah Jazz,24.0,NBA,PF,82.0,2358.0,15.0,0.5,0.01,0.26,6.9,15.7,11.4,9.7,0.8,2.7,10.7,23.0,,1.0,3.0,4.0,0.08,,-0.5,-0.4,-0.9,0.7
1987,29,142,UTA,Utah Jazz,25.0,NBA,PF,81.0,2155.0,13.9,0.49,0.0,0.23,6.9,14.0,10.4,7.1,0.8,2.3,9.7,23.2,,0.2,2.9,3.1,0.07,,-1.0,-0.4,-1.3,0.4
1988,29,142,UTA,Utah Jazz,26.0,NBA,SF,82.0,2804.0,16.3,0.55,0.0,0.32,5.4,14.6,10.2,8.6,0.8,2.6,11.5,24.2,,2.7,4.1,6.8,0.12,,0.3,-0.1,0.2,1.6
1989,29,142,UTA,Utah Jazz,27.0,NBA,SF,82.0,2777.0,15.6,0.54,0.0,0.35,5.0,12.3,8.9,8.5,0.8,2.0,12.4,25.5,,2.4,4.1,6.5,0.11,,0.1,-0.4,-0.3,1.2
1990,29,142,UTA,Utah Jazz,28.0,NBA,SF,82.0,2583.0,13.4,0.53,0.01,0.29,5.6,12.5,9.3,8.1,0.6,2.4,11.2,21.0,,1.7,2.8,4.6,0.08,,-0.6,-0.6,-1.2,0.5
1991,29,142,UTA,Utah Jazz,29.0,NBA,PF,82.0,2486.0,12.5,0.51,0.0,0.31,5.1,13.6,9.6,7.7,1.1,2.3,11.6,20.0,,0.6,3.1,3.7,0.07,,-1.4,0.0,-1.4,0.4
1992,31,142,TOT,Total After Trade,30.0,NBA,PF,84.0,2104.0,14.5,0.5,0.0,0.32,6.3,19.5,12.8,5.5,0.8,3.3,10.2,21.5,,0.8,1.8,2.6,0.06,,-1.3,-1.1,-2.4,-0.2
1992,29,142,UTA,Utah Jazz,30.0,NBA,PF,13.0,327.0,12.0,0.49,0.01,0.55,8.3,18.1,13.5,8.0,0.8,2.8,14.4,19.3,,0.1,0.4,0.5,0.08,,-1.9,-0.1,-2.0,0.0
1992,18,142,MIN,Minnesota Timberwolves,30.0,NBA,PF,71.0,1777.0,14.9,0.5,0.0,0.29,6.0,19.7,12.6,5.0,0.9,3.4,9.5,21.9,,0.7,1.4,2.0,0.06,,-1.2,-1.3,-2.5,-0.2
1993,18,142,MIN,Minnesota Timberwolves,31.0,NBA,PF,70.0,1276.0,12.9,0.52,0.0,0.32,5.0,15.2,10.1,7.9,0.8,2.3,10.6,19.8,,0.6,0.6,1.2,0.05,,-1.1,-1.4,-2.5,-0.1
1994,18,142,MIN,Minnesota Timberwolves,32.0,NBA,PF,79.0,1297.0,15.2,0.56,0.0,0.33,6.1,13.2,9.7,7.2,0.8,2.9,10.0,19.5,,1.9,0.7,2.6,0.1,,0.5,-0.8,-0.3,0.6
1999,29,142,UTA,Utah Jazz,37.0,NBA,PF,43.0,543.0,11.5,0.48,0.01,0.19,8.7,12.1,10.6,8.7,0.9,3.9,12.4,19.1,,0.2,0.7,0.9,0.08,,-2.9,0.3,-2.6,-0.1
