Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,22,1994,ORL,Orlando Magic,20.0,NBA,SF,4.0,4.0,28.0,4.8,12.0,0.4,1.8,4.5,0.39,3.0,7.5,0.4,0.47,0.8,1.0,0.75,1.3,3.3,4.5,1.8,0.0,0.8,0.8,3.3,12.0
2002,22,1994,ORL,Orlando Magic,21.0,NBA,SF,4.0,1.0,18.0,1.8,5.3,0.33,0.3,2.0,0.12,1.5,3.3,0.46,0.36,1.0,1.0,1.0,0.0,1.3,1.3,1.3,1.0,0.0,1.0,2.0,4.8
2004,15,1994,MEM,Memphis Grizzlies,23.0,NBA,SF,4.0,4.0,24.5,3.0,8.5,0.35,1.3,3.3,0.38,1.8,5.3,0.33,0.43,0.3,0.8,0.33,0.0,3.0,3.0,0.8,1.3,0.0,1.3,1.0,7.5
2005,15,1994,MEM,Memphis Grizzlies,24.0,NBA,SF,4.0,4.0,27.5,4.5,9.3,0.49,2.0,4.3,0.47,2.5,5.0,0.5,0.6,1.0,1.0,1.0,0.0,2.5,2.5,2.8,0.0,0.8,1.3,1.8,12.0
2006,15,1994,MEM,Memphis Grizzlies,25.0,NBA,SG,4.0,1.0,26.8,3.0,7.5,0.4,0.3,2.0,0.12,2.8,5.5,0.5,0.42,2.3,2.3,1.0,0.3,3.5,3.8,1.8,0.5,0.5,2.0,2.8,8.5
2011,16,1994,MIA,Miami Heat,30.0,NBA,SG,18.0,0.0,11.9,1.0,2.9,0.34,0.6,2.1,0.3,0.4,0.9,0.44,0.44,0.0,0.0,,0.5,2.2,2.7,0.7,0.4,0.1,0.4,1.4,2.6
2012,16,1994,MIA,Miami Heat,31.0,NBA,SG,23.0,0.0,16.0,1.7,4.3,0.4,1.3,3.3,0.41,0.4,1.0,0.38,0.56,0.4,0.5,0.82,0.4,2.1,2.5,0.7,0.4,0.1,0.5,1.8,5.2
2013,16,1994,MIA,Miami Heat,32.0,NBA,SF,17.0,5.0,13.6,1.2,2.6,0.47,0.9,2.1,0.44,0.3,0.5,0.56,0.64,0.0,0.0,,0.2,1.8,1.9,0.9,0.5,0.1,0.3,1.5,3.4
2014,15,1994,MEM,Memphis Grizzlies,33.0,NBA,SF,7.0,1.0,24.7,2.1,6.0,0.36,2.0,4.1,0.48,0.1,1.9,0.08,0.52,1.0,1.3,0.78,0.3,3.4,3.7,1.3,0.9,0.0,0.7,2.3,7.3
2015,6,1994,CLE,Cleveland Cavaliers,34.0,NBA,SF,9.0,1.0,7.2,0.3,0.6,0.6,0.3,0.6,0.6,0.0,0.0,,0.9,0.0,0.0,,0.0,1.1,1.1,0.0,0.1,0.1,0.1,0.7,1.0
