Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2009,27,1288,SAS,San Antonio Spurs,22.0,NBA,PG,77.0,1270.0,11.6,0.5,0.2,0.39,2.9,11.9,7.4,16.6,1.9,1.2,14.5,19.5,,0.2,2.0,2.1,0.08,,-3.3,1.6,-1.8,0.1
2010,27,1288,SAS,San Antonio Spurs,23.0,NBA,PG,78.0,2276.0,14.7,0.57,0.26,0.32,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19.0,,4.1,2.6,6.7,0.14,,0.0,0.9,0.9,1.7
2011,27,1288,SAS,San Antonio Spurs,24.0,NBA,PG,76.0,2148.0,14.6,0.59,0.32,0.43,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,,4.0,2.1,6.1,0.14,,0.2,0.6,0.8,1.5
2012,12,1288,IND,Indiana Pacers,25.0,NBA,PG,50.0,1274.0,15.7,0.56,0.39,0.31,2.8,10.5,6.7,18.8,1.7,1.1,10.8,17.2,,2.8,1.3,4.0,0.15,,1.8,0.5,2.3,1.4
2013,12,1288,IND,Indiana Pacers,26.0,NBA,PG,76.0,2620.0,16.6,0.56,0.4,0.24,2.0,9.9,6.0,23.4,1.6,0.7,10.7,18.8,,5.9,3.8,9.7,0.18,,2.2,1.1,3.3,3.5
2014,12,1288,IND,Indiana Pacers,27.0,NBA,PG,76.0,2434.0,13.4,0.56,0.42,0.29,2.6,10.1,6.5,17.2,1.6,0.7,11.7,14.8,,3.8,4.0,7.8,0.15,,-0.1,1.7,1.6,2.2
2015,12,1288,IND,Indiana Pacers,28.0,NBA,PG,43.0,1267.0,21.5,0.58,0.36,0.27,2.2,13.3,7.8,31.4,1.8,0.9,10.3,23.8,,3.7,1.6,5.4,0.2,,4.1,1.2,5.3,2.3
2016,12,1288,IND,Indiana Pacers,29.0,NBA,PG,74.0,2524.0,13.2,0.56,0.42,0.2,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,,3.4,2.8,6.2,0.12,,0.1,0.7,0.7,1.7
2017,29,1288,UTA,Utah Jazz,30.0,NBA,PG,49.0,1544.0,19.3,0.6,0.38,0.32,1.8,10.5,6.2,22.8,1.7,0.6,10.9,23.5,,4.0,1.9,5.9,0.18,,3.0,0.8,3.8,2.3
2018,31,1288,TOT,Total After Trade,31.0,NBA,PG,67.0,1812.0,13.3,0.58,0.4,0.27,2.6,8.9,5.7,15.0,1.7,1.3,13.3,16.3,,2.3,0.9,3.2,0.08,,-0.2,-0.5,-0.8,0.6
2018,26,1288,SAC,Sacramento Kings,31.0,NBA,PG,43.0,1143.0,14.0,0.6,0.39,0.3,2.1,9.9,5.8,15.5,1.7,1.0,14.0,16.9,,1.6,0.6,2.1,0.09,,0.0,-0.6,-0.5,0.4
2018,6,1288,CLE,Cleveland Cavaliers,31.0,NBA,PG,24.0,669.0,12.2,0.55,0.41,0.22,3.4,7.3,5.4,14.0,1.6,1.9,12.0,15.4,,0.8,0.3,1.1,0.08,,-0.7,-0.5,-1.2,0.1
2019,31,1288,TOT,Total After Trade,32.0,NBA,PG,60.0,1302.0,12.1,0.55,0.41,0.23,3.2,8.3,5.9,14.0,1.9,0.5,11.0,15.1,,1.5,1.3,2.8,0.1,,-1.9,0.5,-1.4,0.2
2019,6,1288,CLE,Cleveland Cavaliers,32.0,NBA,PG,13.0,344.0,13.5,0.6,0.26,0.19,3.7,5.1,4.4,16.2,1.7,0.3,14.7,17.3,,0.5,0.0,0.5,0.07,,-0.7,-1.2,-2.0,0.0
2019,17,1288,MIL,Milwaukee Bucks,32.0,NBA,PG,47.0,958.0,11.6,0.53,0.46,0.24,3.0,9.4,6.4,13.3,1.9,0.6,9.4,14.4,,1.0,1.4,2.3,0.12,,-2.3,1.1,-1.2,0.2
2020,17,1288,MIL,Milwaukee Bucks,33.0,NBA,PG,59.0,1271.0,16.9,0.66,0.47,0.27,4.1,9.3,6.9,19.0,1.7,0.3,11.9,15.5,,3.5,2.1,5.5,0.21,,1.6,1.3,2.9,1.6
2021,21,1288,OKC,Oklahoma City Thunder,34.0,NBA,PG,13.0,340.0,15.1,0.6,0.49,0.22,2.5,6.4,4.4,18.5,1.4,0.5,9.2,16.8,,0.6,0.2,0.8,0.12,,0.1,-1.0,-0.9,0.1
