PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Derrick Coleman,25,5,5,225,11.6,21.8,0.532,1.2,2.8,0.41700000000000004,10.5,19.0,0.5489999999999999,6.7,8.4,0.8059999999999999,3.0,12.5,15.6,5.3,1.4,3.0,3.0,4.2,31.1,,121,100
Dwayne Schintzius,28,5,5,193,8.1,17.9,0.455,0.5,1.6,0.33299999999999996,7.6,16.2,0.467,4.3,5.4,0.8,0.5,1.9,2.4,2.4,0.5,0.0,6.0,4.9,21.1,,86,113
Chris Morris,27,5,4,163,10.9,19.6,0.557,1.9,5.1,0.375,9.0,14.4,0.622,3.5,3.8,0.917,4.2,6.1,10.3,2.2,2.6,1.9,1.0,2.6,27.2,,134,104
Rumeal Robinson,26,5,5,136,8.1,18.8,0.429,0.8,2.7,0.28600000000000003,7.3,16.1,0.452,1.9,2.7,0.7140000000000001,1.5,3.1,4.6,13.4,1.9,0.0,7.7,6.9,18.8,,88,109
Dwayne Schintzius,24,5,0,106,6.4,14.3,0.44799999999999995,0.0,0.0,,6.4,14.3,0.44799999999999995,1.5,3.0,0.5,3.0,9.4,12.3,2.0,0.5,3.0,1.5,5.9,14.3,,98,104
Maurice Cheeks,36,5,0,82,7.0,14.7,0.478,0.0,0.0,,7.0,14.7,0.478,0.0,0.6,0.0,1.9,1.9,3.8,8.9,3.8,0.6,4.5,1.9,14.0,,92,105
Sam Bowie,31,3,3,71,2.9,6.6,0.444,0.0,0.0,,2.9,6.6,0.444,1.5,1.5,1.0,1.5,7.4,8.8,1.5,4.4,0.7,2.9,6.6,7.4,,83,100
Rick Mahorn,34,4,2,63,3.3,8.3,0.4,0.0,0.0,,3.3,8.3,0.4,0.0,0.0,,3.3,7.5,10.8,2.5,0.0,1.7,0.8,7.5,6.6,,100,108
Chucky Brown,24,4,0,62,7.6,18.5,0.409,0.0,0.0,,7.6,18.5,0.409,5.1,5.9,0.857,2.5,5.1,7.6,0.8,2.5,2.5,1.7,1.7,20.2,,101,104
Rafael Addison,28,5,0,53,6.9,20.7,0.33299999999999996,0.0,0.0,,6.9,20.7,0.33299999999999996,3.0,3.0,1.0,3.0,3.0,5.9,4.9,3.0,0.0,3.0,3.0,16.8,,86,107
Bernard King,36,3,1,24,8.7,15.2,0.5710000000000001,0.0,0.0,,8.7,15.2,0.5710000000000001,0.0,0.0,,2.2,0.0,2.2,0.0,2.2,0.0,2.2,6.5,17.4,,102,111
Tate George,24,2,0,22,4.8,16.6,0.28600000000000003,0.0,0.0,,4.8,16.6,0.28600000000000003,0.0,0.0,,2.4,4.8,7.1,14.3,2.4,0.0,2.4,2.4,9.5,,88,107
