PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Scottie Pippen,27,19,19,789,10.4,22.5,0.465,0.2,1.2,0.17600000000000002,10.2,21.3,0.48100000000000004,5.1,8.0,0.638,2.5,6.5,9.1,7.4,2.8,0.9,4.9,4.3,26.2,,102,105
Michael Jordan,29,19,19,783,17.4,36.6,0.475,1.9,5.0,0.389,15.4,31.6,0.489,9.4,11.7,0.805,2.2,6.6,8.9,7.9,2.7,1.2,3.1,4.0,46.1,,119,105
Horace Grant,27,19,19,651,6.9,12.7,0.546,0.0,0.0,,6.9,12.7,0.546,3.1,4.5,0.685,5.1,7.9,13.0,3.7,1.9,1.9,1.4,5.0,16.9,,127,105
B.J. Armstrong,25,19,19,643,7.4,14.2,0.524,1.8,3.5,0.512,5.7,10.7,0.528,1.7,1.9,0.909,0.5,1.9,2.4,5.2,1.6,0.2,1.2,4.1,18.3,,129,112
Bill Cartwright,35,19,19,444,5.6,12.1,0.465,0.0,0.0,,5.6,12.1,0.465,3.4,4.4,0.778,3.4,7.0,10.4,3.5,1.3,0.4,1.6,6.2,14.7,,116,108
Scott Williams,24,19,0,395,6.0,11.9,0.506,0.0,0.3,0.0,6.0,11.7,0.518,2.2,4.0,0.552,5.5,9.7,15.2,3.6,1.0,2.3,3.3,8.0,14.3,,105,105
John Paxson,32,19,0,331,5.7,9.8,0.583,2.5,3.9,0.625,3.3,5.9,0.556,1.3,1.8,0.727,0.8,2.3,3.1,5.2,1.0,0.2,0.7,4.9,15.2,,150,113
Stacey King,26,19,0,229,6.2,15.6,0.39399999999999996,0.0,0.0,,6.2,15.6,0.39399999999999996,5.9,7.3,0.8059999999999999,4.7,4.7,9.5,3.3,2.1,0.9,3.3,9.0,18.2,,103,107
Trent Tucker,33,19,0,208,5.0,12.0,0.413,3.1,6.8,0.462,1.8,5.2,0.35,0.8,1.6,0.5,1.0,3.4,4.4,5.0,1.8,0.0,1.8,3.9,13.8,,113,110
Will Perdue,27,13,0,101,5.4,10.7,0.5,0.0,0.0,,5.4,10.7,0.5,2.7,5.4,0.5,8.1,8.1,16.1,2.7,0.5,1.1,4.3,9.7,13.4,,101,108
Rodney McCray,31,7,0,39,1.4,8.3,0.16699999999999998,0.0,0.0,,1.4,8.3,0.16699999999999998,0.0,0.0,,2.8,15.3,18.1,7.0,0.0,1.4,5.6,5.6,2.8,,55,104
Darrell Walker,31,9,0,22,2.5,9.9,0.25,0.0,0.0,,2.5,9.9,0.25,4.9,7.4,0.667,0.0,2.5,2.5,12.3,0.0,0.0,2.5,0.0,9.9,,99,115
