PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Karl Malone,29,5,5,216,11.5,25.3,0.45399999999999996,0.3,0.5,0.5,11.2,24.8,0.45299999999999996,8.1,9.9,0.816,3.1,10.4,13.6,2.6,1.6,0.5,5.2,5.5,31.3,,101,104
John Stockton,30,5,5,193,6.7,14.9,0.451,1.5,3.8,0.385,5.3,11.1,0.474,4.4,5.3,0.833,1.5,2.0,3.5,16.1,3.5,0.0,4.4,4.7,19.3,,115,108
Tyrone Corbin,30,5,0,161,8.4,17.5,0.48,0.0,0.0,,8.4,17.5,0.48,3.8,5.9,0.647,5.6,7.7,13.3,3.1,1.0,0.3,2.4,5.2,20.6,,109,108
Jeff Malone,31,5,5,150,10.9,24.4,0.446,0.0,0.0,,10.9,24.4,0.446,3.4,4.9,0.6920000000000001,1.1,4.9,6.0,1.1,1.1,0.4,3.4,4.1,25.2,,92,110
David Benoit,24,5,5,136,5.4,17.0,0.317,0.8,3.7,0.222,4.6,13.3,0.344,3.7,5.4,0.6920000000000001,2.9,7.0,9.9,2.1,1.2,2.5,0.8,7.0,15.3,,97,106
Mark Eaton,36,5,5,117,4.8,9.1,0.526,0.0,0.0,,4.8,9.1,0.526,1.0,1.9,0.5,7.7,8.2,15.9,1.0,0.0,4.3,1.0,4.3,10.6,,122,107
Jay Humphries,30,5,0,115,5.4,16.2,0.33299999999999996,1.0,3.9,0.25,4.4,12.2,0.36,1.0,2.0,0.5,2.4,2.4,4.9,8.3,1.5,1.5,2.9,3.9,12.7,,89,111
Mike Brown,29,5,0,93,7.9,15.1,0.52,0.0,0.0,,7.9,15.1,0.52,4.2,6.7,0.636,2.4,7.3,9.7,1.2,0.0,0.6,3.0,5.5,20.0,,103,110
Larry Krystkowiak,28,1,0,8,0.0,7.0,0.0,0.0,0.0,,0.0,7.0,0.0,0.0,0.0,,7.0,7.0,14.1,0.0,0.0,0.0,7.0,7.0,0.0,,27,111
James Donaldson,35,1,0,5,0.0,11.3,0.0,0.0,0.0,,0.0,11.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,117
Isaac Austin,23,1,0,3,18.8,37.6,0.5,0.0,0.0,,18.8,37.6,0.5,0.0,0.0,,0.0,18.8,18.8,0.0,0.0,18.8,0.0,18.8,37.6,,104,86
John Crotty,23,1,0,3,37.6,37.6,1.0,0.0,0.0,,37.6,37.6,1.0,0.0,0.0,,18.8,0.0,18.8,18.8,0.0,0.0,0.0,0.0,75.1,,202,117
