Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,12,234,IND,Indiana Pacers,23.0,NBA,PG,59.0,1.0,571.0,4.4,10.3,0.42,0.5,1.6,0.32,3.8,8.7,0.44,4.7,5.7,0.83,0.7,2.1,2.8,6.1,1.3,0.2,4.0,5.0,13.9
1997,12,234,IND,Indiana Pacers,24.0,NBA,PG,76.0,46.0,2064.0,4.8,10.8,0.44,1.0,2.7,0.37,3.8,8.1,0.47,2.6,3.4,0.76,0.6,2.3,2.9,5.5,1.7,0.1,2.7,3.9,13.2
1998,12,234,IND,Indiana Pacers,25.0,NBA,PG,82.0,0.0,1547.0,4.7,11.2,0.42,0.5,1.6,0.3,4.2,9.5,0.44,2.6,3.0,0.86,0.7,2.2,2.8,6.5,2.0,0.1,2.6,4.5,12.4
1999,12,234,IND,Indiana Pacers,26.0,NBA,PG,49.0,0.0,1043.0,4.4,10.5,0.42,0.8,2.0,0.37,3.6,8.5,0.43,2.4,2.9,0.84,0.7,2.1,2.8,5.8,1.4,0.1,2.1,3.8,11.9
2001,12,234,IND,Indiana Pacers,28.0,NBA,PG,77.0,21.0,2457.0,5.1,11.5,0.44,0.5,1.4,0.38,4.5,10.1,0.45,2.7,3.3,0.83,0.6,2.7,3.3,6.9,1.6,0.2,1.9,3.6,13.5
2002,31,234,TOT,Total After Trade,29.0,NBA,PG,74.0,21.0,1747.0,4.7,10.7,0.44,0.4,1.2,0.36,4.3,9.5,0.45,2.1,2.4,0.9,0.4,2.7,3.1,6.7,1.8,0.1,2.0,3.6,12.0
2002,12,234,IND,Indiana Pacers,29.0,NBA,PG,44.0,3.0,954.0,4.4,10.0,0.44,0.5,1.3,0.38,3.9,8.7,0.45,2.2,2.5,0.88,0.4,2.3,2.6,6.6,2.2,0.2,2.2,3.8,11.4
2002,5,234,CHI,Charlotte Bobcats,29.0,NBA,PG,30.0,18.0,793.0,5.1,11.5,0.44,0.4,1.1,0.32,4.7,10.4,0.45,2.1,2.3,0.92,0.5,3.2,3.7,6.8,1.5,0.0,1.8,3.3,12.7
2003,16,234,MIA,Miami Heat,30.0,NBA,PG,72.0,52.0,1807.0,4.6,11.6,0.4,0.7,2.2,0.33,3.9,9.4,0.41,2.1,2.5,0.85,0.5,2.4,2.9,5.1,0.9,0.1,2.1,3.5,12.0
2004,7,234,DAL,Dallas Mavericks,31.0,NBA,PG,61.0,1.0,762.0,3.0,8.1,0.37,0.1,0.9,0.15,2.9,7.2,0.4,1.9,2.2,0.87,0.8,2.4,3.2,5.3,1.5,0.2,1.6,3.1,8.1
2005,3,234,NJN,New Jersey Nets,32.0,NBA,PG,76.0,6.0,1461.0,4.7,11.1,0.42,0.6,2.1,0.31,4.0,9.0,0.45,2.7,3.0,0.88,0.5,2.2,2.6,3.5,1.6,0.2,1.7,3.6,12.7
