PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Adrian Dantley,25,80,3417,24.3,0.622,0.004,0.48200000000000004,6.5,10.5,8.5,16.3,1.6,0.3,12.5,28.4,,12.3,1.3,13.6,0.191,,5.7,-1.4,4.3,5.4
Darrell Griffith,22,81,2867,14.7,0.496,0.034,0.207,3.2,8.3,5.8,11.4,1.8,0.8,12.1,28.8,,-0.8,1.1,0.4,0.006,,-1.0,-2.2,-3.2,-0.9
Ben Poquette,25,82,2808,13.0,0.5670000000000001,0.01,0.264,6.6,18.9,12.8,7.9,1.2,3.6,15.1,12.4,,2.9,2.5,5.4,0.092,,-1.1,0.9,-0.2,1.3
Allan Bristow,29,82,2001,14.9,0.511,0.028999999999999998,0.324,6.0,18.5,12.3,27.0,1.5,0.1,19.7,18.7,,1.4,1.3,2.7,0.065,,0.3,-0.5,-0.2,0.9
Wayne Cooper,24,71,1420,12.2,0.479,0.006,0.191,13.6,21.9,17.8,5.3,0.6,2.1,13.1,17.8,,0.5,1.0,1.5,0.051,,-2.5,-2.0,-4.5,-0.9
Rickey Green,26,47,1307,13.6,0.516,0.003,0.265,2.7,7.5,5.1,25.3,2.8,0.0,16.9,16.2,,1.0,0.7,1.8,0.065,,-1.2,0.0,-1.2,0.3
Ron Boone,34,52,1146,9.0,0.49200000000000005,0.105,0.253,1.7,6.6,4.2,19.9,1.4,0.4,21.2,19.7,,-0.8,0.2,-0.6,-0.025,,-3.2,-2.1,-5.2,-0.9
Jeff Wilkins,25,56,1058,9.2,0.47,0.0,0.154,6.8,22.7,14.9,5.2,1.5,2.5,17.5,13.7,,-0.5,1.1,0.5,0.024,,-4.1,0.1,-4.0,-0.5
Billy McKinney,25,35,1032,11.0,0.5760000000000001,0.009000000000000001,0.20600000000000002,1.3,6.8,4.1,21.0,1.8,0.2,21.6,13.5,,0.8,0.3,1.1,0.051,,-2.0,-0.7,-2.7,-0.2
Jeff Judkins,24,62,666,11.1,0.499,0.13,0.23600000000000002,5.1,10.9,8.0,12.5,1.2,0.2,11.2,17.4,,0.5,0.2,0.7,0.052000000000000005,,-1.6,-1.5,-3.1,-0.2
Carl Nicks,22,40,616,11.7,0.522,0.013999999999999999,0.319,4.5,6.8,5.7,16.7,2.6,0.1,18.1,20.4,,0.0,0.3,0.3,0.021,,-2.8,-0.6,-3.5,-0.2
James Hardy,24,23,509,11.9,0.48,0.0,0.18,8.9,20.9,15.0,9.5,2.0,2.3,16.1,12.1,,0.1,0.5,0.7,0.064,,-1.3,0.9,-0.4,0.2
John Duren,22,40,458,2.6,0.33799999999999997,0.01,0.08900000000000001,2.0,6.7,4.4,15.3,1.9,0.3,26.1,13.3,,-1.1,0.2,-0.9,-0.099,,-6.6,-0.9,-7.5,-0.6
Mel Bennett,26,28,313,10.7,0.5489999999999999,0.033,1.35,12.2,21.7,17.0,6.3,0.5,2.0,24.5,17.4,,0.1,0.2,0.3,0.045,,-3.7,-1.2,-5.0,-0.3
Brett Vroman,25,11,93,11.8,0.48100000000000004,0.037000000000000005,0.7040000000000001,8.7,22.0,15.4,13.1,2.6,3.1,20.3,20.5,,0.0,0.1,0.1,0.048,,-4.5,0.8,-3.6,0.0
Dick Miller,22,3,19,1.4,0.667,0.0,0.0,6.1,11.9,9.1,7.1,2.6,0.0,57.1,15.9,,-0.1,0.0,-0.1,-0.156,,-4.8,-0.1,-4.9,0.0
