PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Scott Wedman,28,81,2902,14.8,0.503,0.054000000000000006,0.142,4.9,11.6,8.3,11.7,1.6,0.9,9.5,24.1,,1.7,2.9,4.7,0.077,,-0.4,-0.7,-1.1,0.7
Reggie King,23,81,2743,16.9,0.583,0.0,0.445,9.6,22.2,15.9,6.1,1.8,0.9,13.7,18.1,,4.4,3.9,8.3,0.145,,0.8,-0.2,0.6,1.8
Otis Birdsong,25,71,2593,20.3,0.58,0.027000000000000003,0.348,5.1,5.9,5.5,14.3,1.7,0.4,10.3,26.8,,6.2,2.0,8.2,0.152,,3.3,-0.8,2.4,2.9
Phil Ford,24,66,2287,17.3,0.5529999999999999,0.040999999999999995,0.39899999999999997,1.3,4.9,3.1,35.5,2.1,0.1,18.8,23.3,,3.4,1.9,5.2,0.11,,1.8,-1.3,0.5,1.4
Sam Lacey,32,82,2228,13.5,0.483,0.009000000000000001,0.218,6.6,22.5,14.6,22.5,2.0,3.1,23.7,14.3,,0.2,3.8,4.0,0.086,,-0.9,3.5,2.6,2.6
Ernie Grunfeld,25,79,1584,13.7,0.561,0.0,0.20800000000000002,2.2,12.2,7.2,17.6,1.8,0.5,14.2,16.2,,1.8,1.7,3.5,0.106,,-0.7,0.8,0.1,0.8
Joe Meriweather,27,74,1514,12.4,0.55,0.0,0.513,9.3,19.5,14.4,6.7,0.8,3.0,19.7,17.3,,0.6,2.0,2.6,0.083,,-2.7,0.3,-2.4,-0.2
Leon Douglas,26,79,1356,12.5,0.583,0.009000000000000001,0.5760000000000001,12.4,19.1,15.7,6.7,0.9,1.6,18.2,15.1,,1.6,1.6,3.2,0.11199999999999999,,-2.1,-0.3,-2.5,-0.2
Lloyd Walton,27,61,821,9.9,0.44299999999999995,0.005,0.151,1.8,4.7,3.2,32.0,1.8,0.1,25.6,15.8,,-0.5,0.6,0.1,0.005,,-1.7,-1.4,-3.0,-0.2
Hawkeye Whitney,23,47,782,14.0,0.523,0.02,0.212,4.1,10.9,7.5,12.2,2.8,0.4,12.5,20.3,,0.5,1.0,1.5,0.091,,-1.8,1.1,-0.7,0.3
John Lambert,28,43,475,8.1,0.435,0.013000000000000001,0.14400000000000002,6.4,14.7,10.5,6.6,1.2,0.6,9.1,16.3,,-0.1,0.5,0.4,0.038,,-4.2,-0.6,-4.8,-0.3
Jo Jo White,34,13,236,10.4,0.462,0.0,0.22,1.4,8.4,4.9,21.0,2.2,0.2,16.7,19.0,,-0.1,0.2,0.1,0.021,,-3.0,0.0,-3.0,-0.1
Frankie Sanders,24,23,186,13.0,0.508,0.0,0.28600000000000003,3.6,8.9,6.3,12.7,4.1,0.3,19.5,24.0,,-0.1,0.3,0.1,0.035,,-3.3,0.9,-2.4,0.0
Gus Gerard,27,16,123,12.2,0.447,0.059000000000000004,0.569,11.8,14.4,13.1,6.5,1.2,2.8,9.9,23.8,,0.0,0.1,0.2,0.061,,-3.7,-0.5,-4.2,-0.1
