PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
George Gervin,28,82,2765,22.9,0.555,0.02,0.359,5.2,11.1,8.2,15.8,1.6,1.1,11.1,32.3,,8.1,2.4,10.5,0.182,,4.2,-1.2,2.9,3.5
Mark Olberding,24,82,2408,14.8,0.594,0.01,0.555,6.9,14.1,10.6,15.2,1.5,0.7,19.2,17.4,,4.4,2.3,6.6,0.132,,0.3,-0.2,0.1,1.2
James Silas,31,75,2055,19.4,0.557,0.002,0.441,2.4,9.5,6.1,20.7,1.2,0.3,11.8,26.1,,5.7,1.3,7.0,0.16399999999999998,,2.6,-1.6,1.0,1.6
Dave Corzine,24,82,1960,16.5,0.52,0.004,0.23399999999999999,13.2,21.7,17.7,8.4,1.0,2.7,13.7,19.3,,2.6,2.5,5.1,0.125,,0.3,-0.7,-0.4,0.8
George Johnson,32,82,1935,13.5,0.517,0.0,0.314,12.6,20.9,16.9,5.8,1.1,7.7,21.8,10.4,,1.1,3.4,4.5,0.11199999999999999,,-1.4,3.0,1.6,1.8
Paul Griffin,27,82,1930,13.8,0.575,0.0,0.778,10.8,17.4,14.2,15.8,1.9,1.1,23.2,11.7,,2.6,2.3,4.9,0.122,,0.8,1.0,1.8,1.8
Reggie Johnson,23,79,1716,12.9,0.527,0.001,0.28300000000000003,8.8,13.7,11.4,6.5,1.2,1.5,14.5,20.7,,1.4,1.6,3.0,0.085,,-2.1,-1.1,-3.2,-0.5
Johnny Moore,22,82,1578,15.8,0.507,0.037000000000000005,0.331,4.2,9.1,6.8,31.8,3.5,0.7,20.5,18.9,,1.2,2.0,3.2,0.099,,0.2,1.0,1.2,1.3
Kevin Restani,29,64,999,13.8,0.551,0.022000000000000002,0.23800000000000002,8.1,10.8,9.5,11.4,0.7,0.7,14.3,18.9,,1.4,0.6,2.1,0.1,,0.4,-1.6,-1.3,0.2
Ron Brewer,25,46,904,13.5,0.506,0.01,0.20800000000000002,2.6,3.7,3.2,14.6,1.4,1.5,11.4,20.8,,1.0,0.5,1.5,0.08,,0.0,-1.1,-1.1,0.2
Mike Gale,30,35,636,13.4,0.547,0.018000000000000002,0.159,1.3,7.4,4.5,20.3,4.0,0.2,18.2,13.4,,0.6,0.8,1.4,0.107,,-1.4,2.4,1.0,0.5
John Shumate,28,22,519,9.7,0.515,0.0,0.57,7.2,10.9,9.1,5.8,1.9,0.9,20.4,15.4,,0.1,0.5,0.5,0.05,,-2.0,-0.6,-2.6,-0.1
Michael Wiley,23,33,271,19.8,0.591,0.013999999999999999,0.348,9.2,16.2,12.9,6.5,1.4,1.2,15.0,27.4,,0.5,0.3,0.8,0.14400000000000002,,0.3,-1.0,-0.8,0.1
Gus Gerard,27,11,129,12.8,0.401,0.017,0.183,15.0,17.0,16.0,9.5,2.5,1.2,11.0,22.4,,0.0,0.2,0.1,0.055,,-2.7,-0.6,-3.3,0.0
