Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1998,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,21.0,NBA,PF,82,82,3204,12.0,21.8,0.55,0.0,0.2,0.0,12.0,21.6,0.55,5.4,8.2,0.66,4.6,11.9,16.6,3.8,0.9,3.5,4.7,4.3,29.3,108,95
1999,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,22.0,NBA,PF,50,50,1963,11.5,23.3,0.5,0.0,0.2,0.14,11.5,23.1,0.5,6.8,9.9,0.69,4.4,11.4,15.8,3.3,1.2,3.5,4.0,4.1,29.9,106,91
2000,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,23.0,NBA,PF,74,74,2875,11.6,23.6,0.49,0.0,0.2,0.09,11.5,23.4,0.49,8.4,11.1,0.76,4.8,12.1,16.9,4.3,1.2,3.0,4.5,3.9,31.6,109,95
2001,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,24.0,NBA,PF,82,82,3174,11.9,23.7,0.5,0.1,0.5,0.26,11.7,23.3,0.5,6.9,11.2,0.62,4.4,12.5,16.8,4.1,1.2,3.2,4.1,4.2,30.7,106,94
2002,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,25.0,NBA,PF,82,82,3329,12.2,24.1,0.51,0.0,0.2,0.1,12.2,23.9,0.51,9.0,11.2,0.8,4.3,12.4,16.7,4.9,1.0,3.3,4.2,3.5,33.5,114,96
2003,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,26.0,NBA,PF,81,81,3181,12.0,23.3,0.51,0.1,0.4,0.27,11.9,23.0,0.52,7.5,10.6,0.71,4.3,13.1,17.5,5.3,0.9,4.0,4.2,3.9,31.6,112,94
2004,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,27.0,NBA,PF,69,68,2527,12.6,25.1,0.5,0.0,0.3,0.17,12.6,24.9,0.5,7.5,12.5,0.6,4.8,13.5,18.3,4.5,1.3,3.9,3.9,3.5,32.8,107,89
2005,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,28.0,NBA,PF,66,66,2203,12.7,25.5,0.5,0.1,0.2,0.33,12.6,25.3,0.5,7.5,11.1,0.67,4.9,13.0,17.9,4.4,1.1,4.3,3.1,3.5,32.9,112,93
2006,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,29.0,NBA,PF,80,80,2784,11.2,23.1,0.48,0.0,0.1,0.4,11.1,23.0,0.48,6.5,10.4,0.63,4.5,12.7,17.2,4.9,1.4,3.2,3.9,4.3,28.9,106,94
2007,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,30.0,NBA,C,80,80,2726,12.1,22.2,0.55,0.0,0.2,0.11,12.1,22.0,0.55,7.1,11.1,0.64,4.2,12.4,16.6,5.4,1.3,3.7,4.4,4.0,31.4,111,94
2008,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,31.0,NBA,C,78,78,2651,11.9,24.0,0.5,0.0,0.1,0.0,11.9,23.9,0.5,6.9,9.4,0.73,4.8,13.1,18.0,4.4,1.1,3.1,3.6,3.8,30.8,110,97
2009,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,32.0,NBA,C,75,75,2524,12.0,23.8,0.5,0.0,0.0,0.0,12.0,23.8,0.5,7.2,10.4,0.69,4.3,12.9,17.2,5.7,0.8,2.7,3.5,3.7,31.2,111,100
2010,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,33.0,NBA,C,78,77,2438,12.0,23.2,0.52,0.0,0.2,0.18,12.0,23.0,0.52,5.8,8.0,0.72,4.7,12.2,16.9,5.3,1.0,2.5,3.0,3.3,30.0,116,101
2011,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,34.0,NBA,C,76,76,2156,10.1,20.2,0.5,0.0,0.1,0.0,10.1,20.1,0.5,4.4,6.2,0.72,4.1,12.3,16.4,4.9,1.2,3.5,2.9,2.9,24.6,111,100
2012,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,35.0,NBA,C,58,58,1634,11.4,23.2,0.49,0.0,0.1,0.0,11.4,23.1,0.5,5.5,7.9,0.7,3.5,13.0,16.4,4.2,1.2,2.8,3.1,3.1,28.3,108,99
2013,27,802,SAS,San Antonio Spurs,Tim Duncan,1976-04-25,36.0,NBA,C,69,69,2078,12.0,23.9,0.5,0.0,0.2,0.29,12.0,23.8,0.5,6.0,7.4,0.82,3.0,13.8,16.8,4.5,1.2,4.5,3.6,2.9,30.1,107,95
