SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2016,29,UTA,33,Trevor Booker,PF,6-8,228,1987-11-25,US,5,Clemson
2016,29,UTA,3,Trey Burke,PG,6-0,185,1992-11-12,US,2,Michigan
2016,29,UTA,10,Alec Burks,SG,6-6,214,1991-07-20,US,4,Colorado
2016,29,UTA,15,Derrick Favors,PF,6-9,265,1991-07-15,US,5,Georgia Tech
2016,29,UTA,27,Rudy Gobert,C,7-1,258,1992-06-26,FR,2,
2016,29,UTA,18,Erick Green,PG,6-4,185,1991-05-09,US,1,Virginia Tech
2016,29,UTA,20,Gordon Hayward,SF,6-7,225,1990-03-23,US,5,Butler
2016,29,UTA,5,Rodney Hood,SG,6-8,208,1992-10-20,US,1,"Mississippi State, Duke"
2016,29,UTA,2,Joe Ingles,SF,6-7,220,1987-10-02,AU,1,
2016,29,UTA,23,Chris Johnson,SF,6-6,206,1990-04-29,US,3,Dayton
2016,29,UTA,41,Trey Lyles,PF,6-9,234,1995-11-05,CA,R,Kentucky
2016,29,UTA,8,Shelvin Mack,PG,6-3,203,1990-04-22,US,4,Butler
2016,29,UTA,13,Elijah Millsap,SG,6-6,225,1987-08-12,US,1,"Louisiana, UAB"
2016,29,UTA,25,Raul Neto,PG,6-1,180,1992-05-19,BR,R,
2016,29,UTA,22,J.J. O'Brien,SF,6-7,228,1992-04-08,US,R,San Diego State
2016,29,UTA,21,Tibor Pleiss,C,7-3,256,1989-11-02,DE,R,
2016,29,UTA,24,Jeff Withey,C,7-0,231,1990-03-07,US,2,Kansas
