SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2016,20,NYK,4,Arron Afflalo,SG,6-5,210,1985-10-15,US,8,UCLA
2016,20,NYK,17,Lou Amundson,PF,6-9,220,1982-12-07,US,9,UNLV
2016,20,NYK,43,Thanasis Antetokounmpo,SF,6-6,219,1992-07-18,GR,R,
2016,20,NYK,7,Carmelo Anthony,SF,6-8,238,1984-05-29,US,12,Syracuse
2016,20,NYK,3,Jose Calderon,PG,6-3,200,1981-09-28,ES,10,
2016,20,NYK,11,Cleanthony Early,SF,6-8,210,1991-04-17,US,1,Wichita State
2016,20,NYK,32,Jimmer Fredette,SG,6-2,195,1989-02-25,US,4,BYU
2016,20,NYK,2,Langston Galloway,PG,6-1,200,1991-12-09,US,1,Saint Joseph's
2016,20,NYK,13,Jerian Grant,PG,6-4,205,1992-10-09,US,R,Notre Dame
2016,20,NYK,8,Robin Lopez,C,7-0,281,1988-04-01,US,7,Stanford
2016,20,NYK,9,Kyle O'Quinn,PF,6-9,250,1990-03-26,US,3,Norfolk State
2016,20,NYK,6,Kristaps Porzingis,PF,7-3,240,1995-08-02,LV,R,
2016,20,NYK,1,Kevin Seraphin,C,6-9,285,1989-12-07,GF,5,
2016,20,NYK,42,Lance Thomas,PF,6-8,240,1988-04-24,US,4,Duke
2016,20,NYK,18,Sasha Vujacic,SG,6-7,195,1984-03-08,SI,8,
2016,20,NYK,23,Derrick Williams,SF,6-8,240,1991-05-25,US,4,Arizona
