SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2016,22,ORL,15,Keith Appling,PG,6-1,185,1992-02-13,US,R,Michigan State
2016,22,ORL,3,Dewayne Dedmon,C,7-0,245,1989-08-12,US,2,USC
2016,22,ORL,10,Evan Fournier,SF,6-7,205,1992-10-29,FR,3,
2016,22,ORL,8,Channing Frye,PF,7-0,255,1983-05-17,US,9,Arizona
2016,22,ORL,0,Aaron Gordon,PF,6-8,235,1995-09-16,US,1,Arizona
2016,22,ORL,12,Tobias Harris,PF,6-8,226,1992-07-15,US,4,Tennessee
2016,22,ORL,23,Mario Hezonja,SF,6-8,220,1995-02-25,HR,R,
2016,22,ORL,7,Ersan Ilyasova,PF,6-9,235,1987-05-15,TR,7,
2016,22,ORL,55,Brandon Jennings,PG,6-1,170,1989-09-23,US,6,
2016,22,ORL,11,Devyn Marble,SG,6-6,200,1992-09-21,US,1,Iowa
2016,22,ORL,13,Shabazz Napier,PG,6-0,175,1991-07-14,US,1,UConn
2016,22,ORL,44,Andrew Nicholson,PF,6-9,250,1989-12-08,CA,3,St. Bonaventure
2016,22,ORL,5,Victor Oladipo,SG,6-4,213,1992-05-04,US,2,Indiana
2016,22,ORL,4,Elfrid Payton,PG,6-3,195,1994-02-22,US,1,Louisiana
2016,22,ORL,14,Jason Smith,C,7-0,240,1986-03-02,US,7,Colorado State
2016,22,ORL,9,Nikola Vucevic,C,6-11,260,1990-10-24,CH,4,USC
2016,22,ORL,32,C.J. Watson,PG,6-2,175,1984-04-17,US,8,Tennessee
