NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
13,Quincy Acy,PF,6-7,240,1990-10-06,US,3,Baylor
5,James Anderson,SG,6-6,213,1989-03-25,US,4,Oklahoma State
3,Marco Belinelli,SG,6-5,220,1986-03-25,IT,8,
31,Caron Butler,SF,6-7,228,1980-03-13,US,13,UConn
18,Omri Casspi,PF,6-9,225,1988-06-22,IL,6,
0,Willie Cauley-Stein,C,7-0,240,1993-08-18,US,R,Kentucky
7,Darren Collison,PG,6-0,175,1987-08-23,US,6,UCLA
15,DeMarcus Cousins,C,6-10,270,1990-08-13,US,5,Kentucky
30,Seth Curry,PG,6-2,185,1990-08-23,US,2,"Liberty, Duke"
26,Duje Dukan,SF,6-9,220,1991-12-04,HR,R,Wisconsin
8,Rudy Gay,SF,6-8,250,1986-08-17,US,9,UConn
41,Kosta Koufos,C,7-0,245,1989-02-24,US,7,Ohio State
23,Ben McLemore,SG,6-3,195,1993-02-11,US,2,Kansas
25,Eric Moreland,PF,6-10,238,1991-12-24,US,1,Oregon State
9,Rajon Rondo,PG,6-1,180,1986-02-22,US,9,Kentucky
