NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
6,Alan Anderson,SG,6-6,220,1982-10-16,US,6,Michigan State
3,Bradley Beal,SG,6-3,207,1993-06-28,US,3,Florida
45,DeJuan Blair,C,6-7,270,1989-04-22,US,6,Pitt
1,Jared Dudley,PF,6-6,237,1985-07-10,US,8,Boston College
8,Jarell Eddie,SF,6-7,218,1991-10-30,US,R,Virginia Tech
90,Drew Gooden,PF,6-10,250,1981-09-24,US,13,Kansas
13,Marcin Gortat,C,6-11,240,1984-02-17,PL,8,
21,J.J. Hickson,C,6-9,242,1988-09-04,US,7,NC State
42,Nenê Hilário,PF,6-11,250,1982-09-13,BR,13,
15,Ryan Hollins,C,7-0,240,1984-10-10,US,9,UCLA
43,Kris Humphries,PF,6-9,235,1985-02-06,US,11,Minnesota
5,Markieff Morris,PF,6-8,245,1989-09-02,US,4,Kansas
14,Gary Neal,SG,6-4,210,1984-10-03,US,5,"La Salle, Towson University"
12,Kelly Oubre,SF,6-7,203,1995-12-09,US,R,Kansas
22,Otto Porter,SF,6-8,198,1993-06-03,US,2,Georgetown
7,Ramon Sessions,PG,6-3,190,1986-04-11,US,8,Nevada
17,Garrett Temple,SF,6-5,195,1986-05-08,US,5,LSU
15,Marcus Thornton,SG,6-4,205,1987-06-05,US,6,LSU
2,John Wall,PG,6-4,210,1990-09-06,US,5,Kentucky
