Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,22.0,TOT,NBA,PF,15.0,2.0,119.0,3.0,11.2,0.27,0.0,0.0,,3.0,11.2,0.27,2.4,3.6,0.667,2.1,4.8,7.0,2.4,0.3,0.3,4.5,5.4,8.5
1984,22.0,NJN,NBA,PF,7.0,0.0,28.0,5.1,15.4,0.333,0.0,0.0,,5.1,15.4,0.333,3.9,7.7,0.5,3.9,6.4,10.3,5.1,0.0,0.0,2.6,3.9,14.1
1984,22.0,PHI,NBA,PF,3.0,2.0,40.0,0.9,7.2,0.125,0.0,0.0,,0.9,7.2,0.125,0.9,1.8,0.5,0.9,4.5,5.4,1.8,0.9,0.9,4.5,6.3,2.7
1984,22.0,IND,NBA,PF,5.0,0.0,51.0,3.5,12.0,0.294,0.0,0.0,,3.5,12.0,0.294,2.8,2.8,1.0,2.1,4.2,6.4,1.4,0.0,0.0,5.6,5.6,9.9
