Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",22.0,NBA,PF,4.0,148.0,19.6,0.61,0.09,0.36,6.5,14.2,10.2,8.8,0.8,1.1,8.5,22.9,0.4,0.0,0.4,0.14,3.8,-0.1,3.8,0.2
1998,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",23.0,NBA,PF,4.0,157.0,12.4,0.54,0.11,0.34,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,0.2,-0.1,0.2,0.05,1.0,-0.6,0.4,0.1
1999,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",24.0,NBA,PF,13.0,468.0,18.3,0.56,0.06,0.4,4.6,12.0,8.4,9.5,2.4,1.9,8.5,19.9,1.0,0.5,1.5,0.16,2.1,1.8,4.0,0.7
2000,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",25.0,NBA,PF,16.0,605.0,19.4,0.55,0.06,0.33,6.5,15.1,10.8,9.4,1.4,2.7,8.2,22.7,1.4,0.8,2.2,0.17,3.2,1.2,4.3,1.0
2001,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",26.0,NBA,PF,3.0,128.0,11.7,0.44,0.22,0.28,4.3,16.7,10.4,10.6,0.4,1.7,6.5,22.3,-0.1,0.0,-0.1,-0.03,0.4,-1.5,-1.1,0.0
2002,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",27.0,NBA,PF,3.0,125.0,21.1,0.5,0.25,0.23,8.6,25.1,16.5,9.3,0.8,1.4,2.6,27.5,0.3,0.1,0.4,0.16,5.8,0.0,5.9,0.2
2003,25,3014,POR,Portland Trail Blazers,Rasheed Wallace,"September 17, 1974",28.0,NBA,PF,7.0,260.0,17.6,0.56,0.36,0.29,4.5,11.7,8.1,11.7,0.8,1.5,5.2,20.1,0.8,-0.1,0.7,0.13,3.3,-0.2,3.1,0.3
2004,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",29.0,NBA,PF,23.0,803.0,15.3,0.48,0.24,0.21,6.7,18.8,12.8,9.3,0.9,4.7,12.1,21.0,0.6,1.6,2.3,0.14,-0.2,2.1,1.9,0.8
2005,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",30.0,NBA,PF,25.0,826.0,15.6,0.51,0.28,0.17,5.5,19.6,12.4,7.1,1.8,4.5,10.2,21.5,0.3,2.0,2.3,0.14,0.0,2.5,2.5,0.9
2006,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",31.0,NBA,PF,18.0,628.0,13.1,0.51,0.35,0.25,3.2,19.6,11.1,9.9,0.9,1.9,9.2,21.1,0.2,1.0,1.2,0.09,0.1,0.6,0.7,0.4
2007,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",32.0,NBA,C,16.0,573.0,17.3,0.54,0.36,0.19,3.9,21.8,12.8,9.4,1.9,3.9,8.2,19.6,0.9,1.2,2.0,0.17,2.1,2.7,4.8,1.0
2008,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",33.0,NBA,C,17.0,585.0,14.4,0.51,0.37,0.19,4.1,19.6,11.7,8.6,1.8,4.6,11.6,20.9,0.1,1.0,1.1,0.09,0.3,2.0,2.3,0.6
2009,9,3014,DET,Detroit Pistons,Rasheed Wallace,"September 17, 1974",34.0,NBA,C,4.0,122.0,6.1,0.43,0.27,0.0,2.1,25.5,13.4,4.3,0.9,0.7,9.1,13.7,-0.1,0.1,-0.1,-0.02,-2.4,0.4,-2.0,0.0
2010,2,3014,BOS,Boston Celtics,Rasheed Wallace,"September 17, 1974",35.0,NBA,C,24.0,410.0,10.4,0.53,0.44,0.23,1.5,19.1,10.6,3.8,1.3,3.0,6.1,17.1,0.2,0.8,1.1,0.12,-2.4,2.3,-0.1,0.2
