Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2002,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",23.0,NBA,C,24.0,1.0,262.0,5.1,15.0,0.34,0.0,0.8,0.0,5.1,14.2,0.36,4.5,5.7,0.79,7.7,7.7,15.4,1.4,1.4,5.7,2.6,7.1,14.6,96.0,103.0
2003,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",24.0,NBA,C,59.0,3.0,907.0,6.6,16.6,0.4,0.0,0.1,0.0,6.6,16.5,0.4,4.5,8.1,0.55,6.3,9.6,15.9,1.9,1.7,3.5,3.5,5.2,17.7,91.0,97.0
2004,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",25.0,NBA,PF,71.0,0.0,1029.0,4.5,10.1,0.44,0.0,0.0,0.0,4.5,10.1,0.45,3.1,5.3,0.59,4.4,10.4,14.9,1.7,1.7,5.7,2.4,5.9,12.1,100.0,96.0
2005,19,66,NOH,New Orleans Hornets,Chris Andersen,"July 7, 1978",26.0,NBA,C,67.0,2.0,1430.0,7.3,13.7,0.53,0.0,0.1,0.0,7.3,13.6,0.54,5.0,7.3,0.69,5.3,10.5,15.7,2.7,0.5,3.8,2.5,5.5,19.7,116.0,104.0
2006,19,66,NOK,New Orleans/Oklahoma City Hornets,Chris Andersen,"July 7, 1978",27.0,NBA,C,32.0,2.0,570.0,5.3,9.3,0.57,0.0,0.0,,5.3,9.3,0.57,4.6,9.8,0.48,5.8,8.9,14.7,0.6,0.8,3.9,2.5,8.0,15.2,109.0,104.0
2008,19,66,NOH,New Orleans Hornets,Chris Andersen,"July 7, 1978",29.0,NBA,C,5.0,0.0,34.0,3.1,11.0,0.29,0.0,0.0,,3.1,11.0,0.29,3.1,6.3,0.5,3.1,11.0,14.1,0.0,0.0,6.3,1.6,9.4,9.4,78.0,101.0
2009,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",30.0,NBA,C,71.0,1.0,1460.0,5.6,10.2,0.55,0.1,0.3,0.2,5.5,9.8,0.56,4.5,6.3,0.72,5.7,9.7,15.4,1.1,1.4,6.1,2.4,6.1,15.8,120.0,101.0
2010,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",31.0,NBA,PF,76.0,0.0,1695.0,4.2,7.5,0.57,0.0,0.1,0.0,4.2,7.4,0.57,4.9,7.1,0.7,4.4,10.0,14.4,1.0,1.3,4.3,1.8,5.1,13.4,126.0,103.0
2011,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",32.0,NBA,C,45.0,0.0,732.0,5.6,9.4,0.6,0.0,0.1,0.0,5.6,9.3,0.6,5.9,9.3,0.64,5.1,9.9,15.0,1.4,1.6,4.0,1.7,5.4,17.2,129.0,102.0
2012,8,66,DEN,Denver Nuggets,Chris Andersen,"July 7, 1978",33.0,NBA,C,32.0,1.0,486.0,6.2,11.3,0.55,0.0,0.0,,6.2,11.3,0.55,5.2,8.6,0.61,5.0,10.5,15.5,0.6,2.0,4.8,1.8,5.5,17.6,119.0,99.0
2013,16,66,MIA,Miami Heat,Chris Andersen,"July 7, 1978",34.0,NBA,C,42.0,0.0,624.0,6.0,10.4,0.58,0.2,0.3,0.67,5.9,10.2,0.57,5.3,7.9,0.68,4.8,9.8,14.6,1.4,1.4,3.7,2.0,7.6,17.6,125.0,100.0
2014,16,66,MIA,Miami Heat,Chris Andersen,"July 7, 1978",35.0,NBA,C,72.0,0.0,1396.0,6.7,10.4,0.64,0.1,0.5,0.25,6.6,9.9,0.66,4.5,6.4,0.71,4.9,9.4,14.3,0.7,1.2,3.7,2.0,6.1,18.0,130.0,102.0
2015,16,66,MIA,Miami Heat,Chris Andersen,"July 7, 1978",36.0,NBA,C,60.0,20.0,1132.0,5.6,9.7,0.58,0.2,0.6,0.31,5.4,9.0,0.6,3.5,5.3,0.67,3.5,10.4,13.9,2.0,1.2,2.8,1.9,4.1,14.9,121.0,103.0
2016,31,66,TOT,Total After Trade,Chris Andersen,"July 7, 1978",37.0,NBA,C,27.0,15.0,402.0,4.9,9.2,0.53,0.5,1.8,0.29,4.4,7.4,0.59,3.2,4.6,0.69,4.6,7.9,12.5,1.5,1.9,1.7,1.2,3.7,13.4,127.0,106.0
2016,16,66,MIA,Miami Heat,Chris Andersen,"July 7, 1978",37.0,NBA,C,7.0,1.0,36.0,5.7,14.2,0.4,2.8,7.1,0.4,2.8,7.1,0.4,4.3,5.7,0.75,4.3,8.5,12.8,4.3,1.4,4.3,2.8,5.7,18.5,113.0,100.0
2016,15,66,MEM,Memphis Grizzlies,Chris Andersen,"July 7, 1978",37.0,NBA,C,20.0,14.0,366.0,4.8,8.7,0.55,0.3,1.3,0.22,4.5,7.5,0.6,3.1,4.5,0.69,4.6,7.9,12.5,1.3,2.0,1.4,1.0,3.5,12.9,129.0,106.0
2017,6,66,CLE,Cleveland Cavaliers,Chris Andersen,"July 7, 1978",38.0,NBA,C,12.0,0.0,114.0,3.9,9.6,0.41,0.0,1.3,0.0,3.9,8.3,0.47,4.4,6.1,0.71,3.9,9.6,13.6,2.2,2.2,3.1,2.2,8.8,12.3,107.0,104.0
