Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23,1529,PHI,Philadelphia 76Ers,26.0,NBA,PF,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,12.0,48.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
1985,31,1529,TOT,Total After Trade,27.0,NBA,"C,PF",31.0,4.0,667.0,3.6,6.9,0.53,0.0,0.0,,3.6,6.9,0.53,2.2,3.1,0.69,3.8,6.1,9.9,1.4,1.2,4.3,1.3,5.8,9.4
1985,5,1529,CHI,Chicago Bulls,27.0,NBA,PF,3.0,0.0,29.0,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,5.0,7.4,0.67,2.5,5.0,7.4,1.2,0.0,6.2,5.0,7.4,9.9
1985,30,1529,WSB,Washington Bullets,27.0,NBA,C,28.0,4.0,638.0,3.7,6.9,0.53,0.0,0.0,,3.7,6.9,0.53,2.0,2.9,0.69,3.9,6.2,10.0,1.4,1.2,4.2,1.2,5.7,9.4
1986,30,1529,WSB,Washington Bullets,28.0,NBA,C,81.0,58.0,1609.0,2.9,5.7,0.51,0.0,0.0,0.0,2.9,5.7,0.51,1.2,1.9,0.63,2.7,4.5,7.2,1.7,1.3,3.0,1.6,5.3,7.0
1987,30,1529,WSB,Washington Bullets,29.0,NBA,PF,79.0,64.0,1609.0,2.6,5.6,0.47,0.0,0.0,0.0,2.6,5.5,0.48,1.1,1.7,0.63,3.2,4.7,8.0,1.8,1.5,3.7,1.7,5.6,6.4
1988,30,1529,WSB,Washington Bullets,30.0,NBA,PF,69.0,49.0,1313.0,2.0,4.9,0.41,0.0,0.0,0.0,2.0,4.8,0.41,1.5,2.1,0.71,2.9,6.0,8.9,1.6,1.5,3.1,1.6,6.2,5.4
1989,30,1529,WSB,Washington Bullets,31.0,NBA,C,53.0,45.0,1154.0,1.9,3.9,0.48,0.0,0.0,0.0,1.9,3.9,0.48,0.5,0.8,0.64,2.4,5.6,8.0,1.3,1.2,2.4,1.2,5.8,4.2
1990,30,1529,WSB,Washington Bullets,32.0,NBA,C,81.0,81.0,2240.0,1.5,3.0,0.51,0.0,0.0,,1.5,3.0,0.51,1.1,1.7,0.65,2.3,5.8,8.1,2.2,0.8,3.2,1.2,4.8,4.1
1991,30,1529,WSB,Washington Bullets,33.0,NBA,C,62.0,54.0,1499.0,1.6,3.0,0.54,0.0,0.0,,1.6,3.0,0.54,0.7,1.2,0.58,2.9,5.8,8.6,1.2,1.2,3.0,1.1,4.8,3.9
1992,30,1529,WSB,Washington Bullets,34.0,NBA,C,75.0,32.0,1365.0,0.9,2.4,0.37,0.0,0.0,,0.9,2.4,0.37,0.5,1.1,0.5,2.8,5.6,8.4,1.6,1.1,2.4,1.0,5.6,2.3
1993,30,1529,WSB,Washington Bullets,35.0,NBA,C,67.0,21.0,1206.0,1.0,1.9,0.52,0.0,0.0,0.0,1.0,1.9,0.53,0.7,1.1,0.58,2.6,5.7,8.3,1.3,1.1,2.3,1.1,4.3,2.6
1994,9,1529,DET,Detroit Pistons,36.0,NBA,C,42.0,0.0,877.0,1.5,3.2,0.46,0.0,0.0,0.0,1.5,3.2,0.47,0.8,1.4,0.56,3.7,6.0,9.6,1.2,0.6,1.8,0.5,5.6,3.7
1995,11,1529,HOU,Houston Rockets,37.0,NBA,PF,3.0,0.0,36.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,1.0,2.0,0.5,2.0,5.0,7.0,0.0,0.0,1.0,0.0,8.0,3.0
1996,11,1529,HOU,Houston Rockets,38.0,NBA,PF,46.0,0.0,297.0,0.7,2.3,0.32,0.0,0.0,,0.7,2.3,0.32,0.5,1.6,0.31,3.4,5.6,9.0,1.5,0.6,2.9,0.4,5.3,1.9
1997,11,1529,HOU,Houston Rockets,39.0,NBA,PF,12.0,0.0,93.0,0.8,1.9,0.4,0.0,0.0,,0.8,1.9,0.4,0.0,0.0,,1.9,3.1,5.0,1.2,0.8,1.5,0.0,3.1,1.5
1998,11,1529,HOU,Houston Rockets,40.0,NBA,PF,24.0,0.0,127.0,2.0,2.8,0.7,0.0,0.0,,2.0,2.8,0.7,0.3,0.6,0.5,3.4,3.4,6.8,1.4,0.3,1.7,1.1,6.2,4.3
