Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2020,23,2886,PHI,Philadelphia 76Ers,Matisse Thybulle,"March 4, 1997",22.0,NBA,SG,65,14,1287,4.2,10.0,0.42,2.1,5.9,0.36,2.1,4.1,0.52,0.9,1.5,0.61,1.7,2.4,4.0,3.0,3.5,1.8,1.9,5.3,11.5,105,106
2021,23,2886,PHI,Philadelphia 76Ers,Matisse Thybulle,"March 4, 1997",23.0,NBA,SG,27,2,497,3.1,8.2,0.38,1.4,5.2,0.28,1.7,3.1,0.56,0.6,1.1,0.5,0.8,2.8,3.5,2.1,4.0,2.4,0.9,5.2,8.3,102,106
