Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,30,385,WAS,Washington Wizards,19.0,NBA,PF,57.0,3.0,14.3,1.6,4.3,0.39,0.0,0.0,0.0,1.6,4.2,0.39,0.39,1.2,1.7,0.71,1.1,2.4,3.5,0.8,0.3,0.5,0.8,1.8,4.5
2003,30,385,WAS,Washington Wizards,20.0,NBA,C,80.0,20.0,22.2,2.8,6.3,0.45,0.0,0.0,0.0,2.8,6.2,0.45,0.45,1.8,2.7,0.67,1.6,3.7,5.3,0.7,0.6,1.0,1.4,2.0,7.4
2004,30,385,WAS,Washington Wizards,21.0,NBA,PF,74.0,57.0,30.3,3.9,8.0,0.49,0.0,0.0,0.5,3.9,7.9,0.49,0.49,3.1,4.5,0.68,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9
2005,30,385,WAS,Washington Wizards,22.0,NBA,PF,42.0,14.0,21.6,2.6,5.6,0.46,0.0,0.0,,2.6,5.6,0.46,0.46,1.8,3.1,0.57,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7.0
2006,14,385,LAL,Los Angeles Lakers,23.0,NBA,C,72.0,49.0,27.5,2.8,5.4,0.53,0.0,0.0,0.0,2.8,5.4,0.53,0.53,1.8,3.3,0.55,2.5,4.0,6.6,1.0,0.4,0.6,1.4,2.7,7.4
2007,14,385,LAL,Los Angeles Lakers,24.0,NBA,C,41.0,28.0,27.6,3.5,5.9,0.59,0.0,0.0,0.0,3.5,5.9,0.59,0.59,1.4,3.3,0.44,2.0,4.0,6.0,1.8,1.0,1.2,1.9,3.0,8.4
2008,31,385,TOT,Total After Trade,25.0,NBA,C,38.0,15.0,18.8,1.9,3.7,0.51,0.0,0.0,,1.9,3.7,0.51,0.51,1.1,2.6,0.41,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2,4.8
2008,14,385,LAL,Los Angeles Lakers,25.0,NBA,C,23.0,14.0,22.1,2.3,4.5,0.52,0.0,0.0,,2.3,4.5,0.52,0.52,1.1,2.8,0.41,1.3,4.3,5.7,1.2,0.7,0.8,1.6,2.5,5.7
2008,15,385,MEM,Memphis Grizzlies,25.0,NBA,C,15.0,1.0,13.6,1.3,2.6,0.49,0.0,0.0,,1.3,2.6,0.49,0.49,0.9,2.3,0.41,1.3,2.5,3.8,1.1,0.4,0.3,0.9,1.6,3.5
2009,9,385,DET,Detroit Pistons,26.0,NBA,C,58.0,30.0,17.2,1.6,2.9,0.53,0.0,0.0,,1.6,2.9,0.53,0.53,1.1,2.1,0.52,1.6,3.4,5.0,0.6,0.4,0.4,0.9,2.4,4.2
2010,9,385,DET,Detroit Pistons,27.0,NBA,C,48.0,1.0,13.8,1.3,2.6,0.5,0.0,0.0,0.0,1.3,2.6,0.5,0.5,0.7,2.0,0.34,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,3.3
2011,4,385,CHA,Charlotte Bobcats,28.0,NBA,C,66.0,50.0,26.0,2.9,5.7,0.52,0.0,0.0,,2.9,5.7,0.52,0.52,2.1,3.5,0.59,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9
2012,10,385,GSW,Golden State Warriors,29.0,NBA,C,9.0,3.0,20.8,2.3,4.4,0.52,0.0,0.0,,2.3,4.4,0.52,0.52,1.7,3.8,0.44,1.8,4.6,6.3,0.4,0.9,0.0,1.6,2.3,6.3
2013,23,385,PHI,Philadelphia 76Ers,30.0,NBA,C,22.0,11.0,12.2,0.8,1.7,0.46,0.0,0.0,,0.8,1.7,0.46,0.46,0.3,0.9,0.37,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,1.9
