Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2010,20,NYK,New York Knicks,29,53,0.35,3rd of 5,-4.01,94.0,1.3,107.6,0.0,111.6,4.0,,M. D'Antoni (29-53)
