Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,19,NOH,New Orleans Hornets,David West,29,81,81,2949,10.9,21.5,0.5,0.1,0.5,0.26,10.8,21.1,0.51,5.2,6.0,0.86,2.9,7.7,10.6,4.2,1.3,1.1,3.0,4.1,27.1,,111,110
2010,19,NOH,New Orleans Hornets,Emeka Okafor,27,82,82,2370,7.6,14.3,0.53,0.0,0.0,,7.6,14.3,0.53,3.4,6.0,0.56,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,,110,106
2010,19,NOH,New Orleans Hornets,Darren Collison,22,76,37,2109,9.2,19.4,0.48,1.1,2.8,0.4,8.1,16.6,0.49,3.6,4.3,0.85,1.0,3.7,4.7,10.6,1.9,0.1,5.0,2.3,23.2,,105,112
2010,19,NOH,New Orleans Hornets,Peja Stojakovic,32,62,55,1947,7.4,18.3,0.4,3.5,9.4,0.38,3.9,8.9,0.44,2.6,2.8,0.9,1.0,5.0,6.0,2.4,1.3,0.1,1.5,2.2,20.9,,108,113
2010,19,NOH,New Orleans Hornets,Marcus Thornton,22,73,17,1872,11.0,24.4,0.45,3.2,8.7,0.37,7.8,15.8,0.49,4.0,4.9,0.81,2.0,3.8,5.8,3.2,1.6,0.3,2.1,3.5,29.3,,111,112
2010,19,NOH,New Orleans Hornets,James Posey,33,77,2,1731,3.8,10.3,0.36,2.4,7.2,0.34,1.3,3.1,0.44,2.0,2.4,0.82,1.0,8.9,9.8,3.5,1.3,0.6,1.5,6.1,11.9,,108,110
2010,19,NOH,New Orleans Hornets,Chris Paul,24,45,45,1712,9.5,19.3,0.49,1.6,3.8,0.41,7.9,15.4,0.51,4.9,5.8,0.85,0.6,5.2,5.8,14.5,2.9,0.2,3.4,3.6,25.5,,122,109
2010,19,NOH,New Orleans Hornets,Darius Songaila,31,75,1,1410,8.9,17.9,0.49,0.0,0.2,0.17,8.8,17.7,0.5,2.2,2.7,0.81,2.2,6.4,8.5,2.6,2.3,0.5,3.0,7.6,20.0,,99,109
2010,19,NOH,New Orleans Hornets,Morris Peterson,32,46,39,973,6.2,16.0,0.38,3.3,9.1,0.36,2.9,6.9,0.42,1.8,2.9,0.61,0.9,5.8,6.7,2.2,1.3,0.3,1.4,4.3,17.4,,102,112
2010,19,NOH,New Orleans Hornets,Devin Brown,31,39,37,967,6.9,17.4,0.39,2.9,7.9,0.37,4.0,9.5,0.42,3.7,4.6,0.8,1.4,4.4,5.8,3.1,1.6,0.3,3.1,3.3,20.3,,100,112
2010,19,NOH,New Orleans Hornets,Julian Wright,22,68,14,871,6.9,13.8,0.5,0.1,0.4,0.33,6.8,13.4,0.5,1.5,2.4,0.61,3.5,5.1,8.6,2.4,1.7,1.1,2.6,2.7,15.4,,101,110
2010,19,NOH,New Orleans Hornets,Bobby Brown,25,22,0,328,9.5,24.0,0.4,2.7,10.4,0.26,6.8,13.6,0.5,1.3,1.3,1.0,0.2,2.7,2.8,7.3,1.4,0.2,3.8,4.4,22.9,,93,113
2010,19,NOH,New Orleans Hornets,Aaron Gray,25,24,0,261,6.8,12.1,0.56,0.0,0.0,,6.8,12.1,0.56,3.6,4.2,0.86,7.9,9.9,17.9,4.0,1.8,2.2,3.4,8.7,17.1,,121,106
2010,19,NOH,New Orleans Hornets,Hilton Armstrong,25,18,0,239,4.1,10.8,0.38,0.0,0.0,,4.1,10.8,0.38,2.8,6.1,0.46,3.7,9.5,13.2,3.5,1.7,1.7,2.8,9.5,11.1,,89,107
2010,19,NOH,New Orleans Hornets,Sean Marks,34,14,0,75,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,1.4,3.5,0.4,9.7,6.2,15.9,1.4,0.0,2.1,1.4,11.7,6.9,,126,112
2010,19,NOH,New Orleans Hornets,Jason Hart,31,4,0,17,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,0.0,0.0,,0.0,6.1,6.1,15.2,3.0,3.0,9.1,12.2,6.1,,84,104
