Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,13,LAC,Los Angeles Clippers,Rasual Butler,30,82,64,2702,6.8,16.7,0.41,2.8,8.3,0.34,4.0,8.4,0.48,2.3,2.8,0.84,0.7,3.9,4.6,2.2,0.7,1.3,1.5,2.3,18.8,,106.0,113.0
2010,13,LAC,Los Angeles Clippers,Chris Kaman,27,76,76,2608,11.7,23.9,0.49,0.0,0.1,0.0,11.7,23.8,0.49,4.6,6.1,0.75,3.7,10.3,14.0,2.4,0.7,1.9,4.4,4.2,28.0,,99.0,109.0
2010,13,LAC,Los Angeles Clippers,Baron Davis,30,75,73,2523,8.5,20.9,0.41,1.7,6.1,0.28,6.8,14.8,0.46,4.9,6.0,0.82,1.1,4.4,5.5,12.3,2.6,0.9,4.3,4.3,23.5,,105.0,109.0
2010,13,LAC,Los Angeles Clippers,Eric Gordon,21,62,60,2229,8.2,18.2,0.45,2.8,7.5,0.37,5.4,10.8,0.5,5.2,7.0,0.74,0.6,3.1,3.7,4.3,1.6,0.3,3.3,2.2,24.3,,107.0,113.0
2010,13,LAC,Los Angeles Clippers,Marcus Camby,35,51,51,1596,5.4,11.6,0.47,0.1,0.2,0.33,5.3,11.4,0.47,1.9,3.0,0.66,5.4,14.6,20.0,4.9,2.2,3.2,2.1,3.4,12.8,,111.0,101.0
2010,13,LAC,Los Angeles Clippers,Al Thornton,26,51,30,1405,8.1,17.0,0.48,0.2,0.5,0.36,7.9,16.5,0.48,3.8,5.1,0.74,3.1,3.9,7.1,2.3,0.9,0.8,2.4,5.3,20.2,,105.0,113.0
2010,13,LAC,Los Angeles Clippers,Craig Smith,26,75,2,1232,9.5,16.7,0.57,0.0,0.2,0.2,9.5,16.5,0.57,5.6,8.8,0.64,4.1,8.0,12.1,3.5,1.4,1.1,3.7,8.2,24.6,,112.0,109.0
2010,13,LAC,Los Angeles Clippers,DeAndre Jordan,21,70,12,1137,6.6,10.9,0.6,0.0,0.1,0.0,6.6,10.8,0.61,2.2,5.8,0.38,5.6,10.5,16.1,1.0,0.7,2.8,3.4,6.9,15.3,,101.0,107.0
2010,13,LAC,Los Angeles Clippers,Steve Blake,29,29,10,762,5.0,11.4,0.44,2.6,5.9,0.44,2.4,5.4,0.45,0.8,1.1,0.75,0.4,4.3,4.7,12.0,1.4,0.3,4.3,2.7,13.5,,107.0,113.0
2010,13,LAC,Los Angeles Clippers,Drew Gooden,28,24,22,725,9.4,19.0,0.49,0.0,0.1,0.0,9.4,18.9,0.5,6.7,7.2,0.92,6.0,10.2,16.2,1.5,1.1,0.6,3.7,4.6,25.4,,111.0,109.0
2010,13,LAC,Los Angeles Clippers,Sebastian Telfair,24,39,1,582,6.0,14.8,0.4,1.0,4.2,0.23,5.0,10.6,0.47,2.1,2.8,0.77,0.4,3.2,3.7,10.2,2.0,0.4,3.9,5.8,15.1,,97.0,112.0
2010,13,LAC,Los Angeles Clippers,Ricky Davis,30,36,2,499,6.4,14.9,0.43,1.7,4.4,0.38,4.8,10.5,0.46,1.9,3.2,0.58,1.0,4.9,5.9,4.1,1.1,0.3,3.0,4.1,16.4,,96.0,113.0
2010,13,LAC,Los Angeles Clippers,Travis Outlaw,25,23,6,499,7.5,18.7,0.4,2.9,7.7,0.38,4.6,11.0,0.42,2.9,3.6,0.8,2.1,6.5,8.6,2.7,1.1,0.9,2.1,3.1,20.8,,104.0,111.0
2010,13,LAC,Los Angeles Clippers,Mardy Collins,25,43,0,470,5.2,14.1,0.37,0.4,1.9,0.24,4.7,12.2,0.39,1.4,2.3,0.62,1.4,4.1,5.5,4.9,2.5,0.1,3.5,5.0,12.2,,82.0,111.0
2010,13,LAC,Los Angeles Clippers,Steve Novak,26,54,0,362,6.0,15.5,0.39,3.2,10.2,0.31,2.9,5.3,0.54,1.0,1.3,0.78,0.1,4.6,4.7,0.9,1.0,0.3,0.3,3.0,16.2,,107.0,113.0
2010,13,LAC,Los Angeles Clippers,Bobby Brown,25,23,0,191,7.6,23.1,0.33,2.4,8.7,0.28,5.2,14.4,0.36,1.4,1.9,0.71,2.2,3.3,5.4,11.4,1.6,0.0,6.0,3.8,19.0,,85.0,113.0
2010,13,LAC,Los Angeles Clippers,Brian Skinner,33,16,1,123,4.2,10.5,0.4,0.0,0.0,,4.2,10.5,0.4,2.5,3.4,0.75,3.8,7.6,11.4,0.0,1.3,1.7,3.0,8.4,11.0,,87.0,109.0
2010,13,LAC,Los Angeles Clippers,Kareem Rush,29,7,0,58,3.6,9.8,0.36,0.9,2.7,0.33,2.7,7.2,0.38,0.0,0.0,,0.9,4.5,5.4,3.6,1.8,2.7,2.7,7.2,8.0,,80.0,109.0
2010,13,LAC,Los Angeles Clippers,JamesOn Curry,24,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
