SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2010,27,SAS,Richard Jefferson,29,81,70,2520,7.5,16.1,0.47,1.2,3.9,0.32,6.3,12.2,0.52,4.4,6.0,0.74,1.2,6.2,7.4,3.3,0.9,0.8,2.2,3.7,20.7,,110,106
2010,27,SAS,Tim Duncan,33,78,77,2438,12.0,23.2,0.52,0.0,0.2,0.18,12.0,23.0,0.52,5.8,8.0,0.72,4.7,12.2,16.9,5.3,1.0,2.5,3.0,3.3,30.0,,116,101
2010,27,SAS,George Hill,23,78,43,2276,8.1,17.0,0.48,1.7,4.3,0.4,6.4,12.7,0.5,4.2,5.5,0.77,1.0,3.8,4.7,5.2,1.6,0.6,2.3,5.1,22.2,,115,106
2010,27,SAS,Manu Ginobili,32,75,21,2150,9.7,22.0,0.44,3.2,8.5,0.38,6.5,13.5,0.48,7.5,8.6,0.87,1.7,5.3,6.9,9.0,2.5,0.6,3.8,3.8,30.1,,118,104
2010,27,SAS,Tony Parker,27,56,50,1728,10.6,21.7,0.49,0.3,1.0,0.29,10.3,20.7,0.5,5.6,7.5,0.76,0.2,3.9,4.1,9.6,0.9,0.2,4.5,2.9,27.1,,106,108
2010,27,SAS,Antonio McDyess,35,77,50,1617,6.6,13.9,0.48,0.0,0.1,0.0,6.6,13.8,0.48,1.2,1.8,0.63,4.8,9.9,14.7,2.7,1.4,1.0,2.6,4.8,14.4,,103,103
2010,27,SAS,Keith Bogans,29,79,50,1559,4.0,10.0,0.4,2.4,6.6,0.36,1.7,3.4,0.49,1.2,1.7,0.74,0.8,5.1,5.9,3.2,1.5,0.4,1.8,5.2,11.7,,106,106
2010,27,SAS,Roger Mason,29,79,5,1515,6.7,17.1,0.39,3.0,9.1,0.33,3.6,8.0,0.45,0.9,1.2,0.79,0.4,5.2,5.6,4.7,1.0,0.5,2.0,3.4,17.3,,101,107
2010,27,SAS,DeJuan Blair,20,82,23,1494,9.6,17.3,0.56,0.0,0.1,0.0,9.6,17.3,0.56,3.1,5.6,0.55,7.0,11.4,18.4,2.3,1.8,1.4,3.9,7.9,22.4,,108,101
2010,27,SAS,Matt Bonner,29,65,8,1161,7.5,16.8,0.45,4.1,10.4,0.39,3.4,6.4,0.54,1.6,2.2,0.73,2.3,7.3,9.7,3.1,1.4,1.1,1.8,4.9,20.6,,117,104
2010,27,SAS,Michael Finley,36,25,6,395,4.9,12.9,0.38,1.7,5.4,0.32,3.2,7.4,0.43,0.8,1.2,0.67,0.7,4.4,5.0,2.5,0.8,0.5,1.7,1.6,12.3,,93,108
2010,27,SAS,Malik Hairston,22,47,0,317,6.6,12.6,0.53,0.3,1.8,0.18,6.3,10.7,0.58,2.8,5.0,0.57,2.1,5.9,8.1,2.6,0.7,1.5,1.8,4.8,16.4,,111,106
2010,27,SAS,Garrett Temple,23,13,4,193,7.6,17.4,0.44,2.7,6.2,0.44,4.9,11.1,0.44,3.8,5.7,0.67,0.8,3.0,3.8,3.3,2.2,0.5,3.0,6.8,21.7,,104,106
2010,27,SAS,Theo Ratliff,36,21,3,183,4.6,10.3,0.44,0.0,0.0,,4.6,10.3,0.44,0.6,1.1,0.5,4.3,7.2,11.4,2.6,0.9,5.2,4.6,7.7,9.7,,82,101
2010,27,SAS,Ian Mahinmi,23,26,0,165,11.1,17.5,0.64,0.0,0.0,,11.1,17.5,0.64,9.8,14.9,0.66,4.1,12.4,16.5,0.6,1.0,2.5,4.8,10.2,32.1,,115,100
2010,27,SAS,Marcus Haislip,29,10,0,44,11.9,25.0,0.48,3.6,6.0,0.6,8.3,19.0,0.44,2.4,6.0,0.4,4.8,7.1,11.9,0.0,0.0,2.4,3.6,6.0,29.8,,100,106
2010,27,SAS,Cedric Jackson,23,3,0,25,4.2,14.7,0.29,0.0,4.2,0.0,4.2,10.5,0.4,6.3,8.4,0.75,2.1,6.3,8.4,12.6,6.3,4.2,4.2,4.2,14.7,,96,91
