SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,29,UTA,John Stockton,26.0,82,82.0,3171,497,923,0.54,16,66,0.24,481,857,0.56,0.55,390,452,0.86,83,165,248,1118,263,14,308,241,1400
1989,29,UTA,Karl Malone,25.0,80,80.0,3126,809,1559,0.52,5,16,0.31,804,1543,0.52,0.52,703,918,0.77,259,594,853,219,144,70,285,286,2326
1989,29,UTA,Mark Eaton,32.0,82,82.0,2914,188,407,0.46,0,0,,188,407,0.46,0.46,132,200,0.66,227,616,843,83,40,315,142,290,508
1989,29,UTA,Thurl Bailey,27.0,82,3.0,2777,615,1272,0.48,2,5,0.4,613,1267,0.48,0.48,363,440,0.82,115,332,447,138,48,91,208,185,1595
1989,29,UTA,Darrell Griffith,30.0,82,73.0,2382,466,1045,0.45,61,196,0.31,405,849,0.48,0.48,142,182,0.78,77,253,330,130,86,22,141,175,1135
1989,29,UTA,Mike Brown,25.0,66,16.0,1051,104,248,0.42,0,0,,104,248,0.42,0.42,92,130,0.71,92,166,258,41,25,17,77,133,300
1989,29,UTA,Bob Hansen,28.0,46,9.0,964,140,300,0.47,19,54,0.35,121,246,0.49,0.5,42,75,0.56,29,99,128,50,37,6,43,105,341
1989,29,UTA,Marc Iavaroni,32.0,77,50.0,796,72,163,0.44,0,1,0.0,72,162,0.44,0.44,36,44,0.82,41,91,132,32,11,13,52,99,180
1989,29,UTA,Jim Les,25.0,82,0.0,781,40,133,0.3,1,14,0.07,39,119,0.33,0.3,57,73,0.78,23,64,87,215,27,5,88,88,138
1989,29,UTA,Eric Leckner,22.0,75,0.0,779,120,220,0.55,0,0,,120,220,0.55,0.55,79,113,0.7,48,151,199,16,8,22,69,174,319
1989,29,UTA,Jim Farmer,24.0,37,0.0,412,57,142,0.4,9,20,0.45,48,122,0.39,0.43,29,41,0.71,22,33,55,28,9,0,26,41,152
1989,29,UTA,JosA Ortiz,25.0,51,15.0,327,55,125,0.44,0,1,0.0,55,124,0.44,0.44,31,52,0.6,30,28,58,11,8,7,36,40,141
1989,29,UTA,Bart Kofoed,24.0,19,0.0,176,12,33,0.36,0,1,0.0,12,32,0.38,0.36,6,11,0.55,4,7,11,20,9,0,13,22,30
1989,29,UTA,Scott Roth,25.0,16,0.0,72,7,24,0.29,1,6,0.17,6,18,0.33,0.31,8,11,0.73,0,8,8,7,5,1,7,14,23
1989,29,UTA,Eric White,23.0,1,0.0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,1,0
1989,29,UTA,Team Totals,,82,,19730,3182,6595,0.48,114,380,0.3,3068,6215,0.49,0.49,2110,2742,0.77,1050,2607,3657,2108,720,583,1532,1894,8588
