Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,23.0,UTA,NBA,SF,6.0,36.0,21.2,0.633,0.3,0.6,12.6,16.2,14.4,13.8,0.0,0.0,7.3,17.8,,0.2,0.0,0.2,0.264,,6.4,1.0,7.3,0.1
1995,24.0,UTA,NBA,SF,2.0,13.0,40.0,0.698,0.571,0.286,9.8,11.4,10.5,51.2,4.1,0.0,0.0,28.3,,0.1,0.0,0.1,0.419,,14.0,2.8,16.8,0.1
1996,25.0,UTA,NBA,SF,18.0,459.0,17.5,0.611,0.427,0.306,4.6,16.3,10.4,8.0,2.8,1.8,6.6,15.9,,1.1,0.9,2.0,0.213,,2.9,3.7,6.6,1.0
1997,26.0,UTA,NBA,SF,20.0,758.0,12.1,0.578,0.523,0.223,2.9,11.5,7.3,6.1,1.5,0.7,8.6,14.6,,1.0,0.6,1.6,0.103,,1.2,0.9,2.1,0.8
1998,27.0,UTA,NBA,SF,20.0,698.0,12.8,0.6,0.429,0.551,2.2,13.3,8.0,5.4,1.7,0.6,8.5,14.0,,1.1,1.1,2.2,0.151,,1.6,1.6,3.2,0.9
1999,28.0,UTA,NBA,SF,11.0,387.0,14.5,0.508,0.313,0.313,5.4,14.8,10.2,6.3,2.9,0.4,7.8,17.6,,0.5,0.6,1.1,0.132,,0.9,1.6,2.5,0.4
2001,30.0,UTA,NBA,SF,5.0,214.0,14.7,0.579,0.393,0.214,2.2,18.3,10.0,12.3,0.8,0.4,3.2,14.0,,0.5,0.1,0.6,0.136,,2.7,0.9,3.6,0.3
2002,31.0,UTA,NBA,SG,4.0,120.0,2.9,0.371,0.417,0.111,5.3,10.9,7.9,9.5,1.8,0.0,19.2,17.3,,-0.2,0.1,-0.1,-0.046,,-4.5,-0.9,-5.4,-0.1
2004,33.0,LAL,NBA,SF,6.0,16.0,0.9,0.0,0.667,0.0,7.3,0.0,3.6,18.3,3.5,0.0,0.0,9.1,,0.0,0.0,0.0,-0.091,,-4.7,-1.2,-5.9,0.0
2005,34.0,DEN,NBA,SF,3.0,9.0,11.5,0.647,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.151,,2.5,-2.5,0.0,0.0
