PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Devonte' Graham,24.0,63,53.0,2211,368,963,0.382,218,585,0.373,150,378,0.397,0.495,191,233,0.82,42,170,212,471,62,15,181,115,1145
Terry Rozier,25.0,63,63.0,2164,398,941,0.423,172,423,0.40700000000000003,226,518,0.436,0.514,166,190,0.8740000000000001,50,226,276,259,61,10,141,126,1134
Miles Bridges,21.0,65,64.0,1995,319,753,0.424,99,300,0.33,220,453,0.486,0.489,106,131,0.809,88,274,362,114,40,48,95,132,843
P.J. Washington,21.0,58,57.0,1759,268,589,0.455,86,230,0.374,182,359,0.507,0.528,88,136,0.647,58,258,316,123,51,44,93,158,710
Cody Zeller,27.0,58,39.0,1341,251,479,0.524,18,75,0.24,233,404,0.5770000000000001,0.5429999999999999,122,179,0.682,160,251,411,88,40,25,75,140,642
Malik Monk,21.0,55,1.0,1169,212,488,0.434,58,204,0.284,154,284,0.542,0.494,82,100,0.82,27,130,157,114,25,16,77,74,564
Bismack Biyombo,27.0,53,29.0,1029,151,278,0.5429999999999999,0,0,,151,278,0.5429999999999999,0.5429999999999999,91,151,0.603,120,188,308,50,10,49,48,116,393
Cody Martin,24.0,48,3.0,903,89,207,0.43,18,77,0.23399999999999999,71,130,0.546,0.473,42,65,0.6459999999999999,38,120,158,95,39,9,44,78,238
Marvin Williams,33.0,41,1.0,808,94,210,0.44799999999999995,44,117,0.376,50,93,0.5379999999999999,0.552,43,50,0.86,15,94,109,41,26,22,25,71,275
Dwayne Bacon,24.0,39,11.0,687,85,244,0.348,19,67,0.284,66,177,0.373,0.387,35,53,0.66,15,85,100,52,23,2,37,52,224
Nicolas Batum,31.0,22,3.0,505,28,81,0.34600000000000003,14,49,0.28600000000000003,14,32,0.43799999999999994,0.43200000000000005,9,10,0.9,25,75,100,66,17,8,22,41,79
Willy Hernangómez,25.0,31,0.0,375,74,139,0.532,5,22,0.22699999999999998,69,117,0.59,0.55,37,59,0.627,43,91,134,29,10,7,30,32,190
Caleb Martin,24.0,18,1.0,317,37,84,0.44,20,37,0.541,17,47,0.36200000000000004,0.56,17,21,0.81,10,28,38,23,12,7,15,32,111
Jalen McDaniels,22.0,16,0.0,293,33,70,0.47100000000000003,9,24,0.375,24,46,0.522,0.536,14,17,0.8240000000000001,15,50,65,13,8,3,11,36,89
Michael Kidd-Gilchrist,26.0,12,0.0,160,18,53,0.34,5,17,0.294,13,36,0.361,0.387,7,9,0.778,9,26,35,10,0,3,7,18,48
Joe Chealey,24.0,4,0.0,33,0,7,0.0,0,4,0.0,0,3,0.0,0.0,2,2,1.0,0,0,0,1,4,0,2,2,2
Team Totals,,65,,15750,2425,5586,0.434,785,2231,0.35200000000000004,1640,3355,0.489,0.504,1052,1406,0.748,715,2066,2781,1549,428,268,949,1223,6687
