PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Pascal Siakam,25.0,60,60.0,2110,500,1104,0.45299999999999996,131,365,0.359,369,739,0.499,0.512,240,303,0.792,64,375,439,207,61,53,148,170,1371
Kyle Lowry,33.0,58,58.0,2098,334,803,0.41600000000000004,164,466,0.35200000000000004,170,337,0.504,0.518,294,343,0.857,32,260,292,433,82,26,178,190,1126
OG Anunoby,22.0,69,68.0,2066,286,566,0.505,89,228,0.39,197,338,0.583,0.584,72,102,0.706,80,284,364,108,96,45,79,167,733
Fred VanVleet,25.0,54,54.0,1928,319,773,0.413,146,374,0.39,173,399,0.434,0.507,168,198,0.848,18,185,203,357,100,17,121,132,952
Serge Ibaka,30.0,55,27.0,1485,343,670,0.512,70,182,0.385,273,488,0.5589999999999999,0.564,89,124,0.718,114,338,452,77,28,46,109,153,845
Norman Powell,26.0,52,26.0,1479,296,598,0.495,109,273,0.39899999999999997,187,325,0.575,0.586,129,153,0.843,26,164,190,91,60,21,77,108,830
Terence Davis,22.0,72,4.0,1209,199,436,0.456,94,242,0.38799999999999996,105,194,0.541,0.564,51,59,0.8640000000000001,50,187,237,115,39,14,76,124,543
Marc Gasol,35.0,44,43.0,1161,119,279,0.42700000000000005,57,148,0.385,62,131,0.473,0.529,36,49,0.735,31,244,275,147,34,38,59,124,331
Rondae Hollis-Jefferson,25.0,60,6.0,1122,155,329,0.47100000000000003,3,23,0.13,152,306,0.49700000000000005,0.47600000000000003,105,143,0.7340000000000001,110,173,283,106,46,23,59,115,418
Patrick McCaw,24.0,37,12.0,908,67,162,0.414,23,71,0.324,44,91,0.484,0.485,13,18,0.722,19,67,86,79,39,4,29,60,170
Chris Boucher,27.0,62,0.0,819,141,299,0.47200000000000003,38,118,0.322,103,181,0.569,0.535,91,116,0.784,107,170,277,26,22,61,28,114,411
Matt Thomas,25.0,41,1.0,440,73,150,0.48700000000000004,47,99,0.475,26,51,0.51,0.643,9,12,0.75,9,52,61,22,10,1,16,38,202
Malcolm Miller,26.0,28,1.0,162,12,29,0.414,8,22,0.364,4,7,0.5710000000000001,0.552,3,8,0.375,2,14,16,11,5,2,4,18,35
Stanley Johnson,23.0,25,0.0,150,22,59,0.373,7,24,0.292,15,35,0.429,0.43200000000000005,9,16,0.563,7,30,37,20,6,4,15,16,60
Oshae Brissett,21.0,19,0.0,135,13,36,0.361,3,15,0.2,10,21,0.47600000000000003,0.40299999999999997,8,10,0.8,9,17,26,7,4,1,7,18,37
Paul Watson,25.0,8,0.0,70,10,19,0.526,4,9,0.444,6,10,0.6,0.632,7,9,0.778,2,13,15,5,3,1,3,4,31
Dewan Hernandez,23.0,6,0.0,28,5,14,0.35700000000000004,1,2,0.5,4,12,0.33299999999999996,0.39299999999999996,3,5,0.6,5,9,14,3,1,0,3,6,14
Shamorie Ponds,21.0,4,0.0,11,3,5,0.6,1,2,0.5,2,3,0.667,0.7,2,2,1.0,0,1,1,2,0,1,0,2,9
Team Totals,,72,,17380,2897,6331,0.45799999999999996,995,2663,0.374,1902,3668,0.519,0.536,1329,1670,0.7959999999999999,685,2583,3268,1816,636,358,1067,1559,8118
