PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
T.J. Warren,26.0,67,67.0,2202,534,997,0.536,91,226,0.40299999999999997,443,771,0.575,0.581,167,204,0.8190000000000001,68,212,280,99,78,34,84,187,1326
Domantas Sabonis,23.0,62,62.0,2159,458,848,0.54,17,67,0.254,441,781,0.565,0.55,214,296,0.723,189,582,771,310,47,30,170,195,1147
Justin Holiday,30.0,73,6.0,1826,208,486,0.428,134,331,0.405,74,155,0.47700000000000004,0.5660000000000001,53,67,0.7909999999999999,32,206,238,93,87,46,44,137,603
Myles Turner,23.0,62,62.0,1826,268,587,0.457,86,250,0.344,182,337,0.54,0.53,127,169,0.7509999999999999,86,321,407,72,46,132,85,166,749
Malcolm Brogdon,27.0,54,54.0,1666,326,744,0.43799999999999994,75,230,0.326,251,514,0.488,0.489,166,186,0.892,46,216,262,381,35,10,131,98,893
Aaron Holiday,23.0,66,33.0,1617,233,563,0.414,87,221,0.39399999999999996,146,342,0.42700000000000005,0.491,74,87,0.851,22,134,156,225,55,16,88,120,627
Doug McDermott,28.0,69,0.0,1372,267,547,0.488,128,294,0.435,139,253,0.5489999999999999,0.605,48,58,0.828,26,148,174,78,12,5,42,117,710
T.J. McConnell,27.0,71,3.0,1326,212,411,0.516,5,17,0.294,207,394,0.525,0.522,35,42,0.833,38,151,189,355,56,11,100,73,464
Jeremy Lamb,27.0,46,42.0,1291,216,479,0.451,53,158,0.335,163,321,0.508,0.506,92,110,0.836,24,176,200,96,55,22,50,104,577
Victor Oladipo,27.0,19,16.0,528,97,246,0.39399999999999996,33,104,0.317,64,142,0.451,0.461,48,59,0.8140000000000001,9,66,75,56,17,4,47,36,275
Goga Bitadze,20.0,54,2.0,471,70,150,0.467,8,42,0.19,62,108,0.574,0.493,24,33,0.727,25,81,106,23,10,37,28,65,172
JaKarr Sampson,26.0,34,12.0,471,68,115,0.591,2,13,0.154,66,102,0.647,0.6,18,27,0.667,20,68,88,21,16,12,15,64,156
Edmond Sumner,24.0,31,3.0,447,61,142,0.43,14,53,0.264,47,89,0.528,0.479,16,29,0.552,11,35,46,55,15,9,22,44,152
T.J. Leaf,22.0,28,1.0,222,36,86,0.419,5,18,0.278,31,68,0.456,0.44799999999999995,7,16,0.43799999999999994,23,48,71,9,10,4,8,22,84
Alize Johnson,23.0,17,1.0,118,12,29,0.414,3,8,0.375,9,21,0.429,0.466,7,10,0.7,16,32,48,7,3,2,7,12,34
Naz Mitrou-Long,26.0,5,0.0,47,6,17,0.353,2,12,0.16699999999999998,4,5,0.8,0.41200000000000003,0,0,,0,7,7,8,1,1,3,2,14
Brian Bowen,21.0,6,1.0,31,3,10,0.3,0,2,0.0,3,8,0.375,0.3,0,0,,1,6,7,0,0,1,1,3,6
Team Totals,,73,,17620,3075,6457,0.47600000000000003,743,2046,0.363,2332,4411,0.529,0.534,1096,1393,0.787,636,2489,3125,1888,543,376,967,1445,7989
