Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,7,2161,DAL,Dallas Mavericks,20.0,NBA,PF,47,24,958,5.1,12.6,0.4,0.5,2.6,0.21,4.6,10.1,0.46,3.7,4.8,0.77,1.5,4.5,6.1,1.8,1.1,1.0,2.7,3.9,14.5
2001,7,2161,DAL,Dallas Mavericks,22.0,NBA,PF,82,82,3125,6.8,14.4,0.47,1.7,4.5,0.39,5.1,9.9,0.51,5.2,6.2,0.84,1.4,7.3,8.7,2.0,0.9,1.2,1.8,2.8,20.6
2002,7,2161,DAL,Dallas Mavericks,23.0,NBA,C,76,76,2891,7.5,15.7,0.48,1.7,4.4,0.4,5.7,11.3,0.51,5.5,6.4,0.85,1.5,7.9,9.4,2.3,1.0,1.0,1.8,2.8,22.2
2003,7,2161,DAL,Dallas Mavericks,24.0,NBA,PF,80,80,3117,8.0,17.2,0.46,1.7,4.5,0.38,6.3,12.7,0.49,5.6,6.3,0.88,0.9,8.2,9.1,2.8,1.3,0.9,1.8,2.4,23.2
2004,7,2161,DAL,Dallas Mavericks,25.0,NBA,C,77,77,2915,7.5,16.2,0.46,1.2,3.6,0.34,6.2,12.6,0.5,4.6,5.2,0.88,1.1,7.2,8.3,2.6,1.1,1.3,1.7,2.7,20.7
2005,7,2161,DAL,Dallas Mavericks,26.0,NBA,PF,78,78,3020,7.9,17.2,0.46,1.1,2.7,0.4,6.8,14.5,0.47,7.3,8.4,0.87,1.1,7.9,9.0,2.9,1.2,1.4,2.1,2.6,24.2
2006,7,2161,DAL,Dallas Mavericks,27.0,NBA,PF,81,81,3089,8.8,18.2,0.48,1.3,3.2,0.41,7.5,15.1,0.5,6.3,7.0,0.9,1.3,7.1,8.5,2.6,0.7,1.0,1.8,1.9,25.1
2007,7,2161,DAL,Dallas Mavericks,28.0,NBA,PF,78,78,2820,8.6,17.1,0.5,0.9,2.2,0.42,7.7,14.9,0.52,6.4,7.0,0.9,1.6,7.3,8.8,3.4,0.7,0.8,2.1,2.2,24.5
2008,7,2161,DAL,Dallas Mavericks,29.0,NBA,PF,77,77,2769,8.2,17.1,0.48,1.0,2.9,0.36,7.2,14.2,0.5,6.2,7.1,0.88,1.2,7.3,8.6,3.5,0.7,0.9,2.1,2.6,23.6
2009,7,2161,DAL,Dallas Mavericks,30.0,NBA,PF,81,81,3050,9.1,19.1,0.48,0.7,2.0,0.36,8.4,17.1,0.49,5.7,6.4,0.89,1.0,7.0,8.0,2.3,0.7,0.7,1.9,2.1,24.7
2010,7,2161,DAL,Dallas Mavericks,31.0,NBA,PF,81,80,3039,8.5,17.7,0.48,0.6,1.4,0.42,7.9,16.3,0.49,6.3,6.9,0.92,0.9,6.4,7.3,2.6,0.8,0.9,1.8,2.5,24.0
2011,7,2161,DAL,Dallas Mavericks,32.0,NBA,PF,73,73,2504,8.8,17.0,0.52,0.9,2.4,0.39,7.8,14.5,0.54,5.7,6.4,0.89,0.7,6.7,7.4,2.7,0.5,0.7,2.0,2.5,24.2
2012,7,2161,DAL,Dallas Mavericks,33.0,NBA,PF,62,62,2079,8.2,17.9,0.46,1.4,3.7,0.37,6.8,14.2,0.48,5.5,6.1,0.9,0.8,6.4,7.2,2.4,0.7,0.5,2.0,2.2,23.2
2013,7,2161,DAL,Dallas Mavericks,34.0,NBA,PF,53,47,1661,7.4,15.8,0.47,1.4,3.4,0.41,6.0,12.4,0.49,3.6,4.2,0.86,0.8,7.1,7.9,2.9,0.8,0.8,1.5,2.0,19.9
2014,7,2161,DAL,Dallas Mavericks,35.0,NBA,PF,80,80,2628,8.7,17.4,0.5,1.8,4.5,0.4,6.9,12.9,0.53,4.6,5.2,0.9,0.5,6.3,6.8,3.0,1.0,0.6,1.6,2.3,23.8
2015,7,2161,DAL,Dallas Mavericks,36.0,NBA,PF,77,77,2282,7.7,16.8,0.46,1.6,4.3,0.38,6.0,12.4,0.49,4.0,4.6,0.88,0.7,6.5,7.2,2.3,0.6,0.5,1.3,2.5,21.0
2016,7,2161,DAL,Dallas Mavericks,37.0,NBA,PF,75,75,2364,7.6,16.9,0.45,1.9,5.2,0.37,5.7,11.7,0.48,3.8,4.3,0.89,0.8,6.7,7.4,2.0,0.8,0.8,1.3,2.5,20.9
2017,7,2161,DAL,Dallas Mavericks,38.0,NBA,PF,54,54,1424,7.5,17.1,0.44,2.0,5.3,0.38,5.5,11.9,0.46,2.5,2.8,0.88,0.6,8.3,8.9,2.1,0.8,1.0,1.3,2.9,19.4
2018,7,2161,DAL,Dallas Mavericks,39.0,NBA,C,77,77,1900,6.6,14.4,0.46,2.6,6.4,0.41,3.9,8.0,0.49,1.8,2.0,0.9,0.4,7.9,8.3,2.3,0.8,0.9,1.0,2.8,17.6
2019,7,2161,DAL,Dallas Mavericks,40.0,NBA,PF,51,20,795,6.1,17.0,0.36,2.9,9.3,0.31,3.2,7.7,0.42,1.8,2.3,0.78,0.2,6.9,7.2,1.6,0.4,0.8,0.8,3.4,16.9
