Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2874,3.0,0.0,11.3,1.7,4.0,0.42,0.0,0.7,0,1.7,3.3,0.52,0.42,1.0,1.7,0.59,0.3,1.3,1.7,0.7,1.3,0.3,1.3,1.0,4.3
