Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,4,1990,CHO,Charlotte Hornets,Brad Miller,"April 12, 1976",22.0,NBA,C,38.0,0.0,469.0,6.0,10.6,0.56,0.1,0.2,0.5,5.9,10.4,0.57,6.2,7.8,0.79,2.7,6.3,9.0,1.7,0.7,1.4,2.5,5.0,18.3
2000,4,1990,CHO,Charlotte Hornets,Brad Miller,"April 12, 1976",23.0,NBA,C,55.0,4.0,961.0,5.1,11.0,0.46,0.0,0.1,0.0,5.1,10.9,0.46,5.7,7.3,0.78,4.2,6.7,11.0,1.7,0.9,1.3,1.8,4.2,15.8
2001,5,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",24.0,NBA,C,57.0,45.0,1434.0,4.2,9.7,0.44,0.0,0.1,0.2,4.2,9.6,0.44,4.2,5.7,0.74,3.6,6.9,10.5,2.7,0.8,1.0,1.8,4.4,12.7
2002,31,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",25.0,NBA,C,76.0,75.0,2263.0,5.8,11.7,0.5,0.0,0.1,0.43,5.8,11.5,0.5,4.7,6.1,0.78,4.0,5.9,9.9,2.4,1.2,0.7,1.8,3.9,16.4
2002,5,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",25.0,NBA,C,48.0,47.0,1391.0,5.4,11.7,0.46,0.1,0.1,0.5,5.3,11.6,0.46,4.9,6.5,0.75,4.6,5.8,10.4,2.6,1.3,0.8,1.9,4.0,15.7
2002,12,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",25.0,NBA,C,28.0,28.0,872.0,6.5,11.6,0.56,0.0,0.1,0.33,6.5,11.5,0.56,4.4,5.4,0.82,3.1,5.9,9.1,2.1,1.0,0.5,1.7,3.6,17.5
2003,12,1990,IND,Indiana Pacers,Brad Miller,"April 12, 1976",26.0,NBA,C,73.0,72.0,2270.0,5.2,10.6,0.49,0.1,0.3,0.31,5.1,10.3,0.5,4.6,5.7,0.82,2.9,6.6,9.6,3.1,1.0,0.7,1.9,3.2,15.1
2004,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",27.0,NBA,PF,72.0,53.0,2621.0,5.1,10.0,0.51,0.2,0.5,0.32,5.0,9.5,0.52,3.5,4.5,0.78,2.6,7.6,10.2,4.3,0.9,1.2,2.0,3.4,13.9
2005,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",28.0,NBA,C,56.0,56.0,2089.0,5.5,10.5,0.52,0.1,0.3,0.26,5.4,10.2,0.53,4.0,4.9,0.81,2.4,6.6,9.0,3.8,1.2,1.2,1.4,3.1,15.1
2006,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",29.0,NBA,C,79.0,79.0,2923.0,5.3,10.8,0.5,0.4,1.1,0.39,4.9,9.7,0.51,3.4,4.2,0.83,1.5,6.1,7.6,4.6,0.8,0.8,2.2,2.9,14.6
2007,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",30.0,NBA,C,63.0,56.0,1783.0,4.5,10.0,0.45,0.1,0.7,0.15,4.4,9.3,0.48,2.3,3.0,0.77,1.6,6.5,8.1,4.5,0.8,0.8,2.2,3.1,11.5
2008,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",31.0,NBA,C,72.0,72.0,2513.0,4.8,10.4,0.46,0.4,1.3,0.31,4.4,9.1,0.48,3.8,4.4,0.85,2.4,7.4,9.8,3.8,1.0,1.1,2.3,3.5,13.8
2009,31,1990,TOT,Total After Trade,Brad Miller,"April 12, 1976",32.0,NBA,C,70.0,43.0,2100.0,5.0,10.5,0.48,0.4,1.0,0.41,4.6,9.6,0.48,3.8,4.7,0.82,2.6,6.8,9.3,4.0,0.9,0.6,2.2,3.8,14.2
2009,26,1990,SAC,Sacramento Kings,Brad Miller,"April 12, 1976",32.0,NBA,C,43.0,43.0,1354.0,4.9,10.3,0.47,0.5,1.1,0.46,4.4,9.2,0.48,3.3,4.1,0.8,2.2,6.9,9.1,3.9,0.8,0.6,2.2,3.6,13.6
2009,5,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",32.0,NBA,C,27.0,0.0,746.0,5.2,10.9,0.48,0.1,0.6,0.23,5.1,10.3,0.49,4.8,5.6,0.85,3.2,6.5,9.7,4.2,1.1,0.6,2.3,4.2,15.3
2010,5,1990,CHI,Chicago Bulls,Brad Miller,"April 12, 1976",33.0,NBA,C,82.0,37.0,1950.0,4.6,10.7,0.43,0.7,2.4,0.28,3.9,8.3,0.47,3.4,4.1,0.83,1.5,5.8,7.4,2.8,0.8,0.5,2.0,3.5,13.3
2011,11,1990,HOU,Houston Rockets,Brad Miller,"April 12, 1976",34.0,NBA,C,60.0,5.0,1015.0,4.7,10.5,0.45,1.4,3.8,0.37,3.3,6.7,0.49,2.8,3.3,0.83,1.6,6.3,7.9,5.1,1.0,0.7,1.9,3.5,13.5
2012,18,1990,MIN,Minnesota Timberwolves,Brad Miller,"April 12, 1976",35.0,NBA,C,15.0,1.0,146.0,2.2,6.7,0.33,1.7,3.7,0.47,0.5,3.0,0.17,2.5,3.0,0.83,1.0,3.7,4.7,5.9,1.0,0.5,3.0,2.5,8.6
