Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,3,2565,NJN,New Jersey Nets,23.0,NBA,PF,28.0,0.0,290.0,4.1,12.1,0.34,0.5,1.8,0.3,3.6,10.3,0.35,2.0,2.7,0.73,2.2,7.0,9.2,3.8,1.6,0.4,4.3,7.0,10.8,,77.0,101.0
2003,3,2565,NJN,New Jersey Nets,24.0,NBA,PF,59.0,7.0,724.0,4.9,12.2,0.4,1.0,2.8,0.36,3.9,9.4,0.42,2.2,2.6,0.83,2.9,7.3,10.2,3.3,1.2,1.3,3.3,5.6,13.0,,93.0,99.0
2004,3,2565,NJN,New Jersey Nets,25.0,NBA,PF,69.0,2.0,928.0,5.0,12.6,0.39,0.6,2.4,0.24,4.4,10.2,0.43,3.4,4.0,0.83,2.4,7.6,10.0,3.8,1.2,0.8,2.4,6.5,13.9,,98.0,99.0
2005,3,2565,NJN,New Jersey Nets,26.0,NBA,PF,54.0,14.0,1167.0,6.1,15.3,0.4,1.0,3.1,0.32,5.1,12.2,0.42,2.4,3.2,0.77,3.8,7.4,11.3,4.1,1.6,0.8,3.0,5.1,15.6,,96.0,103.0
2006,2,2565,BOS,Boston Celtics,27.0,NBA,PF,71.0,1.0,938.0,4.1,10.7,0.38,1.7,4.8,0.36,2.4,5.9,0.41,1.4,2.0,0.72,1.5,4.8,6.3,2.8,1.2,1.1,2.8,7.1,11.4,,92.0,109.0
2007,2,2565,BOS,Boston Celtics,28.0,NBA,PF,54.0,17.0,1027.0,3.9,9.7,0.4,2.2,5.6,0.4,1.7,4.1,0.41,0.9,1.2,0.78,1.2,4.1,5.3,3.0,1.2,0.9,2.2,6.6,11.0,,101.0,109.0
2008,2,2565,BOS,Boston Celtics,29.0,NBA,PF,48.0,9.0,512.0,3.0,9.7,0.31,1.5,4.7,0.33,1.4,4.9,0.29,1.5,2.1,0.75,2.3,5.9,8.1,4.1,0.9,0.8,2.7,6.5,9.1,,92.0,102.0
2009,2,2565,BOS,Boston Celtics,30.0,NBA,C,39.0,8.0,504.0,5.1,12.0,0.42,2.5,6.4,0.39,2.5,5.6,0.45,1.7,1.9,0.89,0.7,4.5,5.3,1.9,0.7,1.1,1.3,7.7,14.3,,112.0,106.0
2010,2,2565,BOS,Boston Celtics,31.0,NBA,PF,52.0,3.0,472.0,3.2,9.4,0.34,1.8,5.4,0.33,1.4,4.0,0.36,0.4,0.7,0.67,1.0,4.3,5.3,3.0,1.0,0.4,1.9,6.5,8.7,,89.0,108.0
2011,5,2565,CHI,Chicago Bulls,32.0,NBA,PF,18.0,0.0,88.0,6.0,11.5,0.53,0.0,3.0,0.0,6.0,8.5,0.71,0.0,0.0,,0.6,4.2,4.8,3.6,1.8,2.4,3.0,10.9,12.1,,93.0,100.0
2012,5,2565,CHI,Chicago Bulls,33.0,NBA,PF,28.0,0.0,122.0,6.2,13.2,0.47,0.4,3.1,0.14,5.7,10.2,0.56,1.3,2.6,0.5,3.5,5.7,9.3,6.6,2.2,2.6,4.0,4.0,14.1,,98.0,97.0
