Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,23.0,DAL,NBA,C,34.0,202.0,4.1,0.358,0.0,0.524,10.9,15.5,13.2,7.7,0.2,4.2,18.8,13.1,,-0.3,0.2,-0.1,-0.023,,-6.7,0.4,-6.3,-0.3
1985,24.0,TOT,NBA,C,66.0,888.0,9.0,0.549,0.005,0.448,11.0,19.6,15.3,2.2,0.7,3.1,20.3,13.2,,0.1,1.0,1.1,0.059,,-4.7,0.4,-4.3,-0.5
1985,24.0,MIL,NBA,C,1.0,6.0,-7.7,0.532,0.0,2.0,18.6,0.0,9.2,0.0,0.0,9.9,51.5,26.3,,0.0,0.0,0.0,-0.207,,-23.6,0.9,-22.8,0.0
1985,24.0,CLE,NBA,C,65.0,882.0,9.1,0.549,0.005,0.44,10.9,19.8,15.3,2.2,0.7,3.0,19.8,13.1,,0.1,1.0,1.1,0.06,,-4.5,0.3,-4.2,-0.5
1986,25.0,CLE,NBA,C,67.0,1172.0,7.7,0.55,0.0,0.493,9.1,21.2,15.2,2.2,1.1,3.0,26.4,12.1,,-0.6,1.5,0.9,0.037,,-5.0,1.0,-4.0,-0.6
1987,26.0,CLE,NBA,C,78.0,1333.0,11.5,0.55,0.005,0.449,10.2,17.2,13.7,4.5,0.8,3.4,18.7,17.0,,0.1,1.8,1.9,0.068,,-3.7,0.7,-3.0,-0.4
1988,27.0,TOT,NBA,C,83.0,2098.0,13.1,0.574,0.002,0.497,9.2,19.5,14.4,5.0,1.1,4.1,19.9,17.4,,0.4,2.7,3.1,0.071,,-2.5,0.6,-2.0,0.0
1988,27.0,CLE,NBA,C,54.0,1183.0,13.9,0.599,0.0,0.484,8.5,19.2,14.0,6.2,1.0,3.9,19.2,17.1,,0.7,1.8,2.5,0.102,,-2.0,1.2,-0.8,0.3
1988,27.0,PHO,NBA,C,29.0,915.0,12.2,0.544,0.004,0.514,10.0,19.8,14.9,3.5,1.1,4.3,20.7,17.7,,-0.3,0.9,0.6,0.032,,-3.2,-0.2,-3.4,-0.3
1989,28.0,PHO,NBA,C,82.0,2019.0,12.9,0.644,0.0,0.543,9.2,19.4,14.5,2.3,0.8,5.1,18.3,11.1,,2.2,3.3,5.5,0.131,,-1.1,2.1,1.0,1.5
1990,29.0,PHO,NBA,C,82.0,2399.0,15.7,0.656,0.0,0.543,10.4,22.2,16.6,2.5,0.7,4.3,16.1,13.5,,4.2,4.0,8.2,0.163,,0.0,1.4,1.4,2.0
1991,30.0,PHO,NBA,C,82.0,1957.0,14.6,0.665,0.0,0.539,10.1,20.9,15.7,2.4,0.8,4.7,15.4,11.6,,3.4,3.1,6.5,0.16,,-0.5,1.5,1.0,1.5
1992,31.0,PHO,NBA,C,82.0,1436.0,12.5,0.65,0.0,0.552,10.8,17.4,14.2,2.0,0.5,3.2,17.5,13.5,,2.1,1.8,3.9,0.131,,-2.0,0.1,-1.9,0.0
1993,32.0,PHO,NBA,C,82.0,1558.0,11.4,0.609,0.0,0.582,11.2,21.3,16.4,2.4,0.5,4.0,20.6,11.9,,1.2,2.2,3.4,0.104,,-2.7,0.4,-2.3,-0.1
1994,33.0,PHO,NBA,C,82.0,1236.0,12.3,0.567,0.0,0.406,10.3,16.5,13.4,3.6,1.2,5.5,18.0,13.9,,0.8,1.6,2.4,0.094,,-3.4,1.1,-2.2,-0.1
1995,34.0,DET,NBA,C,67.0,1543.0,12.8,0.555,0.0,0.354,12.1,18.9,15.5,1.8,0.9,4.9,15.9,15.6,,0.7,1.1,1.8,0.057,,-3.2,-0.9,-4.1,-0.8
1996,35.0,DET,NBA,C,47.0,682.0,7.2,0.514,0.0,0.357,9.0,14.4,11.8,1.4,0.5,4.3,19.4,12.7,,-0.1,1.0,0.8,0.059,,-5.7,0.9,-4.8,-0.5
1997,36.0,CLE,NBA,C,70.0,959.0,9.9,0.555,0.0,0.311,9.2,16.1,12.6,3.4,0.7,5.2,20.3,13.4,,0.1,1.5,1.6,0.081,,-4.7,1.3,-3.4,-0.3
1998,37.0,IND,NBA,C,15.0,105.0,5.1,0.486,0.0,0.286,7.2,9.8,8.6,3.0,1.0,2.7,25.3,14.3,,-0.1,0.1,0.0,-0.002,,-5.8,0.3,-5.5,-0.1
1999,38.0,ATL,NBA,C,49.0,499.0,6.5,0.381,0.0,0.763,11.6,17.7,14.7,4.4,0.5,3.3,17.7,9.0,,-0.1,0.8,0.7,0.067,,-4.7,1.0,-3.7,-0.2
