Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,18,997,MIN,Minnesota Timberwolves,20.0,NBA,SF,3.0,3.0,125.0,6.9,14.7,0.47,0.3,0.3,1.0,6.6,14.4,0.46,0.9,0.9,1.0,4.0,4.0,8.1,3.2,1.2,0.9,1.2,1.7,15.0
1998,18,997,MIN,Minnesota Timberwolves,21.0,NBA,PF,5.0,5.0,194.0,6.7,13.9,0.48,0.0,0.0,,6.7,13.9,0.48,1.3,1.7,0.78,3.2,5.8,8.9,3.7,0.7,2.2,4.1,3.2,14.7
1999,18,997,MIN,Minnesota Timberwolves,22.0,NBA,PF,4.0,4.0,170.0,7.4,16.7,0.44,0.0,0.4,0.0,7.4,16.3,0.46,3.6,4.9,0.74,3.4,6.8,10.2,3.2,1.5,1.7,2.8,2.1,18.4
2001,18,997,MIN,Minnesota Timberwolves,24.0,NBA,PF,4.0,4.0,165.0,5.9,12.7,0.47,0.0,0.7,0.0,5.9,12.0,0.49,6.5,7.9,0.83,2.2,8.3,10.5,3.7,0.9,1.3,1.3,2.8,18.3
2002,18,997,MIN,Minnesota Timberwolves,25.0,NBA,PF,3.0,3.0,130.0,6.6,15.5,0.43,0.3,0.6,0.5,6.4,15.0,0.43,6.4,8.9,0.72,4.4,11.1,15.5,4.2,1.4,1.4,3.3,3.0,19.9
2003,18,997,MIN,Minnesota Timberwolves,26.0,NBA,PF,6.0,6.0,265.0,9.6,18.7,0.51,0.4,1.2,0.33,9.2,17.5,0.53,2.3,3.8,0.61,1.5,11.3,12.8,4.2,1.4,1.4,2.4,3.1,22.0
2004,18,997,MIN,Minnesota Timberwolves,27.0,NBA,PF,18.0,18.0,783.0,7.7,17.1,0.45,0.2,0.7,0.31,7.5,16.4,0.46,4.5,5.7,0.78,1.8,10.3,12.1,4.2,1.1,1.9,3.4,2.6,20.1
2008,2,997,BOS,Boston Celtics,31.0,NBA,PF,26.0,26.0,987.0,7.9,16.0,0.5,0.1,0.3,0.25,7.8,15.7,0.5,3.4,4.2,0.81,2.6,7.4,10.0,3.2,1.3,1.1,2.0,2.7,19.3
2010,2,997,BOS,Boston Celtics,33.0,NBA,PF,23.0,23.0,766.0,7.0,14.1,0.5,0.0,0.1,0.0,7.0,14.1,0.5,2.2,2.6,0.84,1.5,6.5,8.0,2.7,1.2,0.9,1.5,3.5,16.2
2011,2,997,BOS,Boston Celtics,34.0,NBA,PF,9.0,9.0,328.0,6.1,13.9,0.44,0.0,0.1,0.0,6.1,13.8,0.44,2.4,3.2,0.76,2.3,8.5,10.8,2.5,1.9,1.0,2.1,3.0,14.7
2012,2,997,BOS,Boston Celtics,35.0,NBA,C,20.0,20.0,737.0,7.8,15.6,0.5,0.0,0.2,0.25,7.7,15.4,0.5,3.2,3.9,0.81,1.5,8.5,10.1,1.5,1.1,1.4,2.1,2.9,18.8
2013,2,997,BOS,Boston Celtics,36.0,NBA,C,6.0,6.0,212.0,5.1,10.2,0.5,0.0,0.3,0.0,5.1,9.8,0.52,2.7,2.9,0.94,1.5,12.4,13.9,3.6,0.8,1.0,3.2,3.9,12.9
2014,3,997,BRK,Brooklyn Nets,37.0,NBA,C,12.0,12.0,250.0,4.8,9.1,0.52,0.0,0.3,0.0,4.8,8.8,0.54,2.4,3.3,0.74,2.7,8.2,10.9,2.3,1.3,0.7,1.9,3.6,12.0
