Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,14,3019,LAL,Los Angeles Lakers,23.0,NBA,PF,17.0,0.0,134.0,4.1,12.0,0.34,2.1,5.4,0.38,2.1,6.6,0.31,2.9,4.1,0.7,2.1,7.0,9.1,10.8,2.9,0.8,5.8,9.9,13.2,,90.0,97.0
2006,14,3019,LAL,Los Angeles Lakers,25.0,NBA,SF,7.0,7.0,235.0,8.5,18.5,0.46,0.9,2.5,0.36,7.6,16.0,0.47,1.1,1.1,1.0,2.2,7.8,10.0,2.7,1.6,0.2,2.5,3.6,18.9,,101.0,114.0
2007,14,3019,LAL,Los Angeles Lakers,26.0,NBA,SF,5.0,5.0,128.0,5.6,14.3,0.39,2.0,4.8,0.42,3.6,9.5,0.38,1.2,1.6,0.75,3.6,4.8,8.3,5.2,2.8,0.4,6.0,5.2,14.3,,87.0,113.0
2008,14,3019,LAL,Los Angeles Lakers,27.0,NBA,SF,21.0,0.0,353.0,6.5,14.2,0.45,1.6,3.8,0.42,4.8,10.4,0.46,3.8,5.3,0.72,1.9,6.2,8.1,6.0,1.6,0.6,2.9,7.2,18.3,,109.0,109.0
2009,14,3019,LAL,Los Angeles Lakers,28.0,NBA,SF,21.0,0.0,332.0,5.1,11.9,0.43,0.8,2.5,0.31,4.3,9.4,0.46,1.7,2.9,0.61,2.5,5.7,8.3,7.1,2.2,0.5,3.2,6.5,12.7,,102.0,104.0
2010,14,3019,LAL,Los Angeles Lakers,29.0,NBA,SF,16.0,0.0,96.0,3.9,12.8,0.3,1.1,5.0,0.22,2.8,7.8,0.36,1.1,2.2,0.5,0.0,4.5,4.5,7.8,0.6,1.1,2.2,7.3,10.0,,89.0,113.0
2011,14,3019,LAL,Los Angeles Lakers,30.0,NBA,SF,1.0,0.0,4.0,0.0,27.8,0.0,0.0,27.8,0.0,0.0,0.0,,0.0,0.0,,0.0,13.9,13.9,0.0,0.0,0.0,27.8,0.0,0.0,,0.0,111.0
