Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,24.0,CLE,NBA,PF,80.0,80.0,2714.0,435.0,897.0,0.485,0.0,1.0,0.0,435.0,896.0,0.485,0.485,298.0,400.0,0.745,222.0,407.0,629.0,154.0,58.0,167.0,139.0,197.0,1168.0
1988,25.0,CLE,NBA,PF,77.0,50.0,2106.0,316.0,663.0,0.477,0.0,1.0,0.0,316.0,662.0,0.477,0.477,211.0,279.0,0.756,159.0,347.0,506.0,103.0,61.0,145.0,104.0,203.0,843.0
1989,26.0,CLE,NBA,PF,82.0,10.0,2125.0,356.0,700.0,0.509,1.0,4.0,0.25,355.0,696.0,0.51,0.509,235.0,314.0,0.748,173.0,304.0,477.0,108.0,77.0,134.0,102.0,188.0,948.0
1990,27.0,CLE,NBA,PF,82.0,29.0,2776.0,528.0,1070.0,0.493,0.0,0.0,,528.0,1070.0,0.493,0.493,325.0,440.0,0.739,220.0,443.0,663.0,168.0,86.0,167.0,143.0,214.0,1381.0
1991,28.0,CLE,NBA,C,43.0,14.0,1293.0,199.0,430.0,0.463,0.0,1.0,0.0,199.0,429.0,0.464,0.463,107.0,164.0,0.652,111.0,179.0,290.0,100.0,36.0,69.0,63.0,126.0,505.0
1992,29.0,CLE,NBA,C,80.0,12.0,2432.0,341.0,678.0,0.503,0.0,4.0,0.0,341.0,674.0,0.506,0.503,270.0,359.0,0.752,228.0,379.0,607.0,196.0,60.0,182.0,83.0,191.0,952.0
1993,30.0,CLE,NBA,C,67.0,13.0,2055.0,263.0,560.0,0.47,0.0,0.0,,263.0,560.0,0.47,0.47,212.0,296.0,0.716,127.0,288.0,415.0,152.0,48.0,105.0,116.0,171.0,738.0
1994,31.0,CLE,NBA,PF,76.0,72.0,2660.0,394.0,825.0,0.478,0.0,0.0,,394.0,825.0,0.478,0.478,252.0,346.0,0.728,207.0,368.0,575.0,193.0,78.0,130.0,139.0,219.0,1040.0
1995,32.0,CLE,NBA,PF,74.0,73.0,2641.0,366.0,810.0,0.452,1.0,5.0,0.2,365.0,805.0,0.453,0.452,196.0,286.0,0.685,173.0,334.0,507.0,192.0,83.0,101.0,149.0,211.0,929.0
1996,33.0,PHO,NBA,C,62.0,58.0,1652.0,180.0,397.0,0.453,0.0,1.0,0.0,180.0,396.0,0.455,0.453,95.0,130.0,0.731,129.0,243.0,372.0,62.0,46.0,90.0,62.0,170.0,455.0
1997,34.0,PHO,NBA,C,68.0,66.0,2137.0,204.0,416.0,0.49,0.0,2.0,0.0,204.0,414.0,0.493,0.49,133.0,198.0,0.672,178.0,384.0,562.0,100.0,67.0,88.0,66.0,176.0,541.0
1998,35.0,PHO,NBA,C,71.0,30.0,1333.0,95.0,202.0,0.47,0.0,0.0,,95.0,202.0,0.47,0.47,65.0,93.0,0.699,107.0,205.0,312.0,49.0,33.0,60.0,29.0,138.0,255.0
1999,36.0,DAL,NBA,C,25.0,11.0,403.0,11.0,33.0,0.333,0.0,0.0,,11.0,33.0,0.333,0.333,7.0,10.0,0.7,36.0,47.0,83.0,15.0,13.0,18.0,13.0,49.0,29.0
