Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",19.0,NBA,PF,8.0,0.0,2.4,0.4,0.9,0.43,0.0,0.0,,0.4,0.9,0.43,0.43,0.3,0.5,0.5,0.3,0.3,0.5,0.1,0.1,0.0,0.1,0.1,1.0
2005,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",20.0,NBA,SF,59.0,2.0,13.4,2.3,4.5,0.5,0.1,0.2,0.4,2.2,4.4,0.5,0.51,0.8,1.3,0.65,0.7,1.4,2.1,0.6,0.5,0.7,0.7,1.3,5.4
2006,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",21.0,NBA,PF,69.0,11.0,16.7,2.3,5.3,0.44,0.2,0.8,0.26,2.1,4.6,0.47,0.46,0.9,1.3,0.7,0.7,2.0,2.7,0.5,0.4,0.7,0.5,1.6,5.8
2007,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",22.0,NBA,PF,67.0,1.0,22.9,3.7,8.5,0.43,0.1,0.6,0.27,3.5,7.9,0.44,0.44,2.1,2.7,0.79,1.0,2.3,3.2,0.8,0.9,1.1,1.0,2.2,9.6
2008,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",23.0,NBA,PF,82.0,6.0,26.7,5.1,11.8,0.43,0.5,1.2,0.4,4.6,10.5,0.44,0.45,2.7,3.6,0.74,1.2,3.4,4.6,1.3,0.7,0.8,1.3,2.1,13.3
2009,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",24.0,NBA,SF,81.0,6.0,27.7,4.8,10.5,0.45,1.1,2.9,0.38,3.7,7.6,0.48,0.5,2.2,3.0,0.72,0.9,3.2,4.1,1.0,0.6,0.7,1.2,2.1,12.8
2010,31,2220,TOT,Total After Trade,Travis Outlaw,"September 18, 1984",25.0,NBA,SF,34.0,6.0,21.5,3.2,8.3,0.39,1.2,3.1,0.38,2.1,5.2,0.4,0.46,1.4,1.7,0.83,1.0,2.6,3.6,1.0,0.5,0.5,0.9,1.3,9.1
2010,25,2220,POR,Portland Trail Blazers,Travis Outlaw,"September 18, 1984",25.0,NBA,SF,11.0,0.0,21.0,3.5,9.2,0.38,1.1,2.8,0.39,2.4,6.4,0.37,0.44,1.9,2.2,0.88,1.2,2.3,3.5,0.7,0.6,0.7,1.1,1.2,9.9
2010,13,2220,LAC,Los Angeles Clippers,Travis Outlaw,"September 18, 1984",25.0,NBA,SF,23.0,6.0,21.7,3.1,7.8,0.4,1.2,3.2,0.38,1.9,4.6,0.42,0.48,1.2,1.5,0.8,0.9,2.7,3.6,1.1,0.5,0.4,0.9,1.3,8.7
2011,3,2220,NJN,New Jersey Nets,Travis Outlaw,"September 18, 1984",26.0,NBA,SF,82.0,55.0,28.8,3.3,8.9,0.38,0.9,3.1,0.3,2.4,5.8,0.41,0.43,1.6,2.1,0.77,0.7,3.3,4.0,1.0,0.4,0.4,0.9,1.8,9.2
2012,26,2220,SAC,Sacramento Kings,Travis Outlaw,"September 18, 1984",27.0,NBA,SF,39.0,5.0,12.8,1.5,4.5,0.34,0.4,1.5,0.27,1.1,2.9,0.38,0.39,0.8,1.2,0.67,0.5,1.1,1.6,0.4,0.5,0.5,0.5,0.9,4.3
2013,26,2220,SAC,Sacramento Kings,Travis Outlaw,"September 18, 1984",28.0,NBA,SF,38.0,2.0,11.7,1.9,4.7,0.42,0.4,1.3,0.28,1.6,3.3,0.47,0.46,1.0,1.4,0.73,0.4,1.2,1.6,0.6,0.3,0.2,0.5,0.9,5.3
2014,26,2220,SAC,Sacramento Kings,Travis Outlaw,"September 18, 1984",29.0,NBA,SF,63.0,4.0,16.9,2.1,5.2,0.4,0.7,1.9,0.35,1.4,3.3,0.43,0.46,0.7,0.8,0.81,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4
