Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,16,1515,MIA,Miami Heat,Tyler Johnson,"May 7, 1992",22.0,NBA,SG,32.0,2.0,603.0,4.2,10.0,0.42,1.1,2.9,0.38,3.1,7.1,0.44,1.9,2.8,0.68,0.8,4.0,4.8,2.5,2.0,0.5,1.8,2.5,11.3
2016,16,1515,MIA,Miami Heat,Tyler Johnson,"May 7, 1992",23.0,NBA,SG,36.0,5.0,863.0,4.9,10.1,0.49,1.1,3.0,0.38,3.8,7.2,0.53,2.1,2.7,0.8,1.2,3.4,4.5,3.3,1.0,0.6,2.0,2.8,13.1
2017,16,1515,MIA,Miami Heat,Tyler Johnson,"May 7, 1992",24.0,NBA,PG,73.0,0.0,2178.0,5.9,13.6,0.43,1.5,4.1,0.37,4.4,9.5,0.46,3.2,4.2,0.77,0.8,4.0,4.8,3.9,1.4,0.7,1.5,2.9,16.6
2018,16,1515,MIA,Miami Heat,Tyler Johnson,"May 7, 1992",25.0,NBA,PG,72.0,39.0,2052.0,5.4,12.5,0.44,2.1,5.7,0.37,3.3,6.8,0.49,1.9,2.3,0.82,0.6,3.8,4.4,2.9,1.1,0.6,1.4,2.6,14.8
2019,31,1515,TOT,Total After Trade,Tyler Johnson,"May 7, 1992",26.0,NBA,PG,57.0,22.0,1529.0,5.1,12.4,0.41,2.1,6.1,0.35,3.0,6.3,0.48,2.2,3.0,0.75,0.8,3.3,4.1,3.9,1.3,0.6,1.8,2.3,14.6
2019,16,1515,MIA,Miami Heat,Tyler Johnson,"May 7, 1992",26.0,NBA,PG,44.0,10.0,1123.0,5.5,12.9,0.43,2.3,6.5,0.35,3.2,6.3,0.5,2.0,2.8,0.69,0.6,3.3,3.9,3.6,1.3,0.7,2.0,2.3,15.2
2019,24,1515,PHO,Phoenix Suns,Tyler Johnson,"May 7, 1992",26.0,NBA,PG,13.0,12.0,406.0,4.1,11.1,0.37,1.6,5.0,0.32,2.5,6.1,0.41,3.0,3.5,0.87,1.3,3.3,4.6,4.8,1.2,0.5,1.2,2.2,12.8
2020,31,1515,TOT,Total After Trade,Tyler Johnson,"May 7, 1992",27.0,NBA,"PG,SG",39.0,7.0,709.0,4.9,12.7,0.39,1.9,6.0,0.32,3.0,6.7,0.45,2.1,2.5,0.84,0.9,2.9,3.9,3.8,0.8,0.5,1.5,2.9,13.9
2020,24,1515,PHO,Phoenix Suns,Tyler Johnson,"May 7, 1992",27.0,NBA,PG,31.0,3.0,515.0,4.5,12.0,0.38,1.7,5.8,0.29,2.9,6.2,0.47,1.7,2.2,0.75,0.7,2.9,3.6,3.5,0.8,0.6,1.7,3.0,12.4
2020,3,1515,BRK,Brooklyn Nets,Tyler Johnson,"May 7, 1992",27.0,NBA,SG,8.0,4.0,194.0,5.9,14.7,0.4,2.6,6.7,0.39,3.3,8.0,0.42,3.3,3.3,1.0,1.5,3.0,4.5,4.5,0.7,0.2,0.9,2.8,17.8
2021,3,1515,BRK,Brooklyn Nets,Tyler Johnson,"May 7, 1992",28.0,NBA,SG,8.0,0.0,68.0,2.6,9.0,0.29,1.6,5.8,0.27,1.1,3.2,0.33,0.0,0.0,,0.5,2.1,2.6,4.8,2.1,0.0,2.1,1.1,6.9
