Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,7,2108,DAL,Dallas Mavericks,Eduardo Najera,"July 11, 1976",24.0,NBA,PF,40.0,4.0,431.0,6.9,13.3,0.52,0.1,0.4,0.33,6.8,12.9,0.53,1.7,3.9,0.42,4.9,6.5,11.4,3.2,1.6,1.0,2.0,5.7,15.7,,110.0,103.0
2002,7,2108,DAL,Dallas Mavericks,Eduardo Najera,"July 11, 1976",25.0,NBA,PF,62.0,11.0,1357.0,5.7,11.4,0.5,0.0,0.1,0.0,5.7,11.4,0.5,3.8,5.6,0.68,5.7,7.4,13.0,1.4,2.1,1.1,1.5,5.9,15.2,,119.0,106.0
2003,7,2108,DAL,Dallas Mavericks,Eduardo Najera,"July 11, 1976",26.0,NBA,SF,48.0,12.0,1103.0,6.1,10.9,0.56,0.0,0.0,0.0,6.1,10.8,0.56,2.9,4.3,0.68,4.2,6.3,10.5,2.2,1.9,1.0,1.1,6.1,15.0,,127.0,102.0
2004,7,2108,DAL,Dallas Mavericks,Eduardo Najera,"July 11, 1976",27.0,NBA,SF,58.0,7.0,720.0,5.1,11.6,0.44,0.1,0.3,0.5,5.0,11.3,0.44,2.1,3.3,0.65,4.8,6.4,11.2,1.8,2.5,1.4,2.1,6.4,12.6,,104.0,105.0
2005,31,2108,TOT,Total After Trade,Eduardo Najera,"July 11, 1976",28.0,NBA,PF,68.0,4.0,1185.0,6.3,14.0,0.45,0.3,0.9,0.29,6.0,13.1,0.46,2.5,3.9,0.64,4.4,6.1,10.5,2.8,1.8,1.0,2.6,6.4,15.4,,101.0,106.0
2005,10,2108,GSW,Golden State Warriors,Eduardo Najera,"July 11, 1976",28.0,NBA,PF,42.0,4.0,610.0,5.9,14.5,0.41,0.5,1.3,0.4,5.4,13.2,0.41,2.4,3.8,0.64,4.5,5.5,10.0,3.1,1.5,0.8,2.7,6.0,14.8,,97.0,108.0
2005,8,2108,DEN,Denver Nuggets,Eduardo Najera,"July 11, 1976",28.0,NBA,PF,26.0,0.0,575.0,6.7,13.4,0.5,0.0,0.5,0.0,6.7,12.9,0.52,2.6,4.1,0.63,4.4,6.8,11.2,2.5,2.1,1.2,2.6,6.9,16.0,,105.0,103.0
2006,8,2108,DEN,Denver Nuggets,Eduardo Najera,"July 11, 1976",29.0,NBA,PF,64.0,3.0,1449.0,4.5,10.6,0.42,0.1,0.4,0.33,4.3,10.2,0.43,3.1,4.0,0.78,4.5,6.9,11.5,1.8,1.9,1.2,1.9,5.8,12.2,,106.0,105.0
2007,8,2108,DEN,Denver Nuggets,Eduardo Najera,"July 11, 1976",30.0,NBA,PF,75.0,36.0,1658.0,6.1,10.5,0.58,0.0,0.4,0.08,6.0,10.2,0.59,2.6,3.7,0.72,3.9,5.3,9.2,1.9,2.2,0.8,1.7,6.1,14.8,,122.0,106.0
2008,8,2108,DEN,Denver Nuggets,Eduardo Najera,"July 11, 1976",31.0,NBA,PF,78.0,3.0,1664.0,5.0,10.6,0.47,1.5,4.3,0.36,3.5,6.4,0.55,1.8,2.6,0.71,3.3,6.5,9.7,2.7,2.0,1.2,1.7,5.8,13.4,,116.0,106.0
2009,3,2108,NJN,New Jersey Nets,Eduardo Najera,"July 11, 1976",32.0,NBA,PF,27.0,0.0,319.0,5.5,12.4,0.45,0.8,4.2,0.2,4.7,8.2,0.57,1.3,3.7,0.36,2.8,8.4,11.2,3.2,1.7,0.7,3.0,8.4,13.2,,93.0,110.0
2010,31,2108,TOT,Total After Trade,Eduardo Najera,"July 11, 1976",33.0,NBA,PF,46.0,5.0,685.0,4.7,11.1,0.42,1.4,4.9,0.3,3.3,6.2,0.52,1.1,1.8,0.58,2.6,6.2,8.7,2.2,2.0,1.1,1.9,7.1,11.9,,100.0,107.0
2010,3,2108,NJN,New Jersey Nets,Eduardo Najera,"July 11, 1976",33.0,NBA,PF,13.0,2.0,204.0,5.2,13.7,0.38,0.8,4.4,0.18,4.4,9.3,0.47,1.5,3.1,0.5,3.1,6.7,9.8,3.9,2.3,0.5,3.1,8.5,12.6,,87.0,109.0
2010,7,2108,DAL,Dallas Mavericks,Eduardo Najera,"July 11, 1976",33.0,NBA,PF,33.0,3.0,481.0,4.5,10.0,0.45,1.7,5.1,0.34,2.8,5.0,0.56,0.9,1.3,0.67,2.4,5.9,8.3,1.5,1.8,1.3,1.4,6.6,11.7,,109.0,106.0
2011,4,2108,CHA,Charlotte Bobcats,Eduardo Najera,"July 11, 1976",34.0,NBA,PF,31.0,0.0,372.0,3.7,10.4,0.36,1.6,4.9,0.32,2.2,5.5,0.4,0.9,1.6,0.55,2.0,4.3,6.3,2.9,1.6,0.9,1.9,7.5,9.9,,93.0,109.0
2012,4,2108,CHA,Charlotte Bobcats,Eduardo Najera,"July 11, 1976",35.0,NBA,PF,22.0,0.0,270.0,4.7,12.5,0.38,1.6,5.7,0.28,3.1,6.8,0.46,0.4,0.8,0.5,2.1,7.6,9.8,2.3,3.7,0.8,1.4,7.8,11.3,,92.0,105.0
