Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,29.0,BOS,NBA,SF,82.0,1994.0,14.6,0.526,0.054,0.316,6.0,12.3,9.2,10.7,2.8,1.0,14.1,20.2,,1.9,3.2,5.2,0.125,,-0.2,1.5,1.3,1.7
1981,30.0,BOS,NBA,SF,41.0,655.0,11.6,0.505,0.065,0.31,4.7,9.5,7.2,11.3,2.2,1.5,16.1,18.2,,0.2,0.9,1.1,0.082,,-1.6,1.2,-0.4,0.3
1982,31.0,BOS,NBA,SF,56.0,1296.0,11.9,0.495,0.042,0.284,4.9,7.8,6.4,12.6,2.4,0.9,12.0,16.2,,1.0,1.8,2.8,0.103,,-1.2,1.8,0.5,0.8
1983,32.0,BOS,NBA,SF,77.0,883.0,9.7,0.475,0.06,0.257,6.2,10.4,8.3,10.3,2.5,0.6,18.4,19.1,,-0.4,1.2,0.8,0.046,,-3.6,0.7,-2.9,-0.2
1984,33.0,BOS,NBA,SF,60.0,585.0,7.8,0.481,0.088,0.281,5.2,9.2,7.3,10.7,1.4,0.4,19.3,16.7,,-0.2,0.6,0.4,0.034,,-3.3,-0.3,-3.6,-0.2
1985,34.0,BOS,NBA,SF,47.0,397.0,9.9,0.479,0.154,0.114,6.1,5.8,6.0,7.7,2.5,0.8,13.3,18.5,,0.0,0.5,0.4,0.05,,-2.5,0.0,-2.5,-0.1
