PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Malcolm Brogdon,27,4,4,160,8.1,20.2,0.4,2.8,7.4,0.375,5.3,12.7,0.415,7.8,8.7,0.893,0.0,5.3,5.3,12.4,1.2,0.0,3.1,3.1,26.7,,116.0,119.0
T.J. Warren,26,4,4,156,10.2,21.6,0.47100000000000003,2.2,6.0,0.368,8.0,15.6,0.51,2.9,2.9,1.0,1.6,6.4,8.0,3.8,2.9,0.3,3.5,5.1,25.5,,101.0,114.0
Myles Turner,23,4,4,146,8.5,15.0,0.568,2.0,4.8,0.429,6.5,10.2,0.633,2.4,5.4,0.43799999999999994,3.7,10.9,14.6,1.0,0.7,5.4,3.1,4.4,21.4,,108.0,110.0
Justin Holiday,30,4,2,131,3.8,8.0,0.47600000000000003,3.0,6.1,0.5,0.8,1.9,0.4,0.4,1.1,0.33299999999999996,1.5,4.2,5.7,1.1,2.3,1.9,1.1,3.0,11.0,,115.0,115.0
Victor Oladipo,27,4,4,123,8.9,22.6,0.39299999999999996,4.8,13.3,0.364,4.0,9.3,0.435,6.1,6.5,0.938,0.0,5.2,5.2,4.0,3.6,0.0,5.7,5.7,28.7,,94.0,114.0
Aaron Holiday,23,4,2,72,8.3,14.5,0.5710000000000001,2.8,6.2,0.444,5.5,8.3,0.667,2.1,3.4,0.6,0.7,2.8,3.4,6.9,2.8,0.0,2.8,6.9,21.4,,121.0,117.0
Doug McDermott,28,4,0,54,3.7,13.8,0.267,1.8,9.2,0.2,1.8,4.6,0.4,0.0,0.0,,0.0,2.8,2.8,0.9,0.9,0.0,0.9,2.8,9.2,,65.0,121.0
JaKarr Sampson,26,4,0,50,9.9,15.9,0.625,0.0,0.0,,9.9,15.9,0.625,0.0,0.0,,1.0,11.9,12.9,4.0,2.0,0.0,2.0,9.9,19.9,,114.0,113.0
Edmond Sumner,24,3,0,41,2.4,8.5,0.28600000000000003,0.0,3.6,0.0,2.4,4.8,0.5,2.4,2.4,1.0,1.2,6.1,7.3,0.0,0.0,0.0,2.4,6.1,7.3,,68.0,121.0
T.J. McConnell,27,3,0,28,5.3,14.2,0.375,0.0,0.0,,5.3,14.2,0.375,1.8,3.5,0.5,0.0,10.6,10.6,12.4,0.0,0.0,3.5,7.1,12.4,,91.0,119.0
Alize Johnson,23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,
