SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2020,21,OKC,Shai Gilgeous-Alexander,21,7,7,279,6.7,15.5,0.43,2.4,6.0,0.4,4.3,9.5,0.46,3.8,4.0,0.96,0.5,5.8,6.4,5.0,1.2,0.5,2.6,2.9,19.6,,111.0,110
2020,21,OKC,Chris Paul,34,7,7,261,10.1,20.6,0.49,2.9,7.9,0.37,7.2,12.7,0.56,4.2,4.8,0.88,0.6,9.0,9.6,6.8,2.0,0.6,4.2,3.3,27.4,,112.0,106
2020,21,OKC,Dennis SchrAder,26,7,0,227,9.3,23.0,0.4,2.7,9.5,0.29,6.6,13.5,0.48,4.2,5.3,0.8,0.4,5.1,5.5,5.3,0.8,0.2,3.6,3.2,25.6,,98.0,112
2020,21,OKC,Danilo Gallinari,31,7,7,212,7.2,17.9,0.4,2.7,8.4,0.32,4.5,9.5,0.48,6.6,6.8,0.97,1.1,7.5,8.6,1.6,1.1,0.2,3.4,2.5,23.8,,105.0,110
2020,21,OKC,Steven Adams,26,7,7,210,7.1,11.9,0.6,0.0,0.2,0.0,7.1,11.6,0.61,2.1,4.6,0.45,7.8,10.7,18.5,2.1,0.9,0.5,3.7,2.3,16.2,,111.0,109
2020,21,OKC,Luguentz Dort,20,6,6,175,7.4,20.8,0.36,3.6,13.7,0.26,3.8,7.1,0.54,2.2,4.1,0.53,1.4,4.7,6.0,1.6,0.5,1.6,4.1,6.9,20.6,,83.0,110
2020,21,OKC,Darius Bazley,19,7,0,126,4.9,11.8,0.42,4.2,8.4,0.5,0.8,3.4,0.22,3.4,3.8,0.9,0.8,17.1,17.9,2.3,0.0,1.1,2.3,0.8,17.5,,117.0,107
2020,21,OKC,Nerlens Noel,25,7,0,97,4.0,8.4,0.47,0.0,0.5,0.0,4.0,7.9,0.5,2.5,4.9,0.5,2.5,11.9,14.3,1.5,1.0,2.5,1.0,7.4,10.4,,106.0,104
2020,21,OKC,Terrance Ferguson,21,4,1,42,2.3,12.6,0.18,2.3,11.4,0.2,0.0,1.1,0.0,0.0,0.0,,1.1,3.4,4.6,1.1,1.1,0.0,1.1,3.4,6.9,,63.0,112
2020,21,OKC,Hamidou Diallo,21,3,0,25,7.7,21.1,0.36,1.9,9.6,0.2,5.8,11.5,0.5,7.7,13.4,0.57,3.8,7.7,11.5,1.9,0.0,3.8,3.8,0.0,24.9,,92.0,107
2020,21,OKC,Abdel Nader,26,3,0,25,1.9,13.4,0.14,1.9,9.6,0.2,0.0,3.8,0.0,1.9,3.8,0.5,1.9,3.8,5.8,0.0,1.9,3.8,0.0,1.9,7.7,,64.0,104
2020,21,OKC,Mike Muscala,28,2,0,20,2.4,4.8,0.5,2.4,2.4,1.0,0.0,2.4,0.0,0.0,0.0,,0.0,9.6,9.6,2.4,0.0,0.0,0.0,4.8,7.2,,160.0,112
2020,21,OKC,Andre Roberson,28,1,0,3,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,116
2020,21,OKC,Deonte Burton,26,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,117
