PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tobias Harris,27,4,4,149,7.8,20.3,0.38299999999999995,0.7,5.1,0.133,7.1,15.2,0.467,5.1,6.4,0.789,4.7,8.1,12.9,5.4,0.7,0.3,1.7,3.7,21.3,,108.0,119
Joel Embiid,25,4,4,145,11.8,25.7,0.45899999999999996,1.4,5.6,0.25,10.4,20.2,0.517,16.7,20.5,0.8140000000000001,3.8,13.2,17.0,1.7,2.1,1.7,5.2,6.3,41.7,,115.0,111
Josh Richardson,26,4,4,144,7.0,19.6,0.35700000000000004,3.5,9.8,0.35700000000000004,3.5,9.8,0.35700000000000004,5.9,6.3,0.9440000000000001,1.4,3.8,5.2,4.5,0.7,0.7,2.8,4.2,23.4,,108.0,121
Al Horford,33,4,3,129,4.7,9.8,0.48,0.0,1.6,0.0,4.7,8.2,0.5710000000000001,1.6,2.7,0.5710000000000001,3.5,7.8,11.3,3.5,0.4,2.0,1.2,5.5,10.9,,113.0,118
Shake Milton,23,4,4,126,8.4,17.6,0.47700000000000004,4.0,10.0,0.4,4.4,7.6,0.579,2.4,2.8,0.857,0.4,4.8,5.2,4.4,0.8,0.0,2.4,5.2,23.2,,118.0,121
Alec Burks,28,4,0,95,8.5,26.0,0.327,1.6,8.5,0.188,6.9,17.5,0.39399999999999996,3.7,4.8,0.778,3.7,4.2,8.0,3.7,0.5,1.6,1.6,3.7,22.3,,93.0,120
Matisse Thybulle,22,4,1,75,2.0,4.7,0.429,0.7,2.7,0.25,1.3,2.0,0.667,0.0,0.0,,0.7,4.0,4.7,1.3,2.0,0.7,1.3,4.0,4.7,,90.0,118
Furkan Korkmaz,22,4,0,40,0.0,8.8,0.0,0.0,7.6,0.0,0.0,1.3,0.0,3.8,6.3,0.6,0.0,7.6,7.6,2.5,1.3,0.0,2.5,3.8,3.8,,40.0,118
Raul Neto,27,2,0,26,5.8,17.4,0.33299999999999996,3.9,9.7,0.4,1.9,7.8,0.25,0.0,0.0,,0.0,5.8,5.8,5.8,1.9,0.0,1.9,0.0,15.5,,96.0,118
Mike Scott,31,4,0,20,2.5,12.6,0.2,0.0,5.0,0.0,2.5,7.6,0.33299999999999996,10.1,10.1,1.0,5.0,15.1,20.2,2.5,0.0,0.0,0.0,5.0,15.1,,120.0,117
Norvel Pelle,26,1,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,,,100
Kyle O'Quinn,29,1,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.4,8.4,8.4,0.0,0.0,16.8,25.2,0.0,,21.0,120
