PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Luka Dončić,20,6,6,215,14.0,28.0,0.5,3.5,9.6,0.364,10.5,18.4,0.5710000000000001,9.2,14.0,0.6559999999999999,0.9,12.0,12.9,11.4,1.5,0.7,6.8,3.7,40.7,,111,119
Tim Hardaway,27,6,6,204,9.2,21.9,0.42100000000000004,4.4,12.5,0.35200000000000004,4.8,9.5,0.512,1.8,2.5,0.727,0.7,4.2,4.8,2.5,0.5,0.0,0.7,3.7,24.7,,109,126
Maxi Kleber,28,6,6,203,3.0,9.0,0.33299999999999996,1.2,6.0,0.192,1.9,3.0,0.615,2.1,2.8,0.75,2.3,6.7,9.0,2.1,0.5,1.6,0.9,4.6,9.3,,104,123
Dorian Finney-Smith,26,6,6,191,5.7,12.8,0.442,2.7,7.4,0.36700000000000005,3.0,5.4,0.545,1.0,1.2,0.8,3.0,5.4,8.4,4.7,1.7,0.7,2.2,5.4,15.0,,114,122
Seth Curry,29,6,0,173,8.4,14.4,0.585,2.7,5.7,0.47600000000000003,5.7,8.7,0.6559999999999999,1.4,1.4,1.0,0.5,2.4,3.0,2.2,1.6,0.0,2.2,3.8,20.9,,122,124
Trey Burke,27,6,3,156,9.0,17.8,0.508,2.4,5.1,0.47100000000000003,6.6,12.7,0.524,1.8,3.0,0.6,0.6,5.1,5.7,3.6,2.4,0.6,1.8,4.2,22.3,,112,120
Kristaps Porziņģis,24,3,3,94,10.5,20.0,0.525,4.5,8.5,0.529,6.0,11.5,0.522,10.0,11.5,0.87,1.5,11.5,13.0,1.0,0.0,1.5,1.5,4.5,35.5,,137,122
Boban Marjanović,31,6,0,82,9.8,17.2,0.5670000000000001,0.0,0.6,0.0,9.8,16.6,0.586,4.0,5.2,0.778,3.4,16.6,20.1,2.9,0.0,1.1,1.7,5.2,23.5,,122,120
Michael Kidd-Gilchrist,26,6,0,55,3.4,12.0,0.28600000000000003,1.7,7.7,0.222,1.7,4.3,0.4,3.4,5.1,0.667,1.7,3.4,5.1,2.6,0.9,0.9,0.9,6.8,12.0,,97,124
Delon Wright,27,4,0,53,5.3,8.9,0.6,0.9,1.8,0.5,4.4,7.1,0.625,2.7,4.4,0.6,0.9,1.8,2.7,6.2,4.4,0.0,4.4,1.8,14.2,,107,118
Justin Jackson,24,3,0,16,2.9,17.6,0.16699999999999998,0.0,8.8,0.0,2.9,8.8,0.33299999999999996,5.9,11.8,0.5,0.0,8.8,8.8,0.0,0.0,0.0,0.0,2.9,11.8,,57,125
Antonius Cleveland,25,2,0,9,10.5,26.1,0.4,0.0,0.0,,10.5,26.1,0.4,0.0,0.0,,5.2,0.0,5.2,0.0,5.2,0.0,0.0,5.2,20.9,,92,117
Josh Reaves,22,2,0,9,5.2,15.7,0.33299999999999996,0.0,5.2,0.0,5.2,10.5,0.5,10.5,10.5,1.0,0.0,10.5,10.5,5.2,0.0,5.2,5.2,5.2,20.9,,94,117
J.J. Barea,35,1,0,5,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,28.2,28.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,28.2,,96,129
