Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2903,5,170,16.9,0.54,0.18,0.38,9.9,32.2,21.4,10.3,0.6,3.2,14.6,22.0,0.1,0.1,0.2,0.07,1.3,-0.6,0.8,0.1
