Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,10,604,GSW,Golden State Warriors,Wayne Cooper,1956-11-16,23.0,NBA,PF,79.0,,1781.0,7.4,15.2,0.49,0.0,0.1,0.25,7.4,15.1,0.49,2.7,3.7,0.75,4.1,6.2,10.2,0.8,0.4,1.6,2.8,5.0,17.6
1981,29,604,UTA,Utah Jazz,Wayne Cooper,1956-11-16,24.0,NBA,C,71.0,,1420.0,5.4,11.9,0.45,0.0,0.1,0.33,5.4,11.9,0.45,1.6,2.3,0.69,4.2,6.9,11.2,1.3,0.5,1.3,2.0,5.6,12.4
1982,7,604,DAL,Dallas Mavericks,Wayne Cooper,1956-11-16,25.0,NBA,C,76.0,38.0,1818.0,5.6,13.2,0.42,0.0,0.2,0.12,5.5,13.1,0.42,2.4,3.2,0.74,4.0,6.9,10.9,2.3,0.7,2.1,1.7,5.6,13.5
1983,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,26.0,NBA,C,80.0,60.0,2099.0,5.5,12.4,0.44,0.0,0.1,0.0,5.5,12.3,0.45,2.3,3.4,0.68,3.7,6.8,10.5,2.0,0.5,2.3,2.8,5.5,13.3
1984,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,27.0,NBA,C,81.0,38.0,1662.0,6.6,14.4,0.46,0.0,0.2,0.0,6.6,14.2,0.46,4.0,5.0,0.8,3.8,6.5,10.3,1.6,0.6,2.3,2.4,5.4,17.2
1985,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,28.0,NBA,C,80.0,78.0,2031.0,7.2,15.2,0.47,0.0,0.0,0.0,7.2,15.1,0.47,2.9,4.2,0.68,4.1,7.1,11.2,1.5,0.5,3.5,2.6,5.4,17.2
1986,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,29.0,NBA,C,78.0,78.0,2112.0,7.2,15.4,0.47,0.1,0.1,0.43,7.1,15.3,0.47,3.0,3.7,0.8,3.2,7.2,10.4,1.4,0.7,3.9,2.0,5.4,17.4
1987,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,30.0,NBA,C,69.0,64.0,1561.0,5.4,12.1,0.45,0.0,0.1,0.0,5.4,12.0,0.45,1.8,2.5,0.72,3.7,7.2,10.9,1.6,0.3,2.3,1.8,5.9,12.7
1988,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,31.0,NBA,C,45.0,32.0,865.0,4.9,11.2,0.44,0.0,0.0,0.0,4.9,11.2,0.44,2.1,2.8,0.75,4.1,7.2,11.2,1.2,0.5,3.9,2.5,6.0,11.9
1989,8,604,DEN,Denver Nuggets,Wayne Cooper,1956-11-16,32.0,NBA,C,79.0,72.0,1864.0,4.2,8.6,0.5,0.0,0.1,0.25,4.2,8.5,0.5,1.5,2.0,0.74,4.1,7.9,12.0,1.5,0.7,4.1,1.4,5.8,10.0
1990,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,33.0,NBA,C,79.0,0.0,1176.0,4.2,9.3,0.45,0.0,0.1,0.0,4.2,9.2,0.46,0.8,1.2,0.64,3.6,6.8,10.4,1.3,0.6,2.9,1.2,6.5,9.2
1991,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,34.0,NBA,C,67.0,1.0,746.0,2.8,7.0,0.39,0.0,0.0,0.0,2.8,6.9,0.4,1.6,2.0,0.79,2.6,6.5,9.1,1.1,0.3,2.9,1.1,5.8,7.1
1992,25,604,POR,Portland Trail Blazers,Wayne Cooper,1956-11-16,35.0,NBA,C,35.0,0.0,344.0,3.7,8.6,0.43,0.0,0.0,,3.7,8.6,0.43,0.7,1.2,0.64,4.0,6.6,10.6,2.2,0.4,2.8,1.6,6.0,8.1
